ID,repeat_coverage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,Distance_closest_pc,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_6,genomic_classification_is_8,DISEASE_DB_is_1
ENSG00000231721,0.067812957,0.306752554,0.25699689,0.21650193,0.012429952,0.026335768,0.011037461,0.001216221,0.00031614,0.002590856,0.001354776,0.002853483,0.013162612,0.013488685,0.006163209,0.001815133,0.000886813,0.001734171,0.003610128,0.006521619,0.009931361,0.014869857,0.029498281,0.0,0.004811154,0.004282832,0.00344443,0.007013389,0.000932452,0.01252069,0.0,0.021366531,0.003356491,0.018311467,0.001761101,0.003079872,0.006890159,0.003557393,0.016452792,0.014600138,0.518034048,1,0,0,1
ENSG00000231689,0.120646646,0.040634921,0.442539683,0.217050882,0.0,0.0,0.0,0.000955602,0.000288096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32e-05,0.0,1.98e-05,0.0,0.881472683,1,0,0,1
ENSG00000231607,0.0,0.235259434,0.133058176,0.215998147,0.0,0.012803031,0.003163267,0.0,0.000461463,0.002435968,0.003640962,0.0,0.00093315,0.002527448,0.000834601,0.000127969,0.000475285,0.0,0.001530561,0.001902467,0.004378399,0.004750451,0.003176313,0.000376478,0.007204776,0.003728306,0.001246556,0.000878312,0.001514901,0.006395875,0.006102871,0.0,0.024830603,0.007239417,0.018491561,0.005955272,0.001150993,0.0,0.002365087,0.003297206,0.596912022,1,0,0,1
ENSG00000231527,0.244137699,0.0,0.0,0.430973763,2.96e-05,0.001024537,0.000973894,9.23e-05,7.65e-06,0.0,0.000107253,9.33e-05,0.000421422,0.000725969,0.000757561,8.92e-05,0.000179681,0.000139697,0.000748644,0.000382465,0.000456192,0.0,0.0,0.0,0.0,0.0,2.95e-05,5.9e-05,0.0,0.000328733,0.0,0.004251342,0.0,0.002464482,0.000494892,0.000140575,4.98e-05,0.0,2.08e-05,0.0,0.984647047,0,0,0,0
ENSG00000231453,0.015288367,0.304195804,0.254370629,0.217140943,0.000946293,0.0,0.0,0.0,1.27e-05,0.0,0.0,0.0,1.92e-05,0.0,0.0,3.37e-06,0.0,0.0,0.0,0.0,0.0,0.00027489,0.00249962,0.0,0.000294886,0.0,0.0,0.0,8.02e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62e-05,0.0,2.1e-05,0.0,0.8934971,0,0,0,0
ENSG00000231439,0.067892207,0.0,0.0,0.221846524,0.000404146,0.000368539,0.000709659,0.001026187,0.000247303,0.0,2.82e-05,0.0,0.000147772,0.000734932,0.000770401,0.0,0.0,0.0,0.002240387,7.49e-05,0.0,0.00131432,0.001229095,0.0,0.001219392,0.000141581,0.001010366,0.000478484,0.002898884,0.0,0.0,0.0,0.001552449,0.0,0.002875722,0.003079872,0.00034792,0.0,0.00031678,0.000184418,0.867933343,0,0,0,0
ENSG00000231365,0.033197957,0.029174312,0.017431193,0.215958797,0.007314056,0.011343618,0.01018436,0.003621516,0.002123749,0.006230727,0.005373947,0.005219646,0.005823293,0.008084248,0.004603147,0.002891079,0.006091765,0.005178427,0.00688198,0.004828127,0.0,0.006442745,0.016033476,0.003636774,0.012422393,0.007303232,0.003434589,0.00661356,0.00289354,0.016615434,0.005103402,0.010337935,0.008073877,0.007547478,0.002206949,0.003693291,0.00103608,0.002891821,0.002942712,0.004003695,0.41089601,1,0,0,0
ENSG00000231249,0.0,0.184579439,0.153037383,0.215999809,0.0,0.000486471,0.000196289,0.000331203,0.000135124,0.0,7.9e-05,6.47e-05,0.00046247,0.001792516,0.001418822,0.0,2.32e-05,0.0,0.000526824,9.86e-05,0.000304128,0.0,0.0,0.0,0.000568518,0.000212372,0.000183703,0.000161679,0.000208399,0.0,0.0,0.0,0.0,0.0,0.000477058,3.83e-05,0.00016303,0.000121317,0.000290804,0.000279917,0.661112951,1,0,0,0
ENSG00000231233,0.0,0.0,0.0,0.216000918,0.000162644,3.69e-05,0.0,0.000342062,0.000150422,0.0,6.21e-05,0.0,0.0,0.0,2.57e-05,4.88e-05,0.0,0.000183051,0.00140856,0.0,0.0,9.45e-05,0.0,0.0,0.000533982,0.0,0.000747933,0.000288401,0.000486264,0.000524819,0.000443495,0.005312957,0.0,0.0,0.000131525,0.00771885,0.00026798,0.000131649,0.000402546,0.000319919,0.727806128,1,0,0,0
ENSG00000231185,0.203533757,0.143888889,0.113333333,0.216269436,0.001315939,0.00067074,0.0,0.001015328,9.43e-05,0.000542108,0.00029918,9.14e-05,0.003467158,0.005368586,0.002015883,0.000570807,0.002057637,0.001411422,0.004636048,0.000110402,0.0,0.001941414,0.001505296,0.0,0.0,0.002182711,0.001292481,0.000937303,0.0,0.000934294,0.000510983,0.0,0.0,0.007248478,0.0,0.000702875,3e-05,0.0,2.2e-05,0.0,0.909653646,0,0,0,1
ENSG00000231113,0.119701115,0.0,0.0,0.21624699,0.000315431,0.001805839,0.001494813,0.0,5.35e-05,0.000176009,0.000203216,0.00039785,0.0,0.0,7.06e-05,0.000104395,0.0,8.67e-05,0.001325377,0.000784645,0.0,0.000412336,0.001726257,0.0,0.000818241,0.000330356,6.56e-05,0.000911085,0.0001042,0.000357569,0.0,0.0,0.0,0.0,0.0,0.0,0.000844676,0.0,0.001004054,0.000682677,0.802047383,0,0,0,0
ENSG00000231074,0.289540487,0.044493962,0.017826337,0.215969327,0.011887805,0.020977217,0.018088753,0.018042427,0.004757401,0.010518312,0.010448713,0.008164501,0.012711088,0.027559937,0.016351765,0.005674394,0.012235695,0.010000385,0.022231958,0.009847487,0.019338364,0.010712138,0.020715085,0.011565394,0.009781705,0.02247602,0.00721362,0.011153692,0.00389813,0.014516157,0.008146803,0.008156133,0.010721331,0.015683894,0.005024711,0.011552716,0.004630746,0.010363683,0.014812115,0.022253765,0.326010347,1,0,0,0
ENSG00000231025,0.017220061,0.584781989,0.631518951,0.216524653,0.002193231,0.004746777,0.003955971,0.002779935,0.000609335,0.003076641,0.003522419,0.001243045,0.001365518,0.005969079,0.004526107,0.001365559,0.001930121,0.001411422,0.003155396,0.001478602,0.002280962,0.001666523,0.0,0.000692719,0.001245959,0.002572059,0.001046451,0.000873943,0.00103398,0.001764777,0.001002683,0.00039292,0.001303714,0.002718179,0.0,0.00227476,0.001057136,0.003574442,0.002885389,0.004341148,0.437136394,0,0,0,0
ENSG00000230724,0.050565021,0.0,0.0,0.223755249,0.003050809,0.005476484,0.01036555,0.019399816,0.002949792,0.008209071,0.002432953,0.007749518,0.027748208,0.011965046,0.001508702,0.00689683,0.00114764,0.001791977,0.012094762,0.013165469,0.002925924,0.00969848,0.107027938,0.00422408,0.035436763,0.017320103,0.00127936,0.013404094,0.002433994,0.013287734,0.001468674,0.010120731,0.0,0.005907509,0.0,0.002364217,0.001188462,0.002524719,0.003134794,0.004276,0.458866482,0,0,0,0
ENSG00000230699,0.211001243,0.0,0.0,0.218700787,0.000399217,2.21e-05,0.0,0.0,0.00010708,3.52e-05,0.0,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001203376,9.86e-05,0.000639718,0.001176875,0.014307219,0.000685189,0.00163914,0.002973206,0.000193544,0.003054429,0.000141604,0.000882389,0.0,0.000217204,0.00596106,0.0,0.00108787,0.000127796,3.74e-05,0.0,7.16e-05,7.57e-05,0.630151637,0,0,0,0
ENSG00000230615,0.405292382,0.052413793,0.043134796,0.217239593,0.003193739,0.000110562,0.000430325,0.000939314,0.000573642,0.000478745,0.000208861,0.0,0.0,0.000573605,0.000590641,0.000141439,0.000585412,0.000317931,0.002473298,0.0,0.0,0.003281505,0.002706771,0.003681952,0.000249723,0.005321094,0.003493636,0.001315284,0.001341235,0.003246959,0.002066428,0.0,0.0,0.002210786,0.0,0.000677316,0.001426882,0.0,0.000642447,1.08e-05,0.976938816,1,0,0,0
ENSG00000230565,0.0,0.189578714,0.149667406,0.216756316,0.0,0.000420134,0.0,3.26e-05,5.61e-05,0.0,0.0,1.71e-05,0.0,6.27e-05,0.0,1.52e-05,5.8e-05,3.85e-05,0.000199638,0.0,0.0,0.0,0.0,0.0,8.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83e-05,0.000196028,0.0,0.000441893,0.000471262,0.549683516,0,0,0,0
ENSG00000230530,0.031208165,0.050364078,0.064927184,0.215970436,0.0,0.000641257,0.000611515,0.000673265,0.000237105,0.0,7.9e-05,1.14e-05,0.0,0.0,7.06e-05,0.0,0.0,0.0,7.21e-05,0.000327264,0.0,0.000111674,8.29e-05,0.0,0.000116892,0.0,4.26e-05,1.97e-05,0.000106871,0.0,0.0,0.0,0.0,0.0,0.000312094,0.000115016,0.009078384,0.017993891,0.022257511,0.026555385,0.502915208,0,0,0,0
ENSG00000230487,0.013287384,0.035281147,0.048354072,0.216162472,0.001961586,0.001444671,0.0,0.001840621,0.000303393,0.004484715,0.002895835,0.001332514,0.000741594,0.000663231,0.0,0.000963132,0.00237063,0.000814097,0.014368422,0.000682128,0.001316141,0.00368525,0.006753118,0.0,0.010217392,0.007067263,0.005694791,0.005197773,0.00792985,0.0,0.0,0.003321513,0.003467993,0.016426863,0.002302807,0.000792332,0.000744924,0.000731918,0.002185784,0.003397452,0.388632105,0,0,0,0
ENSG00000230454,0.214025594,0.097979413,0.036599314,0.216211243,0.000394289,0.0,0.000256685,0.000515808,0.000193763,0.000253453,0.0,0.000422597,0.001682953,0.001684965,0.0,7.58e-05,0.0,0.0,0.00329958,0.000621013,0.0,0.000506829,0.003272983,6.02e-05,0.003496123,0.00135682,0.000108254,0.002191411,0.000251148,0.001412975,3.54e-05,0.00088834,0.00189839,0.0,0.000428014,0.0,0.000217676,0.0,0.000376325,0.00056093,0.674119275,0,0,0,0
ENSG00000230438,0.0,0.0,0.017857143,0.217572124,0.000576647,0.002940938,0.004386296,0.000716702,0.000188664,0.011482843,0.009472145,0.001650413,0.0,0.0,0.00020544,0.0,0.0,0.0,0.000632188,0.00046921,0.009407002,0.0,0.000262391,0.0,0.0,0.0,5.25e-05,0.0,8.02e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.001686901,0.001813995,0.0,0.001781511,0.001045822,0.850976689,0,0,0,0
ENSG00000230424,0.0,0.289108911,0.253465346,0.227324408,0.000517504,0.002557658,0.003646439,0.0,4.59e-05,0.000971571,0.001072531,0.00014848,0.000383111,0.003127941,0.001861803,0.0,0.000185477,0.00013488,0.003271852,0.000453438,0.001483936,0.000429516,0.0,0.0,0.0,0.001805161,0.000406771,7.21e-05,0.00046489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000428625,0.000918628,0.001073787,0.001478928,0.49024793,0,0,0,0
ENSG00000230257,0.366950667,0.016853933,0.0,0.244025746,2.96e-05,0.0,0.0,3.8e-05,7.65e-06,0.001513679,0.003093406,0.000449247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000702875,0.000576101,0.0,0.000275088,5.58e-05,0.970483854,0,0,0,0
ENSG00000230185,0.0,0.121495327,0.049065421,0.216002858,0.0,0.000552808,0.0,0.00036378,3.57e-05,0.0,5.64e-05,6.66e-05,0.000191556,0.000537755,0.00013482,1.68e-05,0.0,0.0,0.000277276,0.000197147,0.0,0.000386565,0.001077184,0.0,0.000209874,0.000141581,0.000121375,0.000242519,0.0,0.000236457,0.0,0.0,0.0,0.0,0.0,0.000345048,0.000173663,0.0,0.000185647,0.0,0.830391361,1,0,0,0
ENSG00000230021,0.082912204,0.019278189,0.021519839,0.231662267,0.00208973,0.000781302,0.000256685,0.000211753,4.59e-05,0.000225292,0.0,0.0,0.002835024,0.005494062,0.002638624,0.000282878,0.000191273,0.000385371,0.001120193,0.000412037,0.0,0.000936346,0.0,6.02e-05,0.003249056,0.001026464,0.00015746,0.00106184,0.000595807,0.0,0.0,0.0,0.000749064,0.000380545,0.000343303,0.000306709,7.35e-05,0.0,0.000154275,0.000211982,0.586698169,0,0,0,0
ENSG00000229980,0.0,0.127858143,0.184321045,0.216178822,0.000734363,0.001370964,0.0,0.000933884,0.000359482,0.000147848,0.000220151,0.0,0.000667708,0.002025543,0.002015883,7.75e-05,0.0,0.000149331,0.003022304,0.000784645,0.0,0.001142514,0.001878168,0.000579776,0.002630062,0.000578123,0.000987403,0.001944522,0.001977119,0.0,0.000401716,0.0,0.001077851,0.000833575,0.001843583,0.001444089,0.000916803,0.001040636,0.002108265,0.003279903,0.538943383,0,0,0,0
ENSG00000229970,0.051334315,0.447453955,0.282773565,0.216066038,0.000951222,0.0,0.0,0.0,6.12e-05,0.0,1.69e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000299458,0.0,0.0,0.000326432,0.000441922,0.0,0.000268319,0.0,0.0,0.0,4.01e-05,0.0,0.0,0.0,0.000231581,0.0,0.0,0.000805112,0.000139825,0.0,6.02e-05,0.0,0.981661723,0,0,0,0
ENSG00000229931,0.0,0.201438849,0.210071942,0.216046641,0.0,0.010783439,0.015657793,0.0,0.000132575,0.00114054,0.000389498,0.000968928,0.007752532,0.010817836,0.007203251,0.000336759,0.00064917,0.000611777,0.003144305,0.009196902,0.001053962,0.000661455,0.0,0.000903546,0.0073748,0.0,0.002237239,0.008164808,0.001613756,0.002860554,0.000437067,0.004863906,0.000388827,0.003089664,0.0,0.000127796,0.000307779,0.0,0.000625546,0.00063603,0.602210669,0,0,0,0
ENSG00000229921,0.171025897,0.0,0.0,0.216180484,0.000241502,0.0,2.26e-05,0.0,0.000112179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89e-06,0.0,0.00051542,0.001118615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000340224,0.0,0.0,0.0,0.000116876,0.0,0.000165723,6.15e-05,0.747749685,0,0,0,0
ENSG00000229893,0.083052229,0.01010101,0.012626263,0.216243665,2.96e-05,0.0,2.26e-05,0.0,7.65e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58e-05,0.0,0.0,0.0,0.0,0.0,4.37e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74e-05,0.0,1.87e-05,0.0,0.830078551,0,0,0,0
ENSG00000229891,0.0,0.42055336,0.366007905,0.219044956,8.87e-05,0.000302202,0.000973894,0.021718238,0.004405567,0.0,0.0,0.0,0.0,0.000152364,0.00015408,4.38e-05,0.0,0.0,0.00070428,0.000179404,0.001892936,0.000695817,0.000690503,0.0,0.0,0.000412945,0.000728251,0.0,0.000253819,0.0,0.000202465,0.001542393,0.018646539,0.005400116,0.011259901,0.001955272,0.001466485,0.0,0.002277796,0.002660582,0.715707642,0,0,0,1
ENSG00000229852,0.2584268,0.005109708,0.121280433,0.227674396,0.000759006,0.003206286,0.003782331,0.002329281,0.000647578,0.000732198,0.000400788,0.000226527,0.0,0.0,0.0,0.001825235,0.003524066,0.003901884,0.002989031,0.001592947,0.0,0.002224895,0.00240295,0.001257435,0.001059995,0.001840556,0.001190789,0.001553433,0.000424813,0.001637898,0.000771295,0.000251371,0.001003517,0.0,0.0,0.001290735,0.000469788,7.57e-05,0.001028098,0.001226509,0.565268361,0,0,0,0
ENSG00000229776,0.235063026,0.108934544,0.105590062,0.221905549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000611093,0.0,0.000892382,0.000850538,0.73771708,0,0,0,0
ENSG00000229750,0.0,0.460606061,0.327272727,0.216081279,0.0,0.0,0.0,5.97e-05,1.53e-05,0.0,0.0,0.0,7.11e-05,0.0,0.00016692,0.0,0.0,0.0,0.0,6.51e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000128907,0.0,0.0,4.18e-05,0.0,0.0,0.0,0.0,0.0,2.05e-05,0.0,1.66e-05,0.0,0.891707102,0,0,0,0
ENSG00000229688,0.142266225,0.013024602,0.0,0.258089563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001263395,0.0,0.000473762,0.0,0.994761965,0,0,0,0
ENSG00000229666,0.249946473,0.0,0.0,0.328896085,0.0,0.0,0.0,0.0,9.18e-05,0.0,0.000169347,0.0,0.0,0.000179252,0.00011556,0.0,0.000202866,0.000264943,0.0,0.0,0.0,0.000103084,0.0,0.0,0.00023644,0.0,0.000246031,0.0,0.000387408,5.19e-05,0.000125335,0.0,0.0,0.0,0.0,0.0,0.000353621,0.0,0.000462065,0.000492713,0.774104116,0,0,0,0
ENSG00000229404,0.270515928,0.008350731,0.0,0.221496259,0.001444082,0.0,0.0,0.000673265,0.00021161,0.0,0.0,0.0,0.0,0.000152364,7.06e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002610101,0.0,0.001814477,0.0,0.0,0.0,0.000272522,0.0,0.0,0.00295788,0.0,0.001621847,0.0,0.000217252,2.35e-05,0.0,1.34e-05,0.0,0.948045564,0,0,0,0
ENSG00000229388,0.197563957,0.04,0.026666667,0.215988171,0.000359788,0.000184269,0.0,0.0,2.04e-05,0.000232332,0.000112898,0.0,0.0,0.0,0.0,0.0,0.000208662,0.0,0.000449186,9.86e-05,0.000183526,0.000773129,0.0,0.0,0.000263006,0.0,0.000121375,0.000124537,0.000179009,0.0,0.0,0.0,0.0,0.0,0.0,0.001226837,0.000202213,0.0,0.000388606,0.000517693,0.628425414,1,0,0,0
ENSG00000229191,0.248844636,0.132344552,0.105533371,0.216017544,3.94e-05,0.000339056,0.000369929,0.010223861,0.00291155,0.0,1.13e-05,0.0,2.19e-05,0.0,2.57e-05,0.0,0.0,0.0,6.65e-05,0.000141946,0.0,0.0,4.14e-05,0.0,7.97e-06,0.0,0.0,0.0,0.0,0.000184552,1.61e-05,0.0,0.000717614,0.0,0.00044139,0.0,7.88e-05,0.0,7.22e-05,0.0,0.866717599,1,0,0,0
ENSG00000229180,0.186379895,0.0,0.0,0.239851104,0.00060129,0.001216177,0.001993085,0.001270517,0.000226907,0.002175474,0.000592715,0.001492415,0.00261063,0.0027784,0.000590641,0.001739362,0.000457897,0.00104532,0.002955758,0.001378057,0.000524359,0.000919165,0.008603665,0.001001431,0.004109804,0.002678245,0.000360845,0.004400301,0.000200384,0.00295283,0.000167114,0.002743116,0.002149984,0.000362424,0.000477058,0.0005623,0.000245701,0.000794627,0.000815376,0.001418131,0.297608686,1,0,0,0
ENSG00000229178,0.101792546,0.0,0.0,0.233393919,9.86e-05,0.0,0.000324631,0.0,1.27e-05,5.63e-05,0.0,0.0,7.39e-05,0.0,0.00012198,1.35e-05,2.9e-05,0.0,0.0,6.7e-05,0.000110115,0.000584142,0.0,2.26e-05,0.000124862,3.54e-05,5.9e-05,0.0,0.000173666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85e-05,0.0,3.13e-05,3.51e-05,0.683816444,1,0,0,0
ENSG00000229153,0.168311867,0.037099812,0.024670433,0.216242279,0.000162644,0.000361168,0.0,0.000407217,0.000339086,2.11e-05,1.13e-05,0.0,3.56e-05,7.17e-05,1.28e-05,9.43e-05,0.000452101,0.0,0.003549128,0.000130117,0.0,0.0,0.0,0.0,0.000111578,0.0,0.000534707,0.000375795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000166134,0.00036228,0.0,0.000512538,0.000334619,0.74850505,0,0,0,0
ENSG00000229124,0.144749014,0.282335179,0.293407147,0.216427111,0.000842792,0.006552616,0.00742877,0.001672304,0.000321239,0.001203903,0.00084109,0.000453055,1.64e-05,0.0,0.0,0.000626372,0.001628721,0.00121392,0.00070428,0.002133129,0.001127372,0.002379521,0.004129207,0.0,0.002661941,0.001934943,0.000974282,0.001361165,0.000716038,0.00737054,0.005636881,0.000963995,0.0,0.003062482,0.0,0.000396166,0.127666726,0.049319225,0.29796736,0.440947132,0.530804716,0,0,0,0
ENSG00000229056,0.037611956,0.132169576,0.097256858,0.308297769,0.000680148,0.0,1.51e-05,0.0,0.0,0.000246413,0.000333049,0.000135155,0.000251759,0.001236836,0.000706201,0.0,0.000243439,8.67e-05,0.003271852,0.0,0.0,0.000111674,0.0,0.000414125,0.0,0.002465873,0.002899882,0.001629903,1.6e-05,0.006378574,0.00630855,0.0,0.0,0.0,0.0,0.0,0.00084682,0.0,0.00106371,0.000505216,0.786075464,0,0,0,0
ENSG00000229043,0.289041854,0.0,0.0,0.215995376,0.005322898,0.003596937,0.004627882,0.002796223,0.000790351,0.006054718,0.005644902,0.001460054,0.001346363,0.005673314,0.003614466,0.000757708,0.003390754,0.002803576,0.008856183,0.000703814,0.00922872,0.009801563,0.006435486,0.003395829,0.003456273,0.006854891,0.006764204,0.002423006,0.004897377,0.0,0.002166053,0.004780929,0.0,0.010147869,0.001270668,0.003616613,0.001010475,0.001085006,0.002330465,0.00361125,0.537351072,0,0,0,0
ENSG00000228989,0.305614414,0.0,0.0,0.216897087,0.006604336,0.01136573,0.019568467,0.018666826,0.003051773,0.021452006,0.01468239,0.002933433,0.010951512,0.048164911,0.053420902,0.003788542,0.004752852,0.006079232,0.015239067,0.006356016,0.0123539,0.023666352,0.030837856,0.027377457,0.01170776,0.027042014,0.007954993,0.012908131,0.00969857,0.008748911,0.003599377,0.0,0.0,0.012856988,0.0,0.0,0.000963026,0.001129251,0.001757077,0.002233887,0.65145283,1,0,0,0
ENSG00000228918,0.178047467,0.078955747,0.072588348,0.234680534,0.0,5.9e-05,2.26e-05,0.0,0.0,0.0,0.0,0.0,0.000224394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
ENSG00000228889,0.309958224,0.036178632,0.0,0.215966279,0.001670798,0.000501212,0.000762506,0.001563713,0.000418121,0.00095045,0.000762062,0.000118023,0.000213448,0.001057585,0.000995102,0.000139755,0.001020124,0.000895988,0.002412298,0.0,0.0,0.003272915,0.001891978,0.000986372,0.000350675,0.001274231,0.001318725,0.000436971,0.000879016,0.001522553,0.001867177,0.00118608,0.000940618,0.007493114,0.001014305,0.000881789,0.000814521,0.001030151,0.001148635,0.001191591,0.749584678,1,0,0,0
ENSG00000228794,0.07810644,0.0,0.014380882,0.234080871,0.005150397,0.008152074,0.016246659,0.006618633,0.001050401,0.009560822,0.005407816,0.003338898,0.007971453,0.012798566,0.008904554,0.003389482,0.006700362,0.00399341,0.005051961,0.007844475,0.012983131,0.007714114,0.015329163,0.01280777,0.00482178,0.012754109,0.002273324,0.002951741,0.002650408,0.005167452,0.004075008,0.002440495,0.00315636,0.009749203,0.002759801,0.011680511,0.004649814,0.016259844,0.008990743,0.011862686,0.625629472,0,0,0,0
ENSG00000228742,0.274430521,0.031665253,0.0,0.235266896,0.001552512,0.0,0.0,0.0,0.0,0.003576508,0.003121631,0.001102179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001108152,0.001947218,0.0,0.0,0.0,3.28e-05,3.71e-05,0.0,0.0,6.75e-05,0.0,0.0,0.0,0.0,0.000166134,0.000183683,0.0,8.72e-05,0.0,0.971169799,0,0,0,0
ENSG00000228649,0.078459874,0.0,0.0,0.223649948,0.006934553,0.007120166,0.002657446,0.00506035,0.001782113,0.004456554,0.004510277,0.005299597,0.001171226,0.002043469,0.000879541,0.004776931,0.001866364,0.0,0.000288367,0.002578681,0.0,0.02151018,0.04412313,0.002439575,0.000605711,0.014523874,0.000597035,0.001780658,6.68e-05,0.007232126,0.001018752,0.015094459,0.001129314,0.002056756,0.0,0.008766773,0.002558847,0.001895257,0.004202975,0.004368509,0.694559937,0,0,0,0
ENSG00000228630,0.0,0.203932151,0.202775636,0.216453436,0.000276002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00122412,0.002179356,0.001791977,0.0,0.0,0.002878731,0.000240529,0.000331441,0.0,0.005315913,0.0,6.56e-06,0.0,0.001504213,0.0,0.0,0.0,0.0,0.0,0.0,5.11e-05,0.000657477,0.0,0.000455688,0.000102112,0.919424829,0,0,0,1
ENSG00000228544,0.066029597,0.086938261,0.085258295,0.219412125,0.000285859,0.0,0.001004092,0.000331203,5.35e-05,0.001429195,0.000361274,0.000711943,0.00105082,0.000430204,0.00017976,0.00016838,0.0,0.0,0.001125739,0.001772351,0.0,0.001013659,0.008216984,0.000376478,0.002470664,0.001156247,0.0,0.001356796,0.000478249,0.001568691,0.000205679,0.001276379,0.001352317,0.000380545,7.58e-05,0.000766773,0.000150422,3.94e-05,0.00020099,0.000248523,0.767115899,0,0,0,0
ENSG00000228526,0.0,0.121961901,0.040726954,0.226421034,0.004785679,0.024927951,0.021629498,0.010924274,0.00269994,0.012250243,0.001021727,0.024992243,0.031779087,0.023974905,0.005598249,0.003263198,0.000173885,0.002586805,0.009078003,0.048535593,0.000225474,0.001142514,0.054549723,0.002145923,0.013926045,0.01553854,0.000331321,0.025584668,0.000272522,0.013178156,0.000465991,0.021883915,0.000811962,0.00075203,4.24e-05,0.001035144,2.89e-05,0.0,3.76e-05,0.0,0.775514224,1,0,0,0
ENSG00000228506,0.308509285,0.136308069,0.092909535,0.216062159,0.000966007,0.011675303,0.011807516,0.003550932,0.001027456,0.001936102,0.001732985,0.000829966,0.001871773,0.007447905,0.004737967,0.000360332,0.001130251,0.001132028,0.004586138,0.00181178,0.003958911,0.000867623,0.001118615,0.001106844,0.001054681,0.002914214,0.00136137,0.001116462,0.000881688,0.003575692,0.002294603,0.002125671,0.001738285,0.005336692,0.002282744,0.00086901,0.000499899,0.000516644,0.000917119,0.001067166,0.649067208,0,0,0,0
ENSG00000228496,0.219156739,0.0,0.0,0.217019569,1.97e-05,0.0,0.000566217,0.003013406,0.00052775,0.000619553,0.000395143,6.47e-05,0.00110555,0.009814026,0.009572235,0.0,0.0,0.0,0.0,0.0,0.0,6.87e-05,0.0,0.0,0.0,0.0,5.9e-05,0.0,0.0,2.31e-05,0.0,0.0,0.00301055,0.0,0.004391606,0.0,4.48e-05,0.0,2.09e-05,0.0,0.972842252,0,1,0,0
