ID,gene_length,Length_ExonProj,Distance_closest_pc,K562_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,keratinocyte_nucleus,keratinocyte_cytosol,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,A549_cytosol,A549_nucleus,MCF.7_nucleus,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,NCI.H460_nucleus,min_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_6,genomic_classification_is_8,with_repeat_Alu,with_repeat_L2
ENSG00000261526,0.000801357,0.013318923,0.216126171,0.025406081,0.001090587,0.002929704,0.00162757,0.005325248,0.000724032,0.000220254,0.004504806,0.003749168,0.0,0.006305674,0.009195645,0.006159265,0.011186146,0.004285141,0.00248655,0.011614696,0.002051929,0.0,0.002667395,0.003875505,0.015641707,0.003493465,0.00113141,0,1,0,0,0,0
ENSG00000261455,0.001104062,0.018515486,0.223646899,0.013581111,0.00020524,0.001806369,0.000487319,0.001236902,0.000161644,0.000637578,0.00302029,0.0,0.001452343,0.002114684,0.005504664,0.001864101,0.002637721,0.004776617,0.003621572,0.001857128,0.003868741,0.003996701,0.002635258,0.008566136,0.012525374,0.003983274,0.001679097,1,0,0,0,0,0
ENSG00000261447,0.000583929,0.009792683,0.216071303,0.0,0.0,2.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23e-05,0.0,1.6e-05,0.0,8.03e-05,0.0,0.0,0.0,0.0,1,0,0,0,0,0
ENSG00000261423,0.043825941,0.028875861,0.216182147,0.000317737,0.000112681,0.000146767,0.000131348,0.000303753,0.000106079,8.11e-05,0.000279949,0.0,0.000682106,0.000556496,0.000161066,0.000944936,0.002016268,0.00048085,0.000108254,0.000402014,0.000371378,0.0,0.000228175,0.000551552,0.0,0.0,0.001213302,0,0,0,0,0,1
ENSG00000261420,0.001020737,0.017118091,0.215997315,0.000343499,0.000185118,2.26e-05,2.28e-05,0.001089131,2.36e-05,0.0,0.00020109,0.0,0.0,1.15e-05,0.000146177,0.000120265,0.000276201,0.000289572,5.25e-05,0.000395459,6.68e-05,0.0,0.0,0.0,0.002398719,0.0,0.0,1,0,0,0,1,0
ENSG00000261360,0.001776525,0.029792902,0.215965171,4.72e-05,1.21e-05,2.82e-05,0.0,4.93e-05,1.52e-05,4.06e-05,0.00022869,0.0,0.000156945,0.0,0.0,0.000481058,6.91e-05,0.000305512,0.0,0.000201007,0.0001042,0.000490216,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1
ENSG00000261351,0.002202917,0.011026321,0.217529172,0.00080293,6.24e-05,0.000338694,9.71e-05,0.000259968,4.21e-05,8.69e-05,0.0,0.002606065,0.000398398,0.001443051,0.000185429,0.0007989,0.0,0.000640247,0.000462538,0.000273107,0.000574433,0.000432543,0.000260312,0.0,0.000451725,0.0,0.0,0,0,0,1,0,1
ENSG00000261342,0.000987537,0.016561316,0.218919426,0.001116373,0.000211276,5.64e-05,0.0,7.39e-05,0.000159961,0.000173885,9.27e-05,0.000844218,0.000368217,0.000249464,0.000308597,0.000541191,0.000842413,3.19e-05,0.0,3.93e-05,6.41e-05,0.0,0.0,0.0,0.000345942,0.0,0.000383768,0,0,1,0,1,0
ENSG00000261096,0.001587741,0.026626928,0.216112593,7.3e-05,0.000112681,0.000158057,0.000329321,0.000897575,0.0,0.0,0.000384436,0.0,0.000161774,0.000303194,0.000159712,0.000137445,0.000856224,0.000172681,2.62e-05,0.000166049,2.14e-05,0.0,0.0,0.0,0.000294479,0.0,0.0,0,1,0,0,0,0
ENSG00000261079,0.001495302,0.025076693,0.218179823,8.59e-05,3.22e-05,0.000225796,6.28e-05,0.000142299,2.02e-05,5.8e-05,3.35e-05,0.000115359,7.49e-05,0.000118975,2.98e-05,0.000128855,0.000220961,9.03e-05,7.87e-05,4.81e-05,0.000197712,0.0,6.43e-05,0.0,0.0,0.0,0.0,0,0,0,0,1,1
ENSG00000261071,0.000636008,0.010666055,0.227206637,0.002005178,0.000249507,0.001033017,0.00089088,0.001308052,0.00016838,0.000336177,0.000733386,0.001216513,0.000888549,0.000675471,0.000607719,0.004363886,0.004764469,0.00117423,0.001381052,0.00105747,0.002046585,0.0,0.00203429,0.0,0.0,0.0,0.000539882,0,0,0,0,0,1
ENSG00000260942,0.002559654,0.042926233,0.215953255,0.004598599,0.000394382,0.000795931,0.000740497,0.002235728,0.000138071,3.48e-05,0.001074451,0.001053962,0.000992374,0.001136019,0.000974516,0.001666523,0.002623911,0.001761344,0.000406771,0.002272251,0.00039008,0.002664467,0.000739158,0.002194005,0.002101381,0.003188525,6.95e-05,1,0,0,0,1,0
ENSG00000260917,0.002713937,0.045513597,0.217263702,0.000824399,0.000460783,0.001208009,0.001717039,0.001598122,0.000904199,0.000927386,0.002075957,0.001636,0.00097185,0.001673325,0.000684868,0.000910575,0.005620693,0.001227362,0.001066133,0.001697633,0.000253819,0.001551389,0.000469204,0.00301157,0.004983275,0.002409023,0.001526156,0,1,0,0,1,0
ENSG00000260910,0.001473168,0.02470551,0.229509964,0.0,1.61e-05,0.000101608,0.000325514,0.0,5.05e-06,1.16e-05,3.94e-06,1.57e-05,7.24e-06,0.0,0.0,0.0,0.000193341,9.3e-05,0.000275554,0.001959816,3.47e-05,0.000709371,0.000279594,0.0,0.0,0.0,0.0,0,1,0,0,0,0
ENSG00000260852,0.002527756,0.042391292,0.216008123,0.00261489,0.000156948,0.001896687,0.001187841,0.005297883,0.001208966,0.000510062,0.000289806,0.006617412,0.00351194,0.005016138,0.0,0.007035478,0.015784895,0.001089218,0.001177667,0.001920489,0.001055354,0.002497217,0.000800219,0.001854776,0.000314492,0.0,0.000352035,0,0,0,0,1,0
ENSG00000260806,0.000940015,0.015764364,0.216194894,0.001807666,0.000323957,0.000220151,3.62e-05,0.00047068,0.0,0.0,0.00022869,0.0,0.001002032,0.0,0.000401988,0.002937892,0.00255486,0.000688067,0.000423173,0.000565878,0.001779407,0.001320699,0.00097376,0.0,0.000960631,0.000247763,6.88e-05,0,0,0,0,1,1
ENSG00000260805,0.001191945,0.019989301,0.217501184,0.0,6.04e-05,0.000203216,2.67e-05,2.46e-05,3.37e-05,0.0,7.49e-05,0.0,0.000177468,0.000103623,9.75e-05,0.000652865,0.000773363,0.000223157,0.000262433,0.000192267,0.000430157,0.000259526,0.000302091,0.0,0.0,0.0,0.000390631,1,0,0,0,0,0
ENSG00000260708,0.00039189,0.006572124,0.215963508,0.034470174,0.002674152,0.009336668,0.002305248,0.008190374,0.000912618,0.00152439,0.00355653,0.013874542,0.0,0.005776043,0.008721922,0.043363972,0.04897046,0.008905018,0.010825351,0.011407135,0.010689801,0.006211323,0.010817412,0.008727209,0.016908254,0.004393037,0.001807365,1,0,0,0,0,0
ENSG00000260698,0.001887843,0.031659734,0.219696161,0.000107344,3.42e-05,0.000112898,0.000624378,0.0001724,0.000151542,1.16e-05,8.67e-05,0.0,0.0,0.0,0.0,5.15e-05,0.001325765,0.000276289,0.0,0.000897976,2.14e-05,0.0,0.0,0.000410003,0.0,0.0,6.25e-05,0,1,0,0,1,0
ENSG00000260634,0.000913976,0.015327678,0.222129175,0.0,3.62e-05,0.0,0.0,0.0,0.0,0.0,5.91e-06,0.0,0.0,0.0,0.0,0.0,0.000980514,0.0,0.0,0.000214116,8.02e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
ENSG00000260475,0.00051818,0.008690051,0.216072135,0.0,4.43e-05,0.0,0.0,0.00028186,0.000112814,2.32e-05,0.000238548,0.000209744,0.000333206,0.000115137,3.11e-05,0.000506829,0.001008134,0.000486163,9.51e-05,0.000397644,0.000208399,0.0,0.000208892,0.0,0.001312291,0.0,0.0,1,0,0,0,0,0
ENSG00000260461,0.001510274,0.025327787,0.216719183,0.000231862,0.000211276,0.00059836,0.00019607,0.000629397,0.000402427,0.000886813,0.000364722,0.0,8.21e-05,0.000245626,0.000123168,0.000884804,0.001684827,0.000478193,0.000780737,0.000482853,0.000251148,0.000738207,0.000385647,0.0,0.0,0.0,0.000136526,0,1,0,0,0,1
ENSG00000260442,0.000583278,0.005622332,0.216361713,0.0,0.001539297,0.002432953,0.000213202,0.0,0.000117866,0.0,0.000658471,0.0,0.002664439,0.0,0.0,0.018486384,0.016958749,0.002112019,0.003388663,0.0,0.001846202,0.0,0.0,0.002296505,0.013932012,0.000384986,0.0,0,0,0,0,0,0
ENSG00000260439,0.00871988,0.015065667,0.232643231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000260293,0.003611638,0.004759877,0.216347581,0.000197512,0.000217313,4.52e-05,0.000106601,0.00039953,2.69e-05,0.0,0.000287834,0.000141577,0.000422544,0.000345411,0.000235508,0.000163216,0.000925274,0.000510073,0.000177142,0.000513441,2.14e-05,0.000265293,6.43e-06,0.000431968,0.004680218,0.0,0.0,0,0,1,0,1,1
ENSG00000260285,0.002600666,0.043614013,0.21597958,0.001279536,0.000442674,0.000112898,9.71e-05,0.00174863,5.72e-05,1.74e-05,0.00144903,0.000403757,0.000909072,0.0,0.000737655,0.000481058,0.001477676,0.002109363,5.9e-05,0.00060302,0.000293896,0.003102778,0.000588112,0.002867581,0.001646796,0.000482186,0.000266584,1,0,0,0,1,0
ENSG00000260280,0.006373747,0.023231695,0.214622857,0.002825283,0.002247575,0.001258813,0.005541353,0.0120899,0.002857403,0.000144904,0.003385012,0.0,0.0,0.002099333,0.005200128,0.0,0.039897253,0.022002194,0.0,0.017850276,0.000537028,0.01853016,0.000411357,0.009193343,0.014140721,0.008467793,0.0,0,0,0,1,1,0
ENSG00000260276,0.007996641,0.024236072,0.232376098,0.006857109,0.001235462,0.005052187,0.002213876,0.013094199,0.001759567,0.0,0.002836944,0.010025746,0.002281735,0.0,0.002329365,0.024491023,0.026349588,0.003464243,0.001446661,0.0042561,0.001848873,0.013968269,0.0,0.0,0.0,0.0,0.000712612,0,0,0,1,1,0
ENSG00000260274,0.000886635,0.014869158,0.216080448,0.0,6.84e-05,0.000666098,9.71e-05,0.000276387,0.00011955,0.000370954,0.000303606,0.0,0.000478078,0.0,0.00017054,0.001812559,0.001491486,0.000648217,0.000459257,0.00015731,0.002733233,0.000507518,0.001504025,0.001571679,0.000486034,0.0,0.000713278,0,0,0,0,0,0
ENSG00000260267,0.001925599,0.032292929,0.216407713,0.002112522,0.000752545,0.001213654,0.000873748,0.002941748,0.000446206,0.000840443,0.001326799,0.0,0.002887783,0.0,0.001039484,0.003470492,0.006255956,0.002218285,0.000990684,0.005748357,0.001488183,0.010357973,0.003631514,0.006345286,0.001918404,0.006173122,0.001336175,0,0,0,0,1,0
ENSG00000260261,0.002239372,0.037554995,0.226268901,0.005684917,0.001175098,0.0,6.66e-05,0.004154022,0.001207282,4.64e-05,0.006870569,0.0,0.002538883,0.001531323,0.011404549,0.001417404,0.01226333,0.00828868,9.84e-05,0.006624484,0.000211071,0.009746645,0.000144618,0.012097532,0.006115447,0.006655308,0.0,0,0,0,0,1,0
ENSG00000260219,0.001038964,0.003788251,0.220056403,0.0,0.000237434,0.000366919,0.000192263,0.000714229,3.54e-05,0.000341973,0.000445552,0.0,0.000397191,0.0,7.85e-05,0.002688772,0.002278659,0.000642904,0.000672484,0.000351762,0.001907653,0.000951596,0.001288705,0.000187918,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000260179,0.000969961,0.016266553,0.216662099,6.87e-05,0.000440662,9.6e-05,0.00058821,0.000355746,0.000282878,1.74e-05,0.000376551,0.0,0.00016781,6.91e-05,0.000369504,0.000154626,0.002057698,0.000706663,0.0,0.000548399,2.14e-05,0.000559423,1.93e-05,0.0,0.0,0.0,0.0,0,1,0,0,0,0
ENSG00000260136,0.003112336,0.010251204,0.215996761,0.0,0.000412491,0.007394821,0.000489223,0.006712658,0.0,0.0,0.0,0.0,0.000696593,0.0,0.0,0.041706039,0.014251978,0.000626964,0.004671303,0.001332762,0.005025622,0.00102657,0.001118378,0.0,0.000980644,0.0,0.0,0,0,0,0,1,0
ENSG00000260077,0.000979074,0.016419393,0.216554304,0.001859191,0.001263632,0.002980508,0.002794471,0.00035301,0.000291297,0.000533247,2.37e-05,0.0,0.0,0.0,0.000818864,0.001503307,0.003010592,0.000818241,0.001397454,0.00197074,0.000400767,0.001199587,0.000510983,0.003853541,0.0,0.0,0.003021815,1,0,0,0,1,1
ENSG00000259943,0.000958894,0.016080962,0.215987339,0.0,0.000462795,0.002766002,0.000770954,0.00163096,0.000739187,0.001107067,0.001723064,0.0,0.002834664,0.006509082,0.0,0.002508376,0.002071508,0.001474429,0.004520404,0.001710743,0.003243544,0.004977133,0.004518503,0.004126876,0.009074535,0.003754569,0.003808162,1,0,0,0,0,0
ENSG00000259940,0.001053286,0.017642114,0.219135016,0.0,4.02e-06,0.000135478,0.000203684,0.0,0.000287929,0.000162292,0.000226719,9.96e-05,0.000182297,0.0,1.08e-05,0.000180397,0.001629587,0.000348018,3.61e-05,0.000281846,4.54e-05,1.15e-05,0.0,0.0,0.000288761,0.0,0.0,0,0,0,0,0,0
ENSG00000259891,0.00140807,0.023613795,0.216850533,0.001786197,0.000142863,0.000547555,0.000304575,0.000960515,6.4e-05,1.74e-05,0.000262205,0.000749834,0.000708666,0.001347104,0.000285587,0.001709475,0.004073967,0.001647109,0.000433014,0.000956967,0.000462218,0.001055406,0.000314945,0.001320308,0.0,0.0,0.00048015,1,0,0,0,1,1
ENSG00000259877,0.001546078,0.025720805,0.2159624,0.003692619,0.000177069,0.000959633,0.000220817,0.000779905,0.000223945,0.000295604,0.000289806,0.002065975,0.001123966,0.002133874,0.000446653,0.002396701,0.0,0.000789019,0.00400866,0.001195116,0.002268343,0.002474148,0.003123745,0.002069539,0.001217943,0.000737573,0.001152833,1,0,0,0,1,0
ENSG00000259867,0.265609692,0.031899912,0.215985677,0.0,6.04e-06,0.0,0.0,0.0,2.86e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68e-05,0.0,0.0,0.0,0.0,0,0,0,0,1,1
ENSG00000259673,0.07691852,0.072751886,0.216106219,0.000536718,4.23e-05,0.000152412,0.000152287,0.001067239,0.000228996,0.000886813,0.001056707,0.000854705,0.000318719,0.001796138,0.0,0.001013659,0.0,0.00204826,0.000150899,0.000159495,0.00169391,0.0,9.64e-05,0.0,0.000711896,0.000133411,0.002592872,0,0,0,0,1,1
ENSG00000259642,0.002704823,0.0,0.21620681,0.0,0.000106644,0.000412078,3.05e-05,0.000194292,8.76e-05,0.000591208,0.000216862,0.0,0.000218515,0.000287843,9.75e-05,0.00158062,0.002057698,0.000207217,0.000436294,0.00015731,0.000927108,0.000530587,0.000774509,0.000802923,0.0,4e-05,0.0,0,0,0,0,1,0
ENSG00000259426,0.011755401,0.023984978,0.216165797,8.59e-06,3.02e-05,0.000327404,0.00081664,5.47e-05,0.00041253,0.000394139,0.0,0.0,0.000253526,0.000579523,0.0,0.000446697,0.001298145,0.001384103,0.001161265,0.001697633,0.000350003,0.0,0.0003278,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000259363,0.045606372,0.0,0.236305499,0.0,0.000410479,0.00488284,0.002550812,0.005568797,0.0,0.0,0.008291998,0.0,0.0,0.0,0.0,0.002869169,0.0,0.000201904,0.003647815,0.002914598,0.000101528,0.003944796,0.001028393,0.0,0.003193527,0.0,0.0,1,0,0,0,1,1
ENSG00000259291,0.004965677,0.012008865,0.236801801,0.002679296,0.000541269,0.002370859,0.000970831,0.000755277,7.24e-05,0.0,0.001993155,0.000325103,9.05e-05,0.000188057,0.000776906,0.000859033,0.002831062,0.005788793,0.000298517,0.00037361,0.000801535,0.00062863,0.000234602,0.000136668,0.0,0.0,0.003653839,0,0,0,0,1,0
ENSG00000259248,0.037284892,0.038351947,0.216887111,0.0,3.62e-05,0.00031047,0.0,0.000238076,6.23e-05,0.001170824,0.000727472,0.0,0.000796796,0.001631109,2.84e-05,0.001142514,0.001229095,0.001771971,0.0,0.0,0.001971775,0.0,0.0,0.0,0.000265889,0.000179152,0.003459442,0,0,0,0,0,1
ENSG00000259088,0.008917778,0.004148517,0.229394964,0.0,8.25e-05,0.0,0.0,0.00018061,0.0,0.0,0.0,0.001017257,0.0,0.0,0.0,0.000824671,0.0,0.000193934,0.001082535,0.000100503,0.001119477,0.0,0.000658814,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000259065,0.01031348,0.006768633,0.216314605,0.0,0.0,0.0,0.0,0.0,0.0,0.000202866,0.000218833,0.0,0.000695386,0.0,0.000128582,0.003908599,0.002817252,0.001152977,0.000816822,0.001005034,0.00158971,0.001684036,0.000960905,0.001144592,0.0,0.002906456,0.001059546,0,0,0,0,0,0
ENSG00000259006,0.001801913,0.010011026,0.21691787,0.0,5.23e-05,0.00028789,0.000131348,0.0,0.0,0.0,0.0,0.000199256,0.000125556,2.69e-05,0.0,0.000755949,0.001077184,0.000278946,0.000357565,0.000594281,8.82e-05,0.000380638,0.0,0.0,0.001115018,0.0,0.0,0,0,0,0,0,0
ENSG00000258940,0.000840415,0.01409404,0.216441243,0.0,4.83e-05,0.000903184,9.52e-05,0.000347537,5.05e-05,0.000359362,0.000260234,0.0,0.000231795,0.0,0.000180015,0.000481058,0.000704313,0.000348018,0.000252592,4.15e-05,0.001148866,0.001113078,0.001153729,0.000173275,4.86e-05,0.0,0.000477616,0,0,0,0,0,0
ENSG00000258938,0.004865426,0.030557102,0.216072689,0.000120225,2.21e-05,7.9e-05,7.61e-05,0.000473416,9.43e-05,0.000127516,0.000122231,0.0,0.000200406,0.000134327,4.6e-05,0.000326432,0.000649073,0.000366615,0.00024275,0.000471929,0.000277865,0.000409474,0.00018961,0.0,0.0,5.72e-06,6.56e-05,0,0,0,0,1,0
ENSG00000258920,0.001544125,0.011015404,0.271867959,0.0,0.000201215,0.001552348,0.000140866,0.000257232,0.0,0.001159232,0.000212919,0.003486988,0.000548099,0.001596567,0.0,0.001932824,0.000883844,0.000151428,0.001341687,0.000316804,0.000545044,0.0,0.0,0.0,0.000694742,0.0,0.001033157,0,0,0,0,0,0
ENSG00000258738,0.001333858,0.02236924,0.216310171,0.0,7.04e-05,0.000468527,8.76e-05,0.000402267,2.69e-05,0.000173885,0.000285863,0.000629231,0.0,0.000537306,6.63e-05,0.000987888,0.001187665,0.000146115,0.000423173,0.00015731,0.000708022,0.000374871,0.000504555,0.000453932,0.001775452,0.000722326,0.001577544,0,0,0,0,0,0
ENSG00000258727,0.004497622,0.03466195,0.2178811,0.000128812,0.00028975,0.000519331,0.010692469,0.003130567,0.001047321,0.000115923,0.002515594,0.000587282,0.006624275,0.002153063,0.000354616,0.001185465,0.039261991,0.007077257,0.000209946,0.017063728,0.0001042,0.013766415,0.000141404,0.007289757,0.002656031,0.008088524,1.43e-05,0,0,0,0,1,0
ENSG00000258711,0.003694964,0.050721078,0.219141667,0.0,2.01e-06,1.13e-05,1.9e-05,0.0,0.0,0.0,0.0,0.000146821,0.0,0.000245626,0.0,0.000644275,0.00234771,0.000108922,0.000134497,0.000646717,2.4e-05,0.0,0.0,3.42e-05,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000258708,0.001208219,0.0,0.216219834,0.001554335,0.000340054,0.000767707,0.00014848,0.000845581,0.000124601,0.000260827,0.0,0.0,0.000498601,0.0,0.000667273,0.002663001,0.003328224,0.001498338,0.0,0.0,0.001939714,0.003079709,0.00170649,0.001449654,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000258701,0.001594902,0.026747017,0.220517789,0.0,0.000138839,0.000400788,8.38e-05,0.000402267,0.0,0.000104331,0.000183347,0.0,0.00030061,0.0,0.000125875,0.00027489,0.000524782,0.000366615,0.000232909,0.000161679,0.000673289,0.000317199,0.000106053,0.000370955,0.0,4.96e-05,0.0,0,1,0,0,1,0
ENSG00000258655,0.001158745,0.014268715,0.216136978,0.0,0.000305847,0.00057578,7.61e-05,0.000246286,0.001047321,0.003779097,0.000189261,0.001719898,0.0,0.000802122,0.0,0.007774246,0.006780738,0.0,0.00288676,0.000795288,0.000470234,0.001043871,0.001629361,0.002618651,0.000303056,0.0,0.001185531,0,0,0,0,0,0
ENSG00000258634,0.002700266,0.045284337,0.219373884,0.003164489,0.002229466,0.002032165,0.002625052,0.003259183,0.002146841,0.001982287,0.001859095,0.003439796,0.003679751,0.00298205,0.003301174,0.001383043,0.009390838,0.003969002,0.00127936,0.003611568,0.000566418,0.006880324,0.001269423,0.003380085,0.012462475,0.00299222,0.002809567,0,0,0,0,0,1
ENSG00000258430,0.000556588,0.006495704,0.223265044,0.0,0.000124754,0.0,1.71e-05,0.001518763,0.0,0.0,0.000116317,0.0,0.0,3.84e-05,6.63e-05,8.59e-05,0.000165721,7.17e-05,0.0,8.08e-05,1.34e-05,0.0,0.0,0.0,0.0,0.0,0.029438347,0,0,0,0,0,0
ENSG00000258399,0.026795648,0.023777552,0.218698293,0.0,0.0,0.00172734,0.005383355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000661455,0.001574346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019341281,0.0,0.0,1,0,0,0,0,0
ENSG00000258377,0.001691247,0.026212077,0.216692858,0.0,4.02e-06,1.69e-05,5.71e-06,3.01e-05,0.0,0.0,3.75e-05,0.0,7.24e-06,0.0,8.12e-06,0.0,2.76e-05,1.33e-05,2.62e-05,1.31e-05,8.02e-06,0.0,3.54e-05,0.0,0.0,0.0,0.00856279,0,0,0,0,0,0
ENSG00000258376,0.002122846,0.017631197,0.218299257,0.0,0.000114693,0.002952284,0.000441633,8.21e-06,0.000148174,0.00137369,0.000145889,0.0,0.0,0.0,0.0,0.0,0.0,2.13e-05,0.0,0.0,5.61e-05,0.000576725,0.000803432,0.0,0.0,0.0,5.53e-05,0,0,0,0,1,0
ENSG00000258301,0.003205427,0.019301521,0.226900432,0.003881544,0.002611775,0.003539353,0.003285598,0.003179824,0.002872557,0.002254706,0.003459928,0.004095245,0.001958188,0.001830679,0.001499672,0.008057727,0.021226057,0.007345577,0.001830468,0.008322118,0.003620265,0.00368527,0.000639532,0.006872433,0.002916202,0.004097626,0.009068315,0,0,0,1,1,0
ENSG00000258056,0.001094298,0.013166083,0.216115918,0.0,0.000527184,0.001998295,0.000426404,0.000448788,0.000165012,0.001066494,0.00096602,0.0,0.000836636,0.001730894,0.000510268,0.00736191,0.005068291,0.000765109,0.002112584,0.001171083,0.001624444,0.002018536,0.002828082,0.0,0.002595992,0.002104084,0.003619206,0,0,0,0,0,1
ENSG00000257913,0.013541039,0.0233627,0.216201267,0.0,0.000108656,0.000683033,8.76e-05,0.002629786,1.18e-05,3.48e-05,0.000695929,7.87e-05,6.88e-05,3.45e-05,6.9e-05,0.010145177,0.007015509,0.000135488,0.000173862,0.0,0.000184353,0.0,0.0,0.0,0.00473454,0.001757215,0.0,0,0,0,0,1,0
ENSG00000257605,0.00103636,0.006211858,0.216122846,0.0,8.05e-06,0.001236233,6.47e-05,0.0,6.74e-05,0.001478021,0.0,0.003009821,8.33e-05,0.000798284,0.0,0.002585689,0.001118615,0.0,0.0014401,0.000227225,0.000366034,0.0,0.000697379,0.0,0.0,0.0,7.3e-05,0,0,0,0,1,0
ENSG00000257556,0.003468423,0.012107119,0.223753032,0.0,6.84e-05,9.6e-05,0.000279828,0.0,0.000414214,0.000405731,0.0,0.0,0.000119519,0.0,8.26e-05,0.01365003,0.047534214,0.000209874,0.000360845,0.003816944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
ENSG00000257524,0.012274883,0.011921528,0.221108584,0.0,0.000913518,0.0,0.01454153,0.017877618,0.003094818,0.0,0.00852266,0.001127372,0.0,0.001066937,0.004957852,0.002723134,0.033503197,0.006357311,0.00104317,0.028084143,0.000320614,0.009204524,0.0,0.007133566,0.0,0.0,0.0,0,0,0,1,0,0
ENSG00000257433,0.023527727,0.043188244,0.21815904,0.0,8.45e-05,0.0,0.0,0.000232603,6.06e-05,0.000678151,0.001297227,0.00189818,0.000406849,0.002076305,0.000511621,0.001168285,0.000800983,0.000281603,5.25e-05,0.0,0.000350003,0.0,0.000234602,0.0,0.000385968,0.0,0.000899434,0,0,0,0,0,1
ENSG00000257379,0.016743211,0.016408476,0.215986231,0.002249922,0.003022254,0.0,0.006375125,0.003067627,0.001774722,0.000695539,0.010541444,0.000849462,0.005666913,0.002168415,0.004909126,0.012937033,0.0,0.013878225,0.0,0.009456058,0.001269097,0.009942731,0.0,0.0,0.001832633,0.000914819,0.0,0,0,0,1,0,0
ENSG00000257219,0.02944058,0.012369131,0.226850829,0.0,0.0,0.052762897,0.014497747,0.0,0.004758409,0.027276732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008315838,0.008549343,0.0,0.002174252,0.003367988,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ENSG00000256806,0.026961648,0.0,0.215894231,0.0,0.000283714,0.000801576,0.000146576,0.002627049,0.000106079,0.000486877,0.000449495,0.000393269,0.000538441,0.0,0.000101512,0.003453312,0.002858682,0.00048085,0.001449941,0.000242519,0.001132836,0.000957363,0.002011794,0.002843176,0.00154959,0.0,0.001081667,0,0,0,1,0,1
ENSG00000256628,0.001741372,0.029694647,0.216231472,0.0,9.05e-05,0.001010437,0.000173227,0.00039953,0.000210475,0.000886813,0.00033515,0.0,0.000606048,0.000867366,0.000109633,0.002869169,0.003190123,0.000247066,0.00103989,0.00052655,0.000983216,0.0023242,0.003117317,0.000785839,0.000348801,0.000979619,0.003082617,0,0,0,0,1,0
ENSG00000256508,0.003969026,0.022587583,0.216219834,0.0,0.000327981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
ENSG00000256116,0.003301121,0.010731558,0.217061135,0.000506662,0.000154936,0.00029918,0.000580595,0.0,0.000107763,0.0,0.0,0.0,0.000474456,0.0,0.000165126,0.000240529,0.0,0.00043303,0.000249311,0.001618979,0.00012023,0.0,0.000144618,0.000993281,0.000285902,0.0,0.004466639,0,0,0,0,0,0
ENSG00000256092,0.001417835,0.023777552,0.216219002,0.001090611,0.001004065,0.000937054,0.00138391,0.002788503,0.00037717,0.000579616,0.001571261,0.001531129,0.003058008,0.0,0.001620134,0.010858174,0.017538772,0.004131057,0.001971526,0.005315755,0.001514901,0.002012769,0.000514197,0.002579603,0.003119193,0.001031077,0.0,0,0,0,0,0,0
ENSG00000256073,0.000496698,0.0,0.215977364,0.0,0.000426577,0.008552026,0.001090757,0.00208522,0.0,0.0,0.001780236,0.0,0.002726009,0.0,0.002853167,0.029567907,0.021750839,0.001461145,0.010582601,0.004129378,0.008047408,0.003379606,0.006090017,0.002064658,0.0,0.0,0.002794291,1,0,0,0,0,0
ENSG00000256028,0.004895371,0.060590181,0.214635049,0.001756141,0.001750573,0.000361274,0.002413753,0.008173954,0.000803171,8.69e-05,0.006127325,0.000209744,0.004096258,0.000698498,0.008767941,0.001975775,0.020590794,0.008360409,0.000186983,0.00615911,0.000179009,0.008512454,0.0,0.00710672,0.014998428,0.006033993,0.0,0,0,0,1,0,0
