ID,gene_length,GC_content,repeat_coverage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,K562_nucleus,MCF.7_cell,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_ERV1
ENSG00000236682,0.007410108,0.412664532,0.397080391,0.0,0.0,0.0,0.216132821,0.0,5.9e-05,0.0,9.77e-05,1.53e-05,2.21e-05,0.0,1.71e-05,0.002925329,0.003934573,0.001881063,1.77e-05,0.0,0.0,0.0,0.0,2.96e-05,0.0,0.0,2.8e-05,0.0,0.0,2.15e-05,0.0,1.64e-05,7.87e-05,1.07e-05,0.000247457,0.000326182,0.000193944,0.00113738,0.0,0.000111501,0.0,0.00015813,0.000154509,0.747690254,1,0,0,0,0,0,1,0
ENSG00000236651,0.004497622,0.542867307,0.101171943,0.333333333,0.393034826,0.368159204,0.215977918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19e-05,5.38e-05,0.0,0.000120213,2.53e-05,0.0,0.0,0.0,0.0,0.000173039,2.71e-05,0.0,0.0,1.59e-05,0.0,0.0,0.0,0.0,5.61e-05,0.0,0.001621847,0.0,0.0,0.0,1.11e-05,0.0,4.85e-06,0.0,0.979708512,1,0,0,0,0,0,0,0
ENSG00000236618,0.000714776,0.544112416,0.0,0.12437811,0.0,0.0,0.228663951,0.010541141,0.012139661,0.019749656,0.026420237,0.008013135,0.004839229,0.0186564,0.001311574,0.002487487,0.020291284,0.028158163,0.00694054,0.000996808,0.011743021,0.006344175,0.026690549,0.002164673,0.0,0.001893539,0.019468563,0.0,0.00367943,0.000974253,0.040563021,0.049648996,0.006550199,0.037471746,0.034409397,0.046589591,0.021280343,0.05570607,0.01075484,0.003346271,0.006874453,0.006864452,0.008917159,0.597729035,0,0,0,0,1,0,0,0
ENSG00000236617,0.000438761,0.558342227,0.34813973,0.084577114,0.0,0.0,0.234920233,0.0,0.000331685,0.00018119,0.000380069,0.000229457,5.43e-05,0.000395143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020232,0.000476914,0.0,0.0,0.0,0.001411307,0.0,0.00023644,0.0,0.0,0.001646766,0.000351762,0.001891622,0.0,0.0,0.0,0.0,0.0,0.000105712,0.0,0.000162497,0.000120526,0.719514204,0,0,1,0,0,0,0,1
ENSG00000236548,0.035074163,0.294557097,0.396167814,0.373134328,0.661691542,0.676616915,0.216085713,2.15e-05,8.11e-05,0.0,1.63e-05,5.1e-06,1.21e-05,2.82e-05,9.52e-05,0.0,0.0,0.0,9.9e-05,0.000101028,4.06e-05,9.63e-05,0.0,3.35e-05,0.0,6.9e-05,0.0,4.52e-05,0.0,0.0,0.000212372,0.0,4.37e-06,0.0,9.64e-06,0.0,0.0,0.0,0.0,2.25e-05,2.06e-05,4.79e-05,5.4e-05,0.579383629,0,0,0,0,1,0,0,0
ENSG00000236519,0.001349482,0.436677339,0.194135369,0.0,0.0,0.0,0.216103171,0.000463724,0.000257977,0.000271784,0.000238901,0.000117278,0.000124754,0.0,8.19e-05,0.0,0.000770782,0.0,0.000551566,0.000116182,0.0,9.63e-05,0.000465823,0.000132088,0.000398513,0.000462895,0.000308431,0.0,0.001067965,0.0,4.72e-05,6.56e-05,0.000242519,8.02e-05,0.0,0.0,0.0,0.000345048,0.0,0.000133606,0.0,9.66e-05,5.6e-05,0.912358703,1,0,0,0,0,0,0,0
ENSG00000236499,0.001341019,0.712379936,0.0,0.0,0.0,0.0,0.225062924,0.001416935,0.00019164,0.000437875,0.0,1.02e-05,1.81e-05,0.0,5.9e-05,2.46e-05,1.79e-05,1.28e-05,0.000593994,3.03e-05,0.0,5.78e-05,1.66e-05,0.000522439,0.000173039,0.001048959,2.8e-05,0.0,0.0,0.0,0.000117984,0.0,3.06e-05,0.0,0.0,0.000235576,0.0,0.0,0.0,6.11e-05,0.0,5.23e-05,0.0,0.880866723,0,0,0,0,0,0,0,1
ENSG00000236423,0.010927354,0.632515119,0.31671411,0.044776119,0.0,0.0,0.215970436,0.0,0.000272719,0.0,0.000418076,0.000119827,0.000193167,0.000163702,8.76e-05,0.001507817,0.002151019,0.001373882,0.000120213,7.75e-05,0.0,0.0,0.000194093,0.000386408,0.0,0.0,8.88e-05,5.27e-05,0.00020456,0.0,0.000106186,8.86e-05,0.000343022,0.0,0.000106053,0.000534575,0.0,6.39e-05,9.53e-06,0.000298134,0.0,0.000397524,0.000427476,0.767779837,1,0,0,0,0,0,0,0
ENSG00000236404,0.143599725,0.336001423,0.283134816,0.900497512,0.820895522,1.0,0.216065207,0.0,0.0,0.0,0.004012445,0.001435379,0.000905469,0.0,0.0,0.000391321,0.000483979,0.00026964,0.0,3.54e-05,0.0,0.000178234,0.004441955,0.0,0.0,0.0,0.000373856,0.0,0.000265663,0.0,0.000991069,0.000547828,0.000211931,0.000459547,0.001407613,0.0,0.000824819,6.39e-05,0.0,0.00337904,0.0,0.004484625,0.002528064,0.769244284,1,0,0,0,0,0,0,1
ENSG00000236384,0.002726305,0.566168623,0.235762627,0.184079602,0.0,0.0,0.222486645,0.0,0.0,0.0,0.0,0.0,4.02e-06,0.0,0.0,0.011364725,0.005771902,0.002375404,0.0,0.000222261,0.0,6.74e-05,1.66e-05,0.0,3.67e-05,0.0,7.94e-05,0.0,0.00019659,0.0,0.0,0.0,0.000190083,0.0,0.0,0.0,0.0,0.0,0.0,1.28e-05,0.0,4.52e-06,0.0,1.0,0,1,0,0,0,0,0,0
ENSG00000236333,0.01388671,0.323550338,0.107312052,0.099502488,0.0,0.0,0.263327194,0.0,0.0,0.0,0.000401787,0.000145323,0.000169021,0.0,0.0,0.0,0.0,0.0,0.0,4.38e-05,4.64e-05,7.23e-05,0.001691381,1.97e-05,0.0,4.06e-06,0.0,0.008643927,0.0,0.005364545,0.018464552,7.87e-05,0.000338653,0.0,0.00384362,0.0,0.000871634,0.0,0.0,0.004129065,0.000470328,0.004317418,0.002017619,0.835931721,0,0,1,0,0,0,0,0
ENSG00000236255,0.004982603,0.480967627,0.355029405,0.0,0.0,0.0,0.21638028,0.001541454,0.006788481,0.004250404,0.001053335,0.000349284,0.000492978,0.000203216,0.001292538,0.010379581,0.011696168,0.002125023,0.0,0.001217385,0.000179681,0.001238005,0.003876313,0.004471291,0.0,0.002298235,0.000457974,0.00033883,0.000581802,0.0,0.0,0.000219787,0.002101832,2.94e-05,0.0,0.0,0.000537247,0.001853035,0.0,0.000630905,0.000606348,0.001201548,0.001350999,0.632518129,0,1,0,0,0,0,0,0
ENSG00000236144,0.003400721,0.636072572,0.0,0.258706468,0.23880597,0.179104478,0.216069087,0.029772818,0.011925909,0.031723263,0.044788437,0.011712486,0.016219969,0.003240174,0.003824314,0.015360029,0.013658974,0.005014028,0.012572879,0.00666615,0.004294955,0.006247832,0.012710314,0.015239455,0.015437132,0.014803175,0.008089314,0.005850463,0.016646432,0.004588219,0.010819165,0.005488125,0.034477033,0.001504213,0.010325711,0.007819295,0.007240578,0.020830671,0.032582801,0.001643252,0.0,0.003037314,0.003747853,0.645811628,0,0,0,0,1,0,0,0
ENSG00000236137,0.022094919,0.368552117,0.030550644,0.0,0.0,0.0,0.231949074,0.000244743,0.007016975,0.007859095,0.000168316,1.27e-05,8.05e-06,0.000197572,8.76e-05,0.0,0.0,0.0,0.000123749,0.000124601,0.000249235,0.0,0.000116456,0.00186501,0.0,4.2e-05,0.003434804,0.0,0.002770863,0.0,0.0,5.25e-05,4.59e-05,0.000969857,0.000118908,0.0,0.0,0.000191693,0.0,0.000125675,0.0,0.000204182,0.000239641,0.698787422,0,0,0,0,1,0,0,0
ENSG00000236088,0.203724258,0.354855923,0.066943043,0.378109453,0.179104478,0.179104478,0.215948821,0.006243103,0.021928047,0.013528817,0.002410724,0.001019807,0.000543281,0.001388646,0.001332514,0.00279124,0.00802151,0.003100865,0.008510383,0.002689023,0.002017064,0.00503873,0.009665827,0.005997208,0.004152924,0.003309295,0.00715,0.0,0.005039624,0.0,0.006843093,0.004628658,0.003902153,0.002185518,0.009075571,0.005246086,0.013827987,0.018108626,0.010268842,0.001088133,0.003288636,0.002860155,0.003972252,0.461043602,1,0,0,0,0,0,0,0
ENSG00000236078,0.005134281,0.509249377,0.522524825,0.0,0.0,0.0,0.22686136,0.0,0.0,0.0,0.0,2.55e-06,2.01e-06,0.0,0.0,2.19e-05,8.07e-05,6.42e-05,0.0,0.0,0.0,0.0,8.87e-05,0.0,0.0,2.71e-06,0.0,0.0,1.86e-05,1.23e-05,5.9e-05,3.61e-05,2.62e-05,1.34e-05,0.0,0.0,0.0,0.0,0.0,1.94e-05,0.0,1.86e-05,9.31e-06,0.856189906,1,0,0,0,0,0,0,1
ENSG00000236017,0.007936751,0.556029883,0.236767113,0.0,0.0,0.0,0.229874085,0.0,0.001068762,0.0,0.0,0.000397725,0.001267657,0.000169347,0.004998829,0.005626264,0.001380238,0.00013482,0.000201534,0.002626723,0.0,0.001040503,0.003593492,0.007335836,0.0,0.0,0.000934641,0.0,0.013232665,0.004666159,0.003421546,0.0,0.032973852,0.000101528,9.96e-05,0.0,0.0,0.001686901,0.015500463,0.00188035,0.0,0.002852583,0.003446147,0.724278058,0,0,0,0,1,0,0,0
ENSG00000235978,0.047477289,0.357168268,0.0,0.0,0.0,0.0,0.305129309,0.0,0.000103191,0.0,0.0,0.0,0.0,0.001224944,0.0,0.0,0.0,0.0,0.000339425,0.0,0.000173885,0.0,0.000826281,0.0,0.0,4.33e-05,0.0,0.0,0.0,0.0,0.0,0.000209946,0.000115797,0.0,0.0,0.0,0.0,0.0,0.0,0.000727385,0.0,0.000869611,0.000979165,0.800425854,0,0,0,0,1,0,0,0
ENSG00000235954,0.058027074,0.396478122,0.069702706,0.253731343,0.223880597,0.019900498,0.216128942,0.0,0.01365804,0.006462426,0.010582212,0.003928807,0.002448791,0.00833752,0.005295789,0.008770514,0.015361864,0.007992912,0.019545241,0.001269583,0.003419735,0.003608039,0.01045329,0.002225788,0.008043669,0.004952438,0.011664314,0.004178902,0.009476193,0.002832513,0.012329365,0.004946857,0.004909372,0.005004248,0.008853824,0.007420629,0.023781552,0.009329073,0.0,0.004292519,0.011662502,0.011053373,0.016147413,0.47370636,0,0,0,0,1,0,0,0
ENSG00000235927,0.005288563,0.466026325,0.081708485,0.009950249,0.0,0.278606965,0.216233135,0.0,0.0,0.0,0.0,5.35e-05,0.000122741,0.000129833,0.000131348,0.0,0.0,0.0,0.0,1.68e-05,1.16e-05,2.89e-05,0.000116456,0.0,0.0,4.06e-06,0.0,0.005361042,0.0,0.001551626,0.007374022,0.000137777,0.000769069,0.0,0.000102839,0.0,0.0,0.0,0.0,0.002166575,0.0,0.001193231,0.00044689,0.953136518,0,0,0,0,1,0,1,0
ENSG00000235919,0.001194549,0.729633582,0.115558008,0.641791045,0.562189055,0.651741294,0.216152219,0.015062453,0.009147128,0.009942774,0.009778637,0.003005882,0.001684172,0.00141687,0.000774761,0.003346751,0.005987004,0.006952871,0.008786166,0.000752657,0.00095057,0.001083857,0.002961303,0.004082912,0.004341693,0.005458645,0.006206013,0.003591597,0.003376574,0.000692232,0.003150182,0.002427503,0.005138782,0.003996986,0.002140344,0.003406785,0.003183357,0.015884984,0.014417927,0.0011284,0.001545533,0.00240486,0.003153757,0.578820169,0,0,0,0,1,0,0,0
ENSG00000235904,0.017228191,0.294557097,0.0,0.0,0.0,0.0,0.218648968,0.0,0.0,0.0,0.0,4.33e-05,0.0,0.000361274,8.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000187869,0.0,0.0,0.000104872,0.0,0.0,0.0,0.0,0.0,0.001474804,0.000567511,0.0,0.0,0.0,0.0,0.0,0.000600639,0.0,0.000340629,0.0,0.00057514,0.000747676,0.683679888,0,0,1,0,0,0,0,0
ENSG00000235897,0.004669481,0.541266453,0.105301988,0.089552239,0.0,0.0,0.22148185,0.000163162,0.000324314,0.0,0.000293196,0.000186115,0.000197191,0.000349984,0.0,0.000199765,0.0,0.0,0.00013082,0.000116182,0.0,0.000115611,0.001541652,0.000165603,0.0,0.000177308,0.001098203,0.0,0.002491917,0.0,0.000176977,0.001633644,0.0,0.000563746,6.75e-05,9.97e-05,0.0,2.56e-05,0.0,0.000649842,0.0,0.000731708,0.000455967,0.816898845,0,0,0,0,1,0,0,0
ENSG00000235890,0.006315159,0.669334756,0.103025119,0.0,0.0,0.0,0.272693188,0.0,0.0,0.0,0.0,0.002307314,0.012946195,0.000237086,0.000976542,0.030167283,0.008872955,0.002163543,0.0,0.0,0.0,0.0,0.009843284,0.0,0.0,0.0,1.4e-05,0.000188239,7.97e-06,0.000224591,0.000389348,0.000419892,0.007118262,0.0,0.0,0.0,0.0,0.0,0.0,0.00037513,0.0,0.000132374,0.0,1.0,0,0,0,0,1,0,0,0
ENSG00000235885,0.146422375,0.282817503,0.131980574,0.049751244,0.119402985,0.0,0.239746634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66e-05,0.0,0.000376428,0.0,0.0,0.0,5.22e-05,0.0,0.003471491,0.0,0.0,0.0,0.0,0.000120473,0.0,0.0,0.0,0.000518305,0.000509072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ENSG00000235884,0.004532775,0.465492707,0.20434737,0.0,0.0,0.0,0.227235179,8.16e-05,0.0,0.0,0.004110177,0.000642479,0.000577488,0.004261901,0.001265888,0.000287334,0.001783554,0.000873121,0.0,0.00071393,0.003854447,0.002191799,0.002351297,0.0,0.009663938,0.0,0.0,0.005120096,0.0,0.0,0.00655993,0.001426978,0.001101168,0.0,0.015355197,0.0,0.0,0.007220447,0.0,0.000112241,0.0,0.00012818,0.0,0.813102818,1,0,0,0,0,0,0,0
ENSG00000235823,0.006305394,0.431696905,0.461054453,0.074626866,0.014925373,0.029850746,0.218381835,0.011451414,0.0080194,0.013498618,0.013459878,0.002812118,0.002746589,0.003663541,0.00165422,0.006493737,0.00993054,0.005296508,0.0067284,0.000865471,0.000753501,0.000756291,0.007968901,0.005015417,0.0,0.008923593,0.006481732,0.001392967,0.010538844,0.000589679,0.002548462,0.001167826,0.002700482,0.003091252,0.001847894,0.010899899,0.002804386,0.005035144,0.001724815,0.000434272,0.000437474,0.001142362,0.001586238,0.460564276,0,1,0,0,0,0,0,1
ENSG00000235770,0.1510873,0.330843116,0.154755733,0.0,0.0,0.0,0.243405299,0.0,0.001393076,0.002355464,0.0,1.02e-05,7.85e-05,0.04227467,0.051185651,0.000552775,0.0,0.0,0.0,7.91e-05,0.000179681,7.23e-05,0.000138638,0.001165138,0.0,2.71e-06,0.0,0.000760485,0.000159398,0.0,0.001805161,0.000206666,0.000222855,2.4e-05,1.93e-05,0.0,0.0,0.0,0.0,0.000331822,0.0,0.000356755,0.000129193,0.828939696,0,1,0,0,0,0,0,1
ENSG00000235726,0.051428739,0.410707933,0.288958949,0.0,0.0,0.0,0.226641889,0.0,0.0,0.0,0.00037464,0.000101981,0.000229385,5.64e-05,0.0,0.0,0.0,6.42e-05,0.0,0.000101028,5.22e-05,0.000163783,0.0,0.0,0.0,0.0,0.000471993,0.0,0.000496789,0.0,0.0,0.0,0.0,0.000122902,0.0,0.0,0.0,0.000434505,0.0,6.01e-05,0.0,6.12e-05,0.0,0.842334376,1,0,0,0,0,0,0,1
ENSG00000235706,0.014465431,0.384382782,0.195504662,0.333333333,0.203980099,0.069651741,0.216018099,0.0,0.007429738,0.013279681,0.009208533,0.002613256,0.003525293,0.000903184,0.001517162,0.007254487,0.006515797,0.005071808,0.0,0.00347704,0.0,0.001931674,0.011041114,0.006856769,0.001216513,0.0,0.007187386,0.0,0.024969648,0.001602903,0.003114787,0.003017977,0.023509054,0.004071796,0.0,0.000416787,0.0,0.001699681,0.003779346,0.001354651,0.001183057,0.003326452,0.004398807,0.501997504,0,0,1,0,0,0,0,0
ENSG00000235609,0.127279651,0.296513696,0.068884015,0.482587065,0.472636816,0.39800995,0.229961928,0.0,0.000685482,0.00016609,4.34e-05,1.78e-05,4.02e-06,0.000124188,0.000135155,0.000840108,0.003979386,0.0,7.78e-05,7.58e-05,0.0,0.000264943,0.000964919,7.69e-05,6.29e-05,0.0,0.000958007,6.78e-05,0.000552579,0.0,0.000589922,0.0,0.0,0.00026985,9.64e-05,0.000135909,0.000503809,0.000178914,0.0,0.000827811,0.00226472,0.001968407,0.002523862,0.520407392,0,0,0,0,0,1,0,0
ENSG00000235531,0.188887768,0.299359658,0.0,0.044776119,0.0,0.0,0.216034725,0.0,0.011734269,0.011037461,0.0,5.1e-05,0.000126766,0.0,0.0,0.0,0.0,0.0,0.0,1.85e-05,0.000121719,0.000130063,0.007181438,0.003085349,0.0,0.0,0.0,0.010993148,0.0,0.0,0.014665455,0.001987928,0.000653272,0.0,0.001510453,0.016481226,0.002162365,0.000345048,0.0,0.002611619,0.001571281,0.005647693,0.007747026,0.571404074,0,0,0,0,1,0,0,1
ENSG00000235501,0.023198982,0.372643187,0.075391463,0.084577114,0.0,0.0,0.216028352,0.0,0.0,0.0,0.002475879,0.000614434,0.000235422,0.00142816,0.000228431,0.00151329,0.014232579,0.007177571,0.0,0.0,0.0,0.0,0.008856183,0.0,0.0,0.0,0.0,0.000926135,0.0,0.0,0.002194509,0.002338932,0.000653272,0.0,0.000816287,0.0,0.000586291,0.0,0.0,0.003911233,0.0,0.011008048,0.018062788,0.416998061,1,0,0,0,0,0,0,1
ENSG00000235499,0.000744721,0.858591249,0.0,0.069651741,0.552238806,0.691542289,0.215965448,0.0,0.0,0.002680095,0.0,0.000221808,0.000478893,0.000987858,0.0,0.00295543,0.0,0.000327421,0.000374782,0.000304767,0.00049847,0.000375737,0.002395661,0.004376661,0.0,0.0,0.00192536,0.0,0.000706663,0.0,0.0,0.000275554,0.000489408,0.000943139,0.0,0.0,0.0,0.0,0.0,0.000343966,0.0,0.000179201,8.66e-05,0.960185117,0,0,0,0,0,0,0,0
ENSG00000235453,0.010281581,0.369085735,0.0,0.144278607,0.0,0.0,0.211941553,0.00328042,0.0125082,0.018519078,0.008605852,0.002753479,0.001291802,0.008585896,0.000447344,0.000897575,0.017208156,0.012172339,0.002248693,0.000282878,0.00434712,0.0,0.01386378,0.001151338,0.006213655,0.000395221,0.003140392,0.009472178,0.000789019,0.000232795,0.013438418,0.010080698,0.001116462,0.004950812,0.0,0.0,0.002777635,0.001738019,0.0,0.004457707,0.005675187,0.007986787,0.009299532,0.659234556,0,0,0,0,0,1,0,0
ENSG00000235423,0.0061101,0.44414799,0.015235307,0.432835821,0.273631841,0.427860697,0.21895545,0.000403612,0.001194065,0.001487264,0.002541034,0.000599137,0.00110266,0.005102991,0.000930856,0.001439404,0.005942191,0.004423387,0.00031114,0.00062974,0.002915469,0.001758257,0.003693311,0.000256291,0.001830013,0.000132643,0.004715262,0.002605226,0.000711976,0.0,0.007008271,0.002598084,0.000784363,0.001608413,0.001028393,0.025469339,0.003078583,0.001648562,0.000537456,0.000779743,0.0,0.001594321,0.001975985,0.599315809,0,0,0,0,0,1,0,1
ENSG00000235387,0.001390494,0.582888652,0.0,0.218905473,0.149253731,0.218905473,0.216597533,0.0,0.0,0.0,0.000233471,3.57e-05,9.05e-05,0.01264458,0.001854097,0.0,0.0,0.0,1.06e-05,0.0,0.0,0.0,4.99e-05,0.0,0.000104872,0.0,9.35e-06,0.000323771,0.0,7.38e-05,0.000424744,0.0,5.24e-05,0.0,0.000112481,0.0,0.0,0.00029393,0.0,0.001235438,0.0,0.0017812,0.002039769,0.742110394,0,1,0,0,0,0,1,0
ENSG00000235381,0.002290148,0.369797225,0.017006328,0.631840796,0.572139304,0.60199005,0.333450366,0.000549599,0.001216177,0.000369929,0.000787286,0.000260051,0.000219325,0.000163702,0.000820448,0.003858479,0.005144522,0.000930901,0.000915741,0.000321605,0.000179681,0.0,0.003388308,0.000634813,0.000183526,0.000687575,0.000532745,0.0,0.000762452,0.0,0.001085456,0.00048222,0.002274435,6.41e-05,0.000716662,0.000788272,0.000931823,0.000523962,0.00048028,0.000271364,3.37e-05,0.000535606,0.000584593,0.616112919,0,0,0,0,1,0,0,0
ENSG00000235319,0.004069928,0.49662042,0.141131285,0.0,0.0,0.0,0.217562702,0.000180337,9.58e-05,0.000301983,0.0,1.02e-05,0.0,0.0,0.0,0.0,0.001434013,0.001001522,9.19e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000144869,0.0,0.0,0.0,0.0,0.0,0.000104873,9.08e-05,0.0,0.0,0.0,0.000242812,0.0,2.54e-05,0.0,2.71e-05,0.0,0.830564461,0,0,1,0,0,0,0,0
ENSG00000235245,0.000470659,0.666844539,0.0,0.0,0.0,0.0,0.220482042,0.002211278,0.0,0.0,0.003876706,0.001119238,0.005191356,0.0,0.004774206,0.020975347,0.002733587,0.0,0.001138489,0.001530571,0.0,0.000481714,0.002955758,0.013116183,0.0,0.003837158,0.001602909,0.0,0.007510288,0.0,0.006029001,8.86e-05,0.0,0.000382065,0.0,0.000670484,0.0,0.000140575,0.0,0.000473189,0.0,0.000899293,0.001317036,0.633462734,0,0,0,1,0,0,0,0
ENSG00000235106,0.005962979,0.572216293,0.010579745,0.114427861,0.0,0.0,0.21616746,0.004555662,0.005653382,0.009233115,0.011212041,0.002569914,0.001456799,0.011673657,0.00172846,0.00138741,0.005870491,0.004378447,0.00236537,0.001919528,0.013794862,0.005289221,0.032285971,0.001715178,0.013811619,0.000855409,0.014907517,0.026556735,0.003777725,0.001730068,0.036032422,0.013226611,0.005626005,0.0071203,0.009631546,0.026810307,0.006484865,0.014223642,0.003266666,0.005007703,0.012219801,0.017375323,0.025752251,0.261809473,0,0,0,0,0,0,0,0
ENSG00000235092,0.00986886,0.487371042,0.153438881,0.378109453,0.497512438,0.388059702,0.215957966,0.0,0.000744448,0.001268327,0.0,0.000114728,0.000239446,0.0,0.000188455,0.003001951,0.003110016,0.001168442,0.000325283,0.0,0.000173885,0.0,0.006504886,0.000944334,0.001185052,0.0,0.002233791,0.000579776,0.005509847,0.000446105,0.002572059,0.000892271,0.002838128,0.001223676,0.0,0.004077269,0.002124467,0.000345048,0.0,0.000566081,0.0,0.000607146,0.000251975,0.829554295,1,0,0,0,0,0,0,0
ENSG00000235070,0.003424156,0.328530772,0.0,0.776119403,0.995024876,0.746268657,0.361714892,0.0,0.0,0.0,0.0,0.0,4.02e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000138071,9.85e-05,0.000178234,4.44e-05,5.72e-05,0.0,0.0,0.0,0.00016565,0.0,0.0,0.0,0.00072169,0.000814951,0.0,2.89e-05,0.0,0.0,2.56e-05,0.0,0.000366951,0.0,0.000182692,0.0,0.965660391,0,0,0,0,0,0,0,0
ENSG00000234912,0.005342595,0.508004269,0.18391671,0.089552239,0.0,0.0,0.215948544,0.026002911,0.020630791,0.040812937,0.010386748,0.004247497,0.002450803,0.011797845,0.016285219,0.013663393,0.02228994,0.015568524,0.010578756,0.00276311,0.001704071,0.002866199,0.010336834,0.007862218,0.018368299,0.008302338,0.01551036,0.003072058,0.020987362,0.0,0.005698644,0.005225692,0.034608124,0.00299774,0.002416724,0.015348652,0.008544684,0.012894569,0.013674637,0.002763403,0.00363282,0.005457422,0.007629666,0.615842921,0,0,0,0,0,1,1,0
ENSG00000234869,0.004318603,0.559765208,0.023519887,0.0,0.0,0.0,0.217147039,0.0,0.0,0.0,2.17e-05,5.1e-06,1.21e-05,5.08e-05,3.43e-05,1.37e-05,0.000125476,0.00014124,0.0,0.000114498,4.64e-05,0.0,0.000238457,1.77e-05,0.0,0.0,0.0,0.0,0.00163914,1.13e-05,0.0,3.94e-05,5.9e-05,0.000304583,9.32e-05,0.0,0.0,0.0,0.0,0.000153273,0.0,0.000147649,0.000105585,0.855426446,1,0,0,0,0,0,0,0
ENSG00000234840,0.115839325,0.256314479,0.671376583,0.60199005,0.492537313,0.597014925,0.268726655,0.0,0.000567549,0.000241586,5.97e-05,2.29e-05,3.42e-05,0.0,7.61e-05,0.000276387,0.000304728,9.63e-05,0.0,0.000867155,0.0003014,0.000794828,0.00059337,0.000183347,0.0,0.0,0.002836634,0.0,0.000592428,0.0,0.000589922,1.97e-05,0.000131091,0.00014962,0.000237816,0.0,0.0,1.28e-05,0.0,0.000402363,0.0,0.000385588,0.000262771,0.856609123,0,1,0,0,0,0,0,1
ENSG00000234817,0.013830726,0.322838847,0.046997276,0.0,0.0,0.0,0.216080171,0.000111637,0.000154786,0.000196289,1.63e-05,1.53e-05,1.41e-05,0.000135478,0.000201781,0.000147772,0.000224065,0.00012198,6.72e-05,4.38e-05,0.0,4.82e-05,0.0,4.34e-05,0.000272667,5.14e-05,3.74e-05,0.0,0.0,0.0,7.08e-05,9.84e-05,0.000179158,1.07e-05,0.0,0.000398666,0.0,3.83e-05,0.0,8.96e-05,0.0,0.000166361,0.000226133,0.64394575,1,0,0,0,0,0,0,0
ENSG00000234771,0.006539096,0.577908218,0.031292927,0.0,0.0,0.0,0.229940591,0.001515691,0.00295568,0.00569992,0.002579041,0.000560894,0.001092599,0.000429013,0.001448633,0.005114537,0.004786018,0.001245482,0.001216274,0.001912793,0.000243439,0.001040503,0.002534299,0.004011939,0.0,0.001935498,0.003350686,0.000519539,0.008046927,0.001053219,0.001923145,0.0,0.004295428,0.000504967,0.000128549,0.000697666,0.001504738,0.001303514,0.000943407,0.001552836,0.001833615,0.002554247,0.002197893,0.693999974,0,0,0,0,1,0,1,0
ENSG00000234741,0.003199568,0.44681608,0.0,0.487562189,0.537313433,0.47761194,0.215973761,0.0,1.0,1.0,0.793769037,0.246770398,0.074153889,0.538879261,0.233505862,0.136716024,0.77485996,0.713635459,1.0,0.137259722,0.910263841,0.605659178,0.600628861,0.18877209,0.0,0.371622353,0.828652342,0.0,0.451265485,0.0,1.0,0.696414513,0.30223336,0.398977242,0.239728119,0.286052117,0.366095015,0.487514377,1.0,0.120083145,0.073842173,0.188011858,0.23896913,0.712760154,1,0,0,0,0,0,1,0
ENSG00000234699,0.006367888,0.591426539,0.428316624,0.0,0.0,0.0,0.217623112,0.0,0.00114247,0.001759048,0.000266048,0.000122377,3.42e-05,0.000107253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000199638,0.000427809,0.0,0.0,0.0,0.0,0.0,0.0,9.44e-05,0.0,4.59e-05,0.000237789,0.0,0.0,0.0,0.001111821,0.0,0.000166526,0.0,0.000175366,0.000137205,0.834162513,0,0,1,0,0,0,0,0
