ID,gene_length,repeat_coverage,phastcons_elements_20way_exons_merged_percentage,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,K562_nucleus,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,genomic_classification_is_1,genomic_classification_is_3,genomic_classification_is_5,genomic_classification_is_8,with_repeat_Alu,with_repeat_ERV1
ENSG00000229619,0.004473536,0.016852883,0.110435971,0.223075501,0.0,0.000266145,0.000221123,0.000369929,0.0,2.04e-05,0.00419606,0.002658749,0.000359779,0.0,0.0,9.55e-05,0.00167509,0.0,0.000826281,9.27e-05,0.0,4.74e-05,0.00105661,0.010503727,0.000387868,0.01447668,0.003296811,0.000758786,0.00045635,0.0,0.000971246,0.040012306,0.002050622,0.021334381,0.010259029,0,0,0,0,1,0
ENSG00000229589,0.002425552,0.361779752,0.031809145,0.21621734,0.0,0.00032036,9.58e-05,0.0,0.001417115,0.000344185,0.000274574,0.000135478,8.38e-05,0.002796325,0.001502282,0.000173248,0.0,1.45e-05,0.001181194,4.93e-05,0.000398513,0.000165126,0.000438107,0.0,0.00048882,0.000176977,0.00040349,0.000208399,0.000546334,0.000742969,7.67e-05,0.000526381,0.0,0.000675068,0.00075474,0,0,1,0,1,1
ENSG00000229267,0.099585651,0.483678439,0.111745126,0.265284135,0.0,0.000128144,0.001356222,0.000249136,3.8e-05,1.78e-05,0.0,1.13e-05,0.0,0.0,0.0,0.0,0.000556431,0.000351651,0.0,0.000185318,0.000120603,0.0,0.0,0.0,4.78e-05,3.54e-05,0.0,6.95e-05,0.0,2.72e-05,1.28e-05,0.00016772,0.0,0.000169864,9.56e-05,0,0,1,0,0,0
ENSG00000229191,0.003109081,0.248844636,0.132344552,0.216017544,0.001464167,3.94e-05,0.000339056,0.000369929,0.010223861,0.00291155,0.0,1.13e-05,0.0,0.0,2.57e-05,0.001011205,0.0,0.0,6.65e-05,0.000141946,0.0,0.000519742,0.0,0.0,7.97e-06,0.0,0.0,0.0,1.61e-05,0.0,0.0,7.88e-05,0.0,7.22e-05,0.0,0,0,0,0,1,0
ENSG00000229180,0.010720993,0.186379895,0.0,0.239851104,0.001176486,0.00060129,0.001216177,0.001993085,0.001270517,0.000226907,0.002175474,0.000592715,0.001492415,0.0027784,0.000590641,0.000774314,0.000457897,0.00104532,0.002955758,0.001378057,0.000524359,0.001532156,0.000919165,0.001001431,0.004109804,0.002678245,0.000360845,0.000200384,0.000167114,0.000362424,0.0005623,0.000245701,0.000794627,0.000815376,0.001418131,0,0,0,0,1,0
ENSG00000229152,0.002907278,0.096478399,0.0,0.22035374,0.0,0.002208017,0.041843872,0.005465884,0.007617672,0.003638162,0.002569735,0.0,0.004208839,0.007842259,0.000500761,0.011848065,0.0,0.0,0.004968779,0.012731746,0.0,0.004278398,0.000163216,0.0,0.006266986,0.0,0.000219787,3.74e-05,0.000440281,0.000661424,0.001559105,0.000786582,0.0,0.001286732,0.001683944,0,0,0,0,1,0
ENSG00000228956,0.309417405,0.115589017,0.079060782,0.220721186,0.0,0.0,0.0,0.0,0.003730107,0.000984114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075419,0.0,0.0,0.0,0.0,0.0,0.000111578,0.0,0.000186983,1.6e-05,0.000504555,0.0,0.0,0.001909338,0.0,0.002087401,0.001550953,0,0,0,0,1,0
ENSG00000228889,0.002777082,0.309958224,0.036178632,0.215966279,0.00139976,0.001670798,0.000501212,0.000762506,0.001563713,0.000418121,0.00095045,0.000762062,0.000118023,0.001057585,0.000995102,0.001124346,0.001020124,0.000895988,0.002412298,0.0,0.0,0.000345141,0.003272915,0.000986372,0.000350675,0.001274231,0.001318725,0.000879016,0.001867177,0.007493114,0.000881789,0.000814521,0.001030151,0.001148635,0.001191591,0,0,0,0,0,0
ENSG00000228794,0.022290213,0.07810644,0.0,0.234080871,0.016870119,0.005150397,0.008152074,0.016246659,0.006618633,0.001050401,0.009560822,0.005407816,0.003338898,0.012798566,0.008904554,0.006109656,0.006700362,0.00399341,0.005051961,0.007844475,0.012983131,0.004850926,0.007714114,0.01280777,0.00482178,0.012754109,0.002273324,0.002650408,0.004075008,0.009749203,0.011680511,0.004649814,0.016259844,0.008990743,0.011862686,1,0,0,0,1,0
ENSG00000228623,0.03440821,0.0640918,0.4182712,0.217809606,0.0,0.001005436,0.0,9.81e-05,0.004376225,0.000935673,0.000119686,0.000141123,5.14e-05,0.00552095,0.004872788,0.0,0.001396875,0.000549154,0.002905848,1.38e-05,0.001719898,0.0,0.000584142,0.000105414,0.0,0.000589922,0.001738617,5.61e-05,0.001243713,0.000561757,0.0,0.000409952,0.000120502,0.000832174,0.001095713,0,0,0,0,0,0
ENSG00000228544,0.003159858,0.066029597,0.086938261,0.219412125,0.000468018,0.000285859,0.0,0.001004092,0.000331203,5.35e-05,0.001429195,0.000361274,0.000711943,0.000430204,0.00017976,0.0,0.0,0.0,0.001125739,0.001772351,0.0,0.000718706,0.001013659,0.000376478,0.002470664,0.001156247,0.0,0.000478249,0.000205679,0.000380545,0.000766773,0.000150422,3.94e-05,0.00020099,0.000248523,0,0,0,0,0,0
ENSG00000228526,0.031836187,0.0,0.121961901,0.226421034,2.15e-05,0.004785679,0.024927951,0.021629498,0.010924274,0.00269994,0.012250243,0.001021727,0.024992243,0.023974905,0.005598249,2.12e-05,0.000173885,0.002586805,0.009078003,0.048535593,0.000225474,4.47e-05,0.001142514,0.002145923,0.013926045,0.01553854,0.000331321,0.000272522,0.000465991,0.00075203,0.001035144,2.89e-05,0.0,3.76e-05,0.0,0,0,0,0,1,0
ENSG00000228506,0.004155858,0.308509285,0.136308069,0.216062159,0.004654418,0.000966007,0.011675303,0.011807516,0.003550932,0.001027456,0.001936102,0.001732985,0.000829966,0.007447905,0.004737967,0.004465564,0.001130251,0.001132028,0.004586138,0.00181178,0.003958911,0.001016475,0.000867623,0.001106844,0.001054681,0.002914214,0.00136137,0.000881688,0.002294603,0.005336692,0.00086901,0.000499899,0.000516644,0.000917119,0.001067166,0,0,0,0,0,0
ENSG00000228496,0.001172415,0.219156739,0.0,0.217019569,0.000334912,1.97e-05,0.0,0.000566217,0.003013406,0.00052775,0.000619553,0.000395143,6.47e-05,0.009814026,0.009572235,0.0,0.0,0.0,0.0,0.0,0.0,6.77e-05,6.87e-05,0.0,0.0,0.0,5.9e-05,0.0,0.0,0.0,0.0,4.48e-05,0.0,2.09e-05,0.0,0,0,0,0,0,0
ENSG00000228315,0.051298543,0.053519098,0.0,0.217338521,0.004422556,0.002957165,0.006132482,0.012026454,0.010593071,0.002518924,0.018072628,0.0,0.029821653,0.019403988,0.007183991,0.004111996,0.000568024,0.003473159,0.01013165,0.022090309,0.002768616,0.011878272,0.006150674,0.002138393,0.016380769,0.015219982,0.000862748,0.001063369,0.0003278,0.0,0.002645367,0.00326627,0.003970095,0.005581734,0.007017724,0,0,0,0,0,0
ENSG00000228274,0.009223088,0.243436232,0.089173874,0.219736065,0.005066617,0.000650576,0.001304627,0.002514004,0.003643234,0.000693469,0.002597896,0.001879752,0.000666257,0.008666816,0.005585409,0.002994721,0.002532922,0.002172531,0.007375531,0.000392322,0.001976834,0.001384625,0.000876213,0.002966644,0.000124862,0.006630721,0.001814066,7.48e-05,0.001606865,0.0,0.000421725,0.001090489,0.001052825,0.00314839,0.005317897,0,0,0,0,1,0
ENSG00000228203,0.004143489,0.358568251,0.012273902,0.216301026,0.0,0.000300645,0.000339056,0.000452974,0.001862339,0.000553245,0.000901167,0.000349984,0.000365489,0.0,0.00017334,0.0,0.0,0.0,0.011274026,0.000193204,0.0,0.000331606,0.000833262,0.0,0.0,0.0,0.001430258,0.0,0.002204618,0.014741592,0.004958466,0.000862903,0.000156237,0.00106028,0.000852228,0,0,1,0,1,0
ENSG00000228065,0.129174004,0.439390262,0.016962682,0.255764345,0.0,0.006564907,0.006670549,0.0,0.004881174,0.001677583,0.001154621,0.00142816,0.001439115,0.003844947,0.001945263,0.0,0.001825791,0.002037651,0.010957932,0.002259303,0.000907141,0.0,0.00368525,0.000459303,0.004139027,0.00248947,0.003021257,0.001894294,0.006658847,0.000851696,0.009635783,0.001259132,0.0,0.001405172,0.001233769,0,0,0,0,1,1
ENSG00000228043,0.054257248,0.050561743,0.124042879,0.215977086,0.001056261,0.000571719,0.0,0.00120793,0.000200894,4.33e-05,0.000450584,0.000248376,0.000192263,0.001200986,0.000751141,0.000480853,0.000457897,0.000366103,0.000931646,0.000703814,0.0,0.0,0.00157203,0.0,0.000688067,0.000412945,0.000341163,0.000553059,0.000748799,0.0,0.0005623,0.0,0.0,0.0,0.0,0,0,0,0,1,0
ENSG00000227946,0.001231655,0.07378739,0.757516974,0.216165243,0.000781461,0.000552004,0.001304627,0.00207613,0.002323852,0.000856638,0.001077177,0.000722547,0.000399754,0.007510643,0.005591829,0.00072835,0.00022605,0.000592508,0.001924293,0.000419923,0.0,0.000469663,0.001443175,0.0,0.001357537,0.001757967,0.000925075,0.00061451,0.002587052,0.008435416,0.002492013,0.001278707,0.00210576,0.003306201,0.004836659,0,0,0,0,0,0
ENSG00000227896,0.002010878,0.137385322,0.093259162,0.215984568,0.001382585,0.000418932,0.000788673,0.000717208,0.000917596,0.00031614,0.000239373,0.000158057,0.000163709,0.000708044,0.000340261,0.000760171,0.0,0.000105977,0.000809645,0.00034895,0.000513872,0.000567114,0.00104802,0.000195768,0.000576488,0.000212372,0.000131216,0.000122902,0.000257098,0.0,0.001853035,7.91e-05,0.0,0.000153999,0.000193189,0,0,0,0,0,0
ENSG00000227811,0.005136234,0.050217174,0.114661654,0.220374523,0.0,0.000867435,9.58e-05,6.04e-05,0.001590861,0.000553245,0.000344978,0.000118543,0.00012183,0.000358503,0.000353101,3.89e-05,0.000197069,0.000139697,0.002024112,3.15e-05,0.000115359,0.0,0.000893394,0.0,0.000124862,0.000483736,0.000367406,0.000117558,1.93e-05,0.0,5.11e-05,0.000350295,0.000174846,0.000733982,0.000931134,0,0,0,0,0,0
ENSG00000227627,0.003519199,0.632177157,0.0,0.221195873,0.004697355,0.001232152,0.005314327,0.004907216,0.002122958,0.000606785,0.000429463,0.000304825,0.0,0.003047278,0.001290422,0.006169762,0.000191273,0.000178234,0.00222375,0.000924619,0.000508628,0.00225763,0.002156172,0.0,0.002127959,0.001392215,0.001348248,0.000662602,0.000652387,0.0,0.000702875,0.001401567,0.005991164,0.003462724,0.005225334,0,0,0,0,0,0
ENSG00000227542,0.011027605,0.429481339,0.161325967,0.216222328,0.0,0.000527361,0.0,0.0,0.00036921,0.000140223,0.0,0.000254021,0.000180841,0.001254761,0.000699781,0.0,0.000318789,0.00020232,0.001447379,0.0,0.0,0.0,0.000541191,0.000323771,0.000422404,0.000896681,0.00032148,0.000470234,0.000449922,0.0,0.000115016,0.000101025,0.0,0.000167125,0.00019748,0,0,1,0,0,0
ENSG00000227540,0.000970611,0.106464662,0.09284952,0.245236433,0.003542338,0.004071031,0.005572304,0.002861284,0.002247838,0.000943322,0.00095749,0.001478964,0.000409272,0.002697737,0.001373882,0.007951745,0.001130251,0.001531851,0.003626765,0.001017278,0.0,0.004124099,0.004475561,0.0,0.004678322,0.002041129,0.002657132,0.00292293,0.002786303,0.0,0.001495208,0.001813061,0.0,0.002414033,0.002753687,0,0,0,0,0,0
ENSG00000227372,0.007595637,0.0,0.010419561,0.23924479,0.024302589,0.004297747,0.005756573,0.013951592,0.035482172,0.007885659,0.019100522,0.013361483,0.005158731,0.017252969,0.01300052,0.012555201,0.007146666,0.004846044,0.032618702,0.00441609,0.011541144,0.01398431,0.023520316,0.026549206,0.0,0.026039147,0.0089752,0.0,0.00040493,0.0,0.007757188,0.002381547,0.006898797,0.0077978,0.011040224,0,0,0,0,1,1
ENSG00000227252,0.017131195,0.210361828,0.0,0.216088761,0.000188925,0.000290788,0.000796043,0.000883299,0.000564674,0.000147872,0.000661795,0.000592715,0.000209395,0.002491598,0.001649943,0.000265176,0.0,0.000293846,0.001242195,0.000276006,0.00026218,0.00011234,0.000412336,0.000602364,0.000332079,0.0,0.000577352,0.000277865,0.000420999,0.000933242,0.001277955,9.28e-05,3.98e-05,0.000248925,0.000427492,0,0,0,0,0,0
ENSG00000227199,0.001185435,0.0,0.178495763,0.216252532,0.00114643,0.00014293,0.000132674,0.0,0.0,0.000384977,0.000809642,0.000925764,0.000340743,0.001200986,0.000712621,0.000827349,7.54e-05,0.000120429,0.002916939,0.000145889,0.0,0.001609306,0.000592733,0.001121903,0.000369271,0.001805161,0.00232581,0.000293896,0.000424212,0.0,0.0005623,0.000623688,0.000298665,0.000910534,0.001084357,0,0,0,0,0,0
ENSG00000227051,0.035601457,0.0,0.032529515,0.246596482,0.0,0.002557948,0.000832897,0.00103429,0.011233759,0.002386349,0.003675073,0.001608797,0.000553945,0.000143401,3.85e-05,0.0,0.0,0.000847817,0.021189401,0.000224747,0.0,0.0,0.002920711,0.015932535,0.00138676,0.017709452,0.002775226,0.001325204,0.002789517,0.0,1.28e-05,0.008308122,0.003376377,0.00800901,0.007241293,1,0,0,0,1,0
ENSG00000227036,0.206544304,0.111335083,0.059720605,0.217466268,0.0,0.038763511,0.007289693,0.008546105,0.000548386,0.000152971,0.0,0.0,3.81e-06,0.056051983,0.028119643,0.0,0.025074191,0.022587576,0.012322128,0.001107966,0.001195539,0.0,0.041886436,0.004321964,0.00387602,0.004896351,0.001453221,0.003964925,0.010634229,0.194050812,0.001559105,0.002385061,0.0,0.002367783,0.001087038,0,1,0,0,1,1
ENSG00000226913,0.003250344,0.228396289,0.061153846,0.215982629,0.0,6.9e-05,2.95e-05,0.0,0.0,6.37e-05,0.0,0.0,3.81e-06,0.0,0.0,4.95e-05,0.0,0.0,0.000249548,0.0,0.0,0.0,0.000103084,0.0,9.3e-05,5.9e-05,2.95e-05,5.08e-05,1.29e-05,2.72e-05,2.56e-05,0.000323393,0.0,0.000205471,2.75e-05,0,0,0,0,1,0
ENSG00000226849,0.002967819,0.223515971,0.065298507,0.224652804,2.15e-05,2.46e-05,0.00019164,0.000150991,0.000228042,4.33e-05,9.15e-05,0.0,4.76e-05,0.000322653,7.7e-05,0.0,0.0,9.63e-06,0.000565642,0.000138003,5.24e-05,4.2e-05,2.58e-05,0.0,0.000223157,0.000141581,0.0,5.34e-06,0.0,0.0,0.000102236,0.000386165,8.67e-05,0.000515496,0.000651453,0,0,0,0,0,0
ENSG00000226752,0.019197406,0.180931837,0.018402342,0.21595187,0.028750907,0.017659206,0.025694511,0.017379094,0.007715404,0.002618355,0.008694856,0.006367449,0.005231067,0.012027784,0.005424908,0.040073401,0.002086618,0.005216964,0.02496035,0.004816299,0.022416352,0.005874168,0.008066317,0.00235675,0.026648637,0.008553866,0.004763154,0.009538263,0.003329423,0.038018266,0.007846645,0.005591705,0.002907161,0.010776246,0.017355114,0,0,0,0,1,0
ENSG00000226696,0.002711333,0.0,0.016051364,0.215984014,0.009613692,0.003711243,0.007938321,0.011460236,0.004740006,0.00169033,0.002633098,0.001247523,0.002394717,0.006408246,0.003055925,0.007318858,0.0,0.001175382,0.005334783,0.003534844,0.0,0.012751276,0.005583713,0.002575107,0.01519857,0.004990738,0.001446661,0.001031308,0.002744525,0.008544143,0.002415335,0.001093684,0.0,0.002953092,0.004483455,0,0,0,0,1,0
ENSG00000226688,0.219357548,0.293113371,0.103029334,0.216026135,0.004542781,0.008383564,0.014984779,0.008206375,0.004207909,0.001488919,0.00305552,0.002777292,0.001418175,0.007940847,0.003614466,0.006792042,0.004735463,0.00561197,0.004846778,0.002357877,0.008940323,0.001907074,0.006021819,0.00151344,0.003716623,0.003858088,0.00248327,0.003171406,0.004894509,0.009278052,0.019028754,0.001565081,0.0,0.004887854,0.007392155,0,0,1,0,1,0
ENSG00000226581,0.011134366,0.0,0.0,0.251265763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000112127,0.0,6.21e-05,0.0,1,0,0,0,0,0
ENSG00000226562,0.015969196,0.308170316,0.0,0.218078401,0.0,0.001128651,0.0,0.0,0.00061897,0.000124926,0.00057731,0.0,0.000525391,7.17e-05,0.0,0.0,0.0,0.000289028,0.000199638,0.0,0.002537898,0.0,0.002035908,0.001664031,0.002313923,0.0,0.000177142,0.000272522,0.0,0.0,0.000230032,0.000110723,0.0,7.52e-05,0.0,0,1,0,0,0,1
ENSG00000226508,0.000809819,0.085435831,0.225646123,0.228183722,0.0,0.0,0.0,0.0,0.006960695,0.001154932,0.0,0.0,0.0,0.0,0.0,0.0,0.000556431,0.0,0.000759735,0.0,0.0,0.0,0.0,0.0,0.000666814,0.000106186,0.0,0.000571761,0.0,0.002799725,0.0,9.7e-05,0.0,9.96e-05,0.0,0,1,0,0,0,0
ENSG00000226419,0.058961231,0.266694278,0.050839092,0.216001195,0.003795669,0.001286367,0.007046458,0.0069003,0.005402412,0.001822905,0.003161126,0.002596655,0.001096468,0.005664351,0.002837644,0.003047756,0.001315728,0.002273691,0.001741291,0.00253728,0.0,0.001708111,0.003333047,0.0,0.000138145,0.00444801,0.001053011,0.0,0.002355663,0.0,0.005929712,0.000666254,0.000566054,0.001231644,0.001128198,0,0,0,0,1,0
ENSG00000226328,0.019981187,0.380055596,0.0,0.215965171,0.002142578,0.005283469,0.008734365,0.008561204,0.009181385,0.00227417,0.007927456,0.004978803,0.002606016,0.010790948,0.005861469,0.002149694,0.017544978,0.016859995,0.010525382,0.002210017,0.0,0.001219499,0.00525728,0.005022212,0.005036967,0.009497741,0.002434064,0.003347743,0.00243922,0.028024427,0.004038339,0.002336439,0.008378162,0.006303646,0.009334845,0,0,0,0,1,0
ENSG00000226200,0.010697558,0.136741765,0.053076675,0.216004243,0.000163162,0.000537218,0.001208807,0.000641713,0.000200894,7.65e-05,0.000267534,0.000231441,6.66e-05,0.000475017,0.0001605,0.000339425,0.0001507,0.000163783,0.001486197,0.000398237,0.0,0.000238215,0.000171807,0.00017318,0.000324109,0.000365752,0.000236189,0.000133589,0.000257098,0.0,0.000166134,0.000696725,0.000530811,0.001087209,0.001301463,0,0,0,0,1,0
ENSG00000226180,0.001655443,0.0,0.0,0.242083491,0.000455137,0.0,8.84e-05,0.00018119,0.000662406,6.63e-05,0.000457624,0.000231441,0.000335032,0.000304728,0.00013482,0.000215676,2.9e-05,0.0,0.000249548,0.000293749,0.000298885,0.000345141,0.000446697,0.0,0.000555235,0.000542728,3.61e-05,0.000141604,0.0,0.000362424,2.56e-05,3.52e-05,1.85e-05,8.64e-05,0.000109933,0,0,1,0,1,0
ENSG00000226137,0.003700172,0.294235541,0.05617271,0.216015327,0.002537602,0.001030079,4.42e-05,0.000105694,0.001938353,0.000655226,0.005280277,0.0057578,0.000428308,0.002885951,0.002612944,0.001371844,0.0,0.000857451,0.010763839,1.97e-05,0.000665936,0.000250397,0.003831286,0.008139447,0.000478193,0.010948948,0.005475003,0.00166452,0.001452606,0.008535083,0.000357827,0.003395931,0.001175918,0.007335261,0.008817343,0,0,0,0,1,0
ENSG00000226029,0.004860218,0.303822785,0.0,0.216189629,0.0,0.000103501,0.0,0.0,3.26e-05,5.1e-06,0.000246413,0.000146767,0.000146576,0.000358503,0.00011556,0.000137892,0.000191273,0.000221589,0.000366004,0.000114345,0.0,7.99e-05,2.58e-05,0.0,0.000116892,0.0,5.25e-05,1.6e-05,0.0,0.0,0.0,0.00046295,0.000344464,0.000729592,0.000678148,0,1,0,0,1,0
ENSG00000226007,0.001510274,0.143356503,0.0,0.586181479,0.0,0.012636954,0.003117837,0.0,0.0,0.0,0.001837536,0.001004793,0.000580595,0.0,0.0,0.0,0.000156496,0.0,0.001497288,0.000494839,0.0,0.0,0.016424706,0.000594835,0.001612573,0.0,0.0,0.000590464,0.00078415,0.001041969,0.000140575,0.000184394,0.0,0.000335637,0.000423305,0,1,0,0,0,1
ENSG00000225975,0.001264204,0.248150159,0.066960352,0.215993713,0.0,0.002400233,0.004127632,0.003382204,0.000575533,0.000336536,0.000394261,0.000479817,0.000502548,0.00250056,0.001996623,0.000845028,0.001234582,0.000520251,0.003388308,0.001273569,0.001583564,0.000929851,0.00552358,0.0,0.00117423,0.002654648,0.002607925,0.001442762,0.000186396,0.001540302,0.003514377,0.00072226,0.0,0.001590666,0.00207426,0,0,0,0,0,0
ENSG00000225791,0.004308838,0.243225099,0.098347758,0.216057171,0.002911158,0.004544178,0.00487208,0.004718477,0.004083029,0.000757207,0.00247821,0.002201512,0.000430212,0.011418328,0.005540469,0.003107863,0.003042984,0.002321862,0.015155884,0.00096602,0.0,0.000625315,0.003779744,0.004103607,0.001562097,0.008719044,0.004536806,0.00181414,0.005180531,0.003424906,0.00258147,0.002011135,0.006887639,0.006112618,0.008791339,0,0,0,0,1,0
ENSG00000225783,0.019516387,0.093357919,0.103793284,0.220314668,0.0,0.001478583,0.001518379,0.001162633,0.027098932,0.010391835,4.22e-05,3.39e-05,0.000114215,0.0,0.0,0.000187391,0.0,1.45e-05,0.023784701,0.00197344,1.57e-05,0.00027882,0.000618504,9.04e-05,0.000146115,0.0,0.000436294,1.6e-05,0.0,0.0,0.00086901,0.005711468,0.0,0.004366228,0.000626332,0,1,0,0,1,0
ENSG00000225746,0.014797431,0.102205172,0.011451667,0.230511712,0.0,0.001335653,0.000117932,0.0,0.0,0.0,0.009631225,0.003234529,0.012329557,0.0,0.0,0.0,0.0,0.0,0.0,4.34e-05,0.0,0.0,0.001013659,0.0,0.0,0.023738452,0.0,0.0,0.0,0.0,0.0,0.000935553,0.0,0.000672907,0.0,0,0,0,0,1,0
ENSG00000225733,0.018233956,0.281364627,0.115775088,0.216034448,0.02655251,0.051045604,0.045182832,0.029994413,0.022657552,0.006646593,0.043080021,0.046722852,0.006811048,0.039749048,0.024845438,0.039366265,0.036330335,0.026263054,0.054102015,0.006564991,0.044182498,0.009190231,0.053603642,0.025540245,0.011649314,0.064454853,0.036612649,0.032705286,0.051297543,0.087063279,0.048434505,0.019221252,0.092745571,0.081203139,0.138368282,0,0,0,0,1,0
ENSG00000225484,0.106395555,0.0,0.06458616,0.220039776,0.009927135,0.012666525,0.019974792,0.013136239,0.009805785,0.00248578,0.01314437,0.012842152,0.00904967,0.007869146,0.003222845,0.013615905,0.012612446,0.009427146,0.004918869,0.006888312,0.008520835,0.008215715,0.019525814,0.009434531,0.00850918,0.017603266,0.003618292,0.005445092,0.008943808,0.025324369,0.022070288,0.003460389,0.01199763,0.008144487,0.009511926,0,0,0,0,1,0
ENSG00000225411,0.007777912,0.212425346,0.0,0.369808959,0.0,0.0,0.000515954,0.000369929,0.0,2.55e-06,0.0,0.0,0.0,0.0,0.0,0.000328818,0.0,3.85e-05,0.000576733,0.000433723,1.05e-05,0.000592831,0.0,0.0,0.000185964,0.0,6.56e-05,8.02e-06,9.64e-05,0.0,0.0,9.94e-05,0.0,7.33e-05,5.58e-05,0,0,0,0,0,1
ENSG00000225377,0.018125893,0.392946461,0.044776119,0.216348412,0.00893528,0.011217514,0.01976104,0.019953495,0.004045022,0.001290056,0.003104803,0.00459495,0.000472091,0.022809769,0.015138383,0.009114984,0.00397037,0.002528999,0.009654736,0.00151606,0.003618078,0.001847521,0.010918306,0.003079587,0.00159929,0.006135186,0.00544548,0.003053847,0.003348706,0.008716295,0.006888179,0.001757525,0.0,0.003707987,0.005458153,0,0,1,0,0,0
ENSG00000225302,0.013916004,0.0,0.069702417,0.216001195,0.0,0.001242009,0.01422559,0.008085582,0.001026187,0.000313591,0.000168969,0.000101608,8.76e-05,0.000197177,5.14e-05,7.07e-06,0.00164611,0.001502948,0.000770826,0.003367269,0.0,0.0,0.000987888,6.78e-05,0.001259242,0.00015338,0.000567511,0.000520998,9.96e-05,0.001268484,0.001354633,0.000636751,0.0,0.000815119,0.000737114,0,0,0,0,1,0
ENSG00000225138,0.004935081,0.0,0.105655108,0.228753734,0.0,0.001320867,0.0,0.008961331,0.0,0.004303586,0.00534364,0.00114027,0.015742695,0.0,0.0,0.00114556,0.0,0.0,0.008035447,0.078523606,0.0,0.008418739,0.005274461,0.01568406,0.19961107,0.063039041,0.000849626,0.007689389,0.001549017,0.004448753,0.040178914,0.001584279,0.000912233,0.003020988,0.003365311,0,0,0,0,0,0
ENSG00000225032,0.004157811,0.323671863,0.060687193,0.226101251,7.3e-05,0.0,0.000375909,0.000626614,0.0,0.000288096,0.000302736,3.95e-05,0.000460669,0.0,4.49e-05,0.000190927,3.48e-05,0.000149331,0.001081375,0.001876838,0.000351321,0.0,0.000635684,0.000135532,0.001941995,0.000589922,0.0,6.41e-05,4.18e-05,0.000172151,6.39e-05,0.001751111,0.002590263,0.004294467,0.005697207,0,0,0,0,1,0
ENSG00000224934,0.004465073,0.058169188,0.10988644,0.216105665,0.0,0.000586504,0.001466784,0.000679461,0.000342062,0.000163169,9.86e-05,5.64e-05,8.76e-05,0.000914183,0.00017334,0.001484986,0.0,0.00013488,0.000732008,0.00033515,0.00013109,0.000740362,0.000292071,0.0,0.000483506,9.44e-05,3.28e-05,2.67e-05,0.0,0.000489272,0.000396166,0.0001,3.47e-05,0.000214997,0.000254043,0,0,0,0,1,0
ENSG00000224914,0.009816131,0.009646333,0.0,0.211810758,0.0,0.001434225,0.000913976,0.001698652,0.003002546,0.000499706,0.00476633,0.002421663,0.000675775,0.002590186,0.002747764,0.001651163,0.003871835,0.002442291,0.004042678,0.000459352,0.001992565,0.0,0.00314406,0.003079587,0.000483506,0.003008601,0.00080042,0.000812222,0.00135298,0.002953755,0.002338658,0.000374195,0.000759548,0.001072591,0.001638586,0,0,0,1,0,0
ENSG00000224905,0.076151665,0.015114802,0.0,0.266789943,0.001416935,0.000458361,0.006744256,0.013317429,0.004256775,0.001246714,0.0,0.000135478,0.0,0.000528792,0.000513601,0.000537423,0.0,0.000207137,0.0,0.003467814,0.0,0.0,0.001400223,0.00033883,0.0,0.001097255,0.000154179,0.0,0.0,0.00046209,0.001022364,0.000352944,0.0,0.000655146,0.00020166,0,0,1,0,0,0
ENSG00000224870,0.001599458,0.0,0.0,0.217859208,0.025504837,0.007042982,0.013775973,0.026347974,0.019855899,0.006511469,0.010630958,0.011843004,0.001785568,0.02427067,0.021532713,0.015454459,0.007772651,0.006898146,0.033311891,0.005141591,0.0,0.005765889,0.022137273,0.022392892,0.008514493,0.018641528,0.013915497,0.009703913,0.011286616,0.026302914,0.020587859,0.003631287,0.008744052,0.010601638,0.016024903,0,0,0,0,0,0
ENSG00000224699,0.062906822,0.123880831,0.135812826,0.216002303,0.0,0.002242517,0.007798277,0.007632608,0.003252306,0.001246714,0.000696997,0.000485462,0.000944181,0.00413175,0.001097822,0.010688362,0.001431652,0.001310262,0.003754312,0.003231238,0.00494995,0.007188412,0.001649343,0.0,0.004059328,0.0,0.001095657,0.002161472,0.001336911,0.0,0.002108626,0.002918774,0.0,0.002227414,0.001932738,0,0,0,0,1,1
