ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,K562_nucleus,A549_cytosol,IMR.90_cytosol,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_Alu,with_repeat_L1,with_repeat_Simple_repeat,with_repeat_hAT-Charlie
ENSG00000242622,0.027224644,0.3660619,0.02320986,0.242972774,0.412935323,0.776119403,0.298507463,0.216081002,0.000996149,0.000625933,0.000905948,0.001319383,0.000515003,0.000858925,0.000316115,0.000550138,0.001461296,0.002303383,0.000783241,0.000343494,0.0,0.000602143,0.001763473,0.000333178,0.000419487,0.000437179,0.001374452,0.000248475,0.000578123,0.000268994,0.001339317,0.002779812,0.000433853,0.0,0.001955571,0.001087272,0.002102175,0.001392971,0.000724232,0.000234783,0.0,0.000463586,0.000499266,0.615927963,1,0,0,0,0,0,0,1,1,1,0
ENSG00000242588,0.031166329,0.36072572,0.0,0.0,0.532338309,0.407960199,0.412935323,0.22969147,0.002348678,0.003947816,0.009791783,0.0,0.000920376,0.007019248,0.003686121,0.01173183,0.007716957,0.004544029,0.001110662,0.008557054,0.001564963,0.002890285,0.012338764,0.013425703,0.002443513,0.009229482,0.004475561,0.002085686,0.010889956,0.00104317,0.008560267,0.012053543,0.001066958,0.009857158,0.0,0.00576254,0.0,0.002900958,0.001902061,0.002086398,0.008896135,0.006142199,0.008798948,0.386337948,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242553,0.010583636,0.455887584,0.004934552,0.0,0.0,0.0,0.0,0.228834373,0.000759993,0.000576647,0.000362379,0.0,0.0,0.0,0.0,0.0,0.000503518,0.003495407,0.003043085,0.0,0.0,0.0,0.001319832,5.32e-05,0.001116885,0.0,0.001494717,0.0,0.0,0.000813542,0.000150755,0.000224923,0.000157473,0.0,0.0,0.0,0.0,0.000434505,0.0,0.000202173,0.0,0.000345143,0.00057607,0.679249401,0,0,1,0,0,0,0,0,0,0,0
ENSG00000242539,0.00140807,0.30416222,0.020447821,0.142936932,0.019900498,0.0,0.0,0.230879989,0.0,0.000123215,0.000128343,0.000162887,3.06e-05,0.0,6.77e-05,0.0,0.000396794,0.000215102,5.78e-05,0.000188585,4.06e-05,4.34e-05,0.0,0.001429315,0.000136333,0.000219266,0.000128855,0.0,9.44e-05,4.59e-05,0.000235964,0.000478681,0.0,0.0,0.0,0.0,0.0,0.000447284,0.0,0.012393193,0.014127149,0.026135609,0.036835601,0.584112164,0,0,0,0,1,0,0,1,0,1,0
ENSG00000242516,0.00445596,0.348808253,0.033985087,0.0,0.0,0.0,0.0,0.217381473,0.0,0.000670291,0.0,0.000961032,0.000150422,0.0,0.0,0.0,0.0,0.0,0.0,0.002332058,0.00851456,0.004003044,0.00211284,0.0,0.001227,0.0,0.00051542,0.001641443,0.004884552,0.001167826,0.001500996,0.005992168,0.003641155,0.0,0.002098522,5.44e-05,0.001700912,3.83e-05,0.0,0.000395927,0.0,0.000548418,0.000732374,0.755516563,0,1,0,0,0,0,0,0,1,0,0
ENSG00000242474,0.008818178,0.491995731,0.015076584,0.283102638,0.0,0.0,0.0,0.228003601,0.000124519,0.001005436,0.0,0.0,0.000747009,0.000535068,0.000412078,0.000399754,7.39e-05,0.0,0.0,0.00039906,0.0,0.000375737,0.001386378,5.72e-05,0.001174564,0.0,0.001082381,0.0,0.001227037,0.00088243,0.00068823,0.003858287,0.000562403,0.0,0.005686594,0.0,0.0,0.000728435,0.0,0.000447655,0.0,0.000768467,0.000492782,0.677004862,1,0,0,0,0,0,0,0,0,0,0
ENSG00000242375,0.001477074,0.265919602,0.004432363,0.0,0.0,0.0,0.0,0.246324362,0.0,0.001725013,0.0,0.0,0.0,0.0,0.0,0.0,8.21e-05,0.0,0.0,0.0,0.0,0.000929708,0.0,0.0,0.0,0.000645617,0.0,0.0,0.0,0.0,0.000122352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001255347,0.0,0.002107087,0.00180238,0.686042356,1,0,0,0,0,0,0,0,0,1,0
ENSG00000242349,0.004553607,0.527036642,0.014836407,0.015276036,0.044776119,0.0,0.0,0.225625455,0.000317737,0.0,0.001751499,0.00024976,2.04e-05,0.001675608,0.000423368,0.001991156,0.002837761,0.000994847,0.00023112,0.001411021,0.0001507,0.000500983,0.000293912,0.001774322,0.0,0.0,0.000317842,0.000256005,0.001156247,4.26e-05,0.001400493,0.004140882,0.0,0.0,0.0,0.000851696,7.58e-05,0.000102236,0.0,0.001021072,0.0,0.001342147,0.000833384,0.772261601,0,0,0,0,0,1,1,0,0,0,0
ENSG00000242288,0.036522594,0.367129136,0.041375998,0.0,0.0,0.0,0.0,0.206995996,0.000489487,0.000487932,0.00069456,8.14e-05,6.88e-05,0.0,0.00026531,0.0,0.000177873,0.000824557,0.0,0.000331708,0.000191273,0.000496166,0.000598915,0.000246434,0.000492898,0.00039116,0.000377974,0.0,0.000471937,0.0,0.000174789,0.002133881,0.0,0.0,0.000383109,0.0,0.000260821,0.000753994,0.001263594,0.000349679,0.0,0.000345871,0.000281349,0.849314072,0,0,0,0,0,1,0,1,0,0,0
ENSG00000242282,0.003250344,0.562077552,0.015982707,0.496076391,0.0,0.0,0.0,0.219020016,0.0,0.008166705,0.002128977,0.001791755,0.000512453,0.00323857,0.003099051,0.001966409,0.01114854,0.013040556,0.006830891,0.000503455,0.0,0.0,0.00481905,0.002342105,0.0,0.007403618,0.011236148,0.0,0.005911016,0.003388663,0.006700954,0.008385575,0.002246397,0.004890751,0.006258398,0.003760148,0.000811444,0.001341853,0.0,0.00256143,0.0,0.004898664,0.005428629,0.630626269,0,0,0,0,0,1,0,0,1,0,1
ENSG00000242147,0.000690039,0.489861259,0.006866887,0.0,0.243781095,0.0,0.0,0.227794661,0.0,0.001769371,0.0,0.0,0.0,0.000112646,0.000225796,3.24e-05,0.0,7.17e-05,0.0,0.001533939,0.023300566,0.012510116,0.002955758,0.0,0.0,0.0,0.003032386,0.0,0.002159114,0.00312295,0.0,0.00471184,0.009756881,0.0,0.0,0.0,0.0,0.0,0.0,2.48e-05,0.0,1.52e-05,0.0,0.938418856,0,1,0,0,0,0,0,0,0,0,0
ENSG00000242125,0.003153999,0.451262896,0.043886942,0.136461289,0.184079602,0.0,0.0,0.215958797,0.0,0.045318561,0.184956741,0.199449443,0.050852686,0.120791619,0.086959712,0.024424973,0.029838902,0.18038091,0.121344607,0.052729771,0.011389456,0.058176616,0.030333951,0.020097154,0.096146485,0.046550753,0.128829138,0.0,0.102610994,0.045597691,0.063347724,0.13494201,0.046027027,0.06601294,0.025648283,0.040754567,0.028632382,0.156766773,0.073938334,0.004038582,0.002429205,0.00833092,0.006653098,0.595015123,0,0,0,0,0,1,1,1,0,0,0
ENSG00000242086,0.053272966,0.485414443,0.145612943,0.226465216,0.094527363,0.0,0.0,0.216467292,0.041584907,0.023184177,0.026144136,0.011293484,0.003587172,0.017305228,0.008393969,0.019452794,0.06118562,0.056715214,0.01942053,0.010232431,0.00569183,0.012505299,0.030145403,0.024170209,0.018326351,0.063922862,0.046791513,0.018613056,0.049871987,0.009424616,0.036187775,0.049085027,0.006273199,0.062884225,0.043974612,0.02654755,0.007240578,0.011373802,0.011934575,0.004140403,0.012951163,0.013515894,0.024036401,0.310439317,0,0,0,0,0,0,0,1,1,0,1
ENSG00000241990,0.00223807,0.612593383,0.011190078,0.0,0.373134328,0.925373134,0.228855721,0.216036111,0.0,0.009458001,0.0,0.0,0.0,0.0099058,0.014812222,0.0006891,0.0,0.0,0.0,0.001025432,0.018738987,0.01390227,0.002151659,0.0,0.007440656,0.0,0.045210893,0.0,0.011078731,0.0,0.001857128,0.000692069,0.0,0.0,0.0,0.000634242,0.0,0.000600639,0.0,0.010066669,0.013028444,0.013961871,0.01745737,0.755092794,1,0,0,0,0,0,0,0,0,0,1
ENSG00000241860,0.021040331,0.425471363,0.066889377,0.081891836,0.378109453,0.0,0.577114428,0.218312558,0.0,0.00092165,0.006990895,0.00394186,0.001142184,0.001302468,0.000406433,0.003087624,0.020258381,0.008810217,0.0,0.00377002,0.0,0.001705268,0.004081497,0.004763069,7.87e-05,0.017764622,0.000206168,0.0,0.001097255,0.0,0.00250603,0.001020802,0.0,0.000780958,0.0,0.0,0.000354449,0.000102236,0.0,0.000493143,0.000338544,0.001233827,0.002075474,0.49101131,1,0,0,0,0,0,0,1,1,1,0
ENSG00000241764,0.001104713,0.635538954,0.010000109,0.150038644,0.184079602,0.233830846,0.0,0.216046641,0.005835198,0.003085309,0.006454876,0.002427013,0.000782702,0.003175207,0.004064329,0.000572981,0.0,0.003145866,0.003171485,0.000380538,0.003761708,0.001873868,0.005495602,0.000528354,0.006491566,0.000832399,0.011365003,0.004096077,0.004896351,0.008607794,0.001623348,0.0,0.002805585,0.000824887,0.0,0.015149319,0.0,0.002044728,0.0,0.012318046,0.001318095,0.006777035,0.003983865,0.953272427,0,0,0,0,1,0,0,0,0,0,0
ENSG00000241728,0.000787686,0.694592672,0.008493543,0.0,0.457711443,0.114427861,0.437810945,0.218492679,0.0,0.0,0.000430325,0.0,6.88e-05,0.000105606,0.0,0.000125637,0.000602032,0.0,0.0,0.0,0.0,0.0,0.0,0.001171053,0.000178282,0.000154298,0.000300661,0.0,0.0,0.0,0.0,0.000109578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002263,0.0,0.000501149,0.000645726,0.559086248,0,0,0,0,0,1,0,0,0,0,0
ENSG00000241544,0.004321858,0.432586268,0.015600607,0.0,0.223880597,0.0,0.109452736,0.225844648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087389,0.001083882,0.000717754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75e-05,0.0,2.25e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000303311,0.0,0.000180928,0.000106441,0.942297651,0,1,0,0,0,0,0,0,0,1,0
ENSG00000241520,0.002667066,0.454642476,0.009912772,0.397968052,0.0,0.0,0.0,0.236671559,0.0,0.0,0.000135892,0.0,1.02e-05,7.74e-05,2.82e-05,0.0,0.0,0.0,0.00014766,7.41e-05,0.000127516,0.00010116,0.0,6.51e-05,0.000136333,0.0,0.000309252,6.78e-05,0.000200573,9.19e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83e-05,7.24e-05,4.8e-05,0.0,3.45e-05,0.0,0.913227925,0,0,0,0,1,0,0,1,0,0,1
ENSG00000241475,0.004404532,0.486303806,0.009443335,0.549061332,0.0,0.0,0.0,0.230010699,0.0,0.0,0.0,0.0,1.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000542182,0.0,0.000578057,0.0,0.0,0.000440462,0.0,0.0,0.0,0.0,0.0,0.0,0.001482182,0.000347083,0.0,0.0,0.0,0.0,0.0,0.0,4.6e-05,0.0,1.82e-05,0.0,0.989862322,1,0,0,0,0,0,0,0,0,0,1
ENSG00000241472,0.070564953,0.296869441,0.048341139,0.031956092,0.104477612,0.313432836,0.189054726,0.425737518,0.0,0.00106458,0.0,0.002676773,0.000673073,0.000443543,0.000372564,0.0,0.0,0.0,0.0,0.000161644,0.001356302,0.001064588,0.00156938,0.0,0.0,0.0,0.001090972,0.000655071,0.000884883,0.000754494,0.0,0.0,0.002747738,0.000849292,0.0,0.0,0.001992942,0.003246006,0.0,0.002755151,0.000128275,0.007680483,0.012785424,0.423342782,0,0,0,0,1,0,1,1,1,0,1
ENSG00000241316,0.190704003,0.307363927,0.032358432,0.267649641,0.014925373,0.014925373,0.014925373,0.215971544,0.0,0.004026674,0.0,0.00111306,0.000221808,0.000478745,0.000801576,0.000138962,0.000487099,0.002608111,0.002009463,0.000102712,0.001043309,0.000635863,0.003416035,8.67e-05,0.003376873,8.12e-06,0.006803539,0.001189669,0.001687176,0.001538512,0.000423862,0.0,0.001391545,0.0,0.0,0.0,0.0,0.001878594,0.0,0.000582373,0.0,0.001043466,0.001277787,0.659218689,1,0,0,0,0,0,0,1,1,1,0
ENSG00000241313,0.002784242,0.570615439,0.027674975,0.119527391,0.930348259,0.925373134,1.0,0.23802385,0.0,0.000226716,0.00051337,0.0,3.82e-05,0.000337938,0.0,0.000188455,0.000218921,0.000286803,0.0,1.68e-05,0.0,5.78e-05,9.98e-05,0.000153775,0.0,0.0,0.00210463,0.0,0.000719705,0.000183703,0.000513441,0.0003345,0.000453136,0.000314824,0.0,0.000851696,0.0,0.000638978,0.0,0.0030667,0.0,0.004598997,0.005416833,0.72839724,0,0,0,0,1,0,0,1,0,1,0
ENSG00000241288,0.057988666,0.437033084,0.045087828,0.172066789,0.0,0.0,0.0,0.219520752,0.0,0.00049779,0.000286883,0.000809004,0.000293195,0.001541841,0.0,0.002253851,0.002523062,0.004382702,0.000526441,0.003901356,0.001970695,0.003482793,0.005534421,0.000337121,0.001599295,9.2e-05,0.000498239,0.001784504,0.012046203,0.000367406,0.007491872,0.003529554,0.000417785,0.0,0.001117877,0.0,0.0,3.83e-05,0.0,0.000384405,0.0,0.000699159,0.000927834,0.652809767,0,1,0,0,0,0,0,1,1,1,1
ENSG00000241280,0.024412409,0.31963714,0.022805926,0.436860051,0.0,0.0,0.0,0.243475408,0.0,9.86e-06,0.0,0.0,0.0,0.0,1.13e-05,3.81e-06,0.0,0.0,0.0,0.000166696,0.0,0.000525068,6.1e-05,0.0,0.0,0.0,0.0,6.78e-05,0.0,4.59e-05,0.0,0.0,0.000414571,0.0,0.0,0.0,0.0,0.0,0.0,0.000259304,0.0,0.00012993,0.0,0.964901332,0,1,0,0,0,0,0,1,1,1,0
ENSG00000241269,0.000568306,0.80149413,0.005622332,0.0,0.412935323,0.353233831,0.497512438,0.217497027,0.0,0.0,0.0,0.0,0.0,0.0,0.000169347,4.38e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3e-05,0.0,0.0,8.86e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000421725,0.00065562,4.95e-05,0.0,8.98e-05,7.57e-05,0.653873711,0,0,1,0,0,0,0,0,0,0,0
ENSG00000241111,0.022849405,0.371575952,0.070273693,0.31972537,0.631840796,0.820895522,1.0,0.320560657,0.0,0.0,0.0,1.63e-05,2.55e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001830384,0.0,0.004307351,0.006086818,0.526232897,0,0,0,0,1,0,0,0,1,1,1
ENSG00000241014,0.007089175,0.524368552,0.035786417,0.162872857,0.358208955,0.213930348,0.0,0.215959629,0.001356823,0.000783649,0.002657446,0.001981789,0.000346734,0.004048212,0.00085238,0.001475283,0.001707582,0.001640152,0.000879541,0.000671835,0.00022605,0.00043836,0.005811697,0.001494373,0.000314615,0.000721413,0.001279959,0.0,0.002359687,0.000774177,0.003897784,0.002866321,0.000324587,0.001659536,0.000385968,0.000226515,8.03e-05,0.00028115,0.000588915,0.00084911,0.000416041,0.001762956,0.002400096,0.591839932,0,0,0,0,0,1,0,1,1,1,0
ENSG00000240990,0.003064815,0.612771256,0.03110296,0.040422437,0.970149254,1.0,1.0,0.215999809,0.0,0.000561861,0.0,0.0,0.0,0.01829792,0.009048778,0.00495124,2.74e-05,0.0,0.0,0.000165012,0.0,0.0,0.0,4.53e-05,0.0,6.77e-06,0.00105661,0.0,0.0,0.0,1.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001162939,0.001810579,0.00408073,0.0,0.003298647,0.000315388,0.892126234,1,0,0,0,0,0,1,0,0,1,0
ENSG00000240889,0.001089741,0.617218072,0.017249097,0.030663726,0.0,0.0,0.0,0.217694606,0.000356381,8.87e-05,0.000603965,0.0,3.57e-05,0.000401301,0.000474172,0.000116119,0.000139562,0.000233027,0.00019902,0.000197004,0.000481081,0.000154149,0.000404822,0.000173489,0.000896654,0.0,0.00052401,0.00085084,0.000778697,0.000469099,0.000294956,0.000415242,0.0,0.0,0.0,0.000851696,0.0,0.000984026,0.0,0.000133044,0.000142641,0.000266524,0.000364209,0.609117995,0,0,0,0,1,0,0,1,0,0,1
ENSG00000240875,0.045340121,0.332088225,0.04098298,0.238252128,0.278606965,0.308457711,0.263681592,0.218281522,0.0,0.001434225,0.000626614,0.000157457,5.61e-05,0.000542108,0.000445947,0.000108505,0.0,0.0,0.0,0.002143473,0.006398961,0.004214999,0.001253286,0.000248405,0.0,2.71e-06,0.000566962,0.000700248,0.001710773,0.000262433,0.0,0.000986199,0.0,0.0,0.0,0.0,0.0,8.95e-05,0.0,0.000544774,0.000668614,0.001122414,0.001716303,0.595607495,1,0,0,0,0,0,0,1,0,1,1
ENSG00000240758,0.008588382,0.436855212,0.006484787,0.0,0.054726368,0.0,0.0,0.21597293,0.0,0.002203088,0.0,0.0,7.39e-05,0.0,0.00026531,0.000283635,0.000500781,0.0,0.0,0.000213842,0.000231846,0.000447994,0.0,0.001023192,0.0,0.0,0.000300661,0.0,0.0,0.000226348,0.0,0.000645931,0.0,0.0,0.002207165,0.0,0.000131525,0.001162939,0.0,0.000124506,0.0,0.00016971,6.24e-05,0.760747716,0,0,0,0,0,1,0,0,0,0,0
ENSG00000240591,0.00643559,0.395055141,0.007860348,0.007544613,0.990049751,1.0,1.0,0.225493551,0.0,8.38e-05,0.0,0.0,1.53e-05,0.0,0.0,0.000142769,0.000306489,0.0,0.0,0.0,0.0,0.0,0.0,0.000388379,0.0,7.44e-05,0.000120265,0.0,0.000106186,4.26e-05,0.000168234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310317,0.0,0.000475205,0.000502008,0.720890356,0,0,0,0,1,0,0,1,0,0,0
ENSG00000240567,0.014157518,0.310743508,0.030316925,0.368132938,0.029850746,0.0,0.0,0.229406602,0.0,0.0,0.0,2.71e-05,2.55e-06,0.0,0.0,0.0,2.19e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84e-05,0.0,1.39e-05,0.0,0.904486964,0,0,0,0,0,0,0,0,1,0,1
ENSG00000240498,0.082187554,0.315723942,0.045382592,0.053940266,0.338308458,0.0,0.0,0.216005906,0.0,0.0,0.00068701,0.0,0.0,0.000295696,0.000259665,0.000310285,0.0,0.001335425,0.000590641,0.000111131,0.000312993,0.00043836,0.000377095,0.000368665,0.002973116,0.0,0.0,0.000128002,0.000849487,0.000173862,0.0,0.004504219,0.000314945,0.0,0.0,0.0,0.0,0.0,0.0,9.29e-05,0.0,6.96e-05,0.0,0.906278013,0,0,0,0,1,0,1,1,1,1,1
ENSG00000240423,0.02967949,0.335645678,0.013056911,0.060360887,0.029850746,0.0,0.0,0.235879306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16e-05,0.0,4.54e-05,9.26e-06,0.909223819,0,1,0,0,0,0,1,0,0,1,0
ENSG00000240401,0.041423173,0.266453219,0.032292929,0.09757966,0.333333333,0.263681592,0.258706468,0.245246686,5.58e-05,0.00024643,0.0,0.0,0.00015807,0.0,0.0,7.61e-05,0.0,0.000483979,0.0002889,6.06e-05,0.000191273,0.0,0.000116456,4.14e-05,2.62e-05,7.04e-05,0.0,0.0,0.000106186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83e-05,0.0,0.000583544,0.0,0.001149181,0.001834059,0.617164345,0,0,0,0,1,0,0,1,1,1,0
ENSG00000240291,0.021136677,0.321415866,0.016452145,0.343497867,0.064676617,0.427860697,0.0,0.247437507,0.0,0.002168588,0.00104184,0.000760138,0.00063738,0.0,0.000169347,0.001014614,0.007317427,0.010808873,0.001983783,0.00082506,0.0,0.000895988,0.001624835,0.002558967,0.0,0.002914075,0.001271368,2.26e-05,0.001097255,0.000314919,0.001546878,0.005104012,0.000160686,0.0,0.007004603,0.0,0.001078953,0.000690096,0.0,0.001446915,0.0,0.003072324,0.004517717,0.580679521,0,0,0,0,0,1,0,1,0,0,0
ENSG00000240288,0.004965677,0.578441836,0.017947794,0.0,0.094527363,0.0,0.0,0.226030311,0.000287681,0.000409075,0.001049389,0.0,0.000303393,0.000781481,0.000349984,0.001831254,0.002287722,0.002025543,0.000340261,0.000644894,0.000173885,0.000245674,0.000532369,0.001780236,0.0,0.000745776,0.000472468,0.0,0.002454075,8.2e-05,0.00113394,0.001684036,0.0,0.0,0.002521657,0.0,0.0,3.83e-05,0.0,0.000377952,0.0,0.00070423,0.001038921,0.642276834,0,0,0,0,0,1,0,0,0,0,0
ENSG00000240219,0.001868313,0.561188189,0.023482789,0.298284798,0.0,0.0,0.0,0.232286592,0.0,0.00017743,0.000203838,9.23e-05,2.29e-05,3.52e-05,0.0,0.0,0.0,0.0,0.0,0.000394008,0.0,0.0,0.000105365,0.000439638,0.0,2.98e-05,0.000180397,0.0,0.0,9.84e-06,0.000176973,0.0,0.0,0.0,0.0,0.0,0.0,5.11e-05,0.0,0.000539506,0.0,0.000472963,0.000307213,0.875947546,0,0,1,0,0,0,0,0,1,1,1
ENSG00000240207,0.033681716,0.397367485,0.044858568,0.147786761,0.293532338,0.44278607,0.407960199,0.215966556,0.0,0.002405161,0.000226487,0.000412647,0.000140223,0.000556189,0.000248376,0.000432115,0.00018061,0.0,0.0,0.0,2.9e-05,0.000110794,0.0017302,0.00013406,0.002165603,0.000365444,0.001022249,0.000391537,0.001120851,0.000186983,0.000332098,0.002180019,0.00018961,0.0,0.0,0.000253697,0.0,0.0,0.0,0.00174228,0.0,0.002032928,0.001114039,0.807225857,0,0,0,0,0,1,0,1,1,0,0
ENSG00000240137,0.010750938,0.390074707,0.008286117,0.122209966,0.174129353,0.109452736,0.0,0.215968496,0.0,0.003519027,0.003314258,0.0,0.00031869,0.00342162,0.0,0.0,3.01e-05,0.000627381,0.0,0.000242467,0.002376426,0.001647462,0.00319976,0.0,0.000220231,0.0,0.004063225,0.000775544,0.0,0.001430258,0.000456635,0.0,0.0,0.0,0.0,0.000579878,0.0,0.0,0.0,0.000840822,0.0,0.001910459,0.001719452,0.545445064,1,0,0,0,0,0,0,1,1,0,0
ENSG00000240086,0.054522197,0.334756314,0.014148626,0.539742236,0.0,0.0,0.0,0.24244013,0.0,0.0,0.0,0.001009898,0.000313591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004185996,0.0,0.000255591,0.0,5.33e-05,0.0,4.9e-05,0.0,0.866080976,0,0,0,0,0,0,0,0,1,1,0
ENSG00000240005,0.000472612,0.468160797,0.005687835,0.0,0.258706468,0.179104478,0.174129353,0.216659882,0.001833429,0.002139016,0.0,0.0,0.000548146,0.0,0.003076471,0.0,0.000405003,0.003531257,0.001129922,0.000468095,0.0,0.001705268,0.000970465,0.0,0.003686244,0.0,0.004673138,0.0,0.010205647,0.0,0.0,0.0,0.001333698,0.0,0.0,0.0,0.0,0.0,0.0,0.002630149,0.0,0.001623669,0.00081424,0.937366674,0,0,1,0,0,0,0,0,0,0,0
ENSG00000239930,0.00054487,0.636072572,0.004159434,0.0,0.0,0.0,0.0,0.216095689,0.0,0.0,0.0,0.00011945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000668214,0.0,0.000281617,0.0,0.983759304,0,0,0,0,0,1,0,0,0,0,0
ENSG00000239911,0.001376172,0.695304162,0.011856025,0.051517811,0.288557214,0.373134328,0.333333333,0.215971821,3.01e-05,0.000192216,4.53e-05,0.000293196,0.000122377,0.0,0.0,0.0,0.0,0.0,1.28e-05,0.0,0.0,0.0,0.000399277,0.0,0.0,0.0,0.0,0.0,0.0,0.000127936,0.0,0.0,0.0,0.002372161,0.002201447,0.006641418,0.000624188,0.002760383,0.0,0.003101756,0.0,0.004996479,0.005812027,0.70206117,0,0,0,0,1,0,0,0,0,1,0
ENSG00000239791,0.007514265,0.497865528,0.020196727,0.229891741,0.039800995,0.0,0.0,0.216081556,0.000257625,9.36e-05,0.000543569,0.0,5.1e-06,0.000147848,5.64e-05,1.71e-05,0.000372165,0.000600493,0.0,0.0,0.0,0.0,3.33e-05,0.000112374,0.000167795,0.0,0.000352203,0.0,0.0,4.26e-05,0.000117982,0.0,0.0,0.0,0.0,0.0,0.000613042,0.000153355,0.000249669,0.000623918,0.001910183,0.001626307,0.002274127,0.466229188,0,0,0,0,1,0,0,1,0,0,0
ENSG00000239665,0.024239248,0.449839915,0.0,0.0,0.0,0.0,0.0,0.221794428,0.005216898,0.008595494,0.005722569,0.005293821,0.001292606,0.005350681,0.00141687,0.007833276,0.018378399,0.020676675,0.0,0.010249269,0.001234582,0.007384678,0.013287047,0.016532738,0.0014315,0.014797761,0.004097586,0.0,0.006135186,0.001075974,0.02471728,0.013045509,0.000607395,0.014272013,0.019944535,0.0,0.002182428,0.002146965,0.007072694,0.005953031,0.008347505,0.014188336,0.021684574,0.519096991,0,0,0,0,0,1,0,1,1,1,1
ENSG00000239653,0.00524625,0.31625756,0.026070154,0.0,0.0,0.0,0.0,0.221487669,6.44e-05,0.000290788,0.000702109,0.000228042,8.67e-05,0.00057027,0.0,0.002446114,0.00174863,0.001523639,8.35e-05,0.000685305,1.74e-05,0.000342017,0.000648825,0.001626462,0.0,0.000591477,4.3e-05,2.26e-05,0.000578123,2.62e-05,0.000257813,0.000824716,0.0,0.000673577,0.000740487,0.0,4.46e-06,0.000523962,0.00056795,0.000583249,0.000375598,0.000771378,0.001101888,0.770342181,0,0,0,0,1,0,0,0,0,0,0
ENSG00000239636,0.005109544,0.642475987,0.010502298,0.05194796,0.0,0.0,0.0,0.216053291,0.0,0.0,0.000301983,0.000103162,7.9e-05,7.04e-05,7.9e-05,0.0,8.76e-05,8.96e-05,0.0,1.35e-05,0.0,6.74e-05,0.0,0.0,0.0,0.000167833,0.000120265,0.0,0.0,0.0,0.00022067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000463435,0.0,0.000443365,0.000274531,0.856992007,0,0,0,0,1,0,0,0,0,0,0
