ID,gene_length,GC_content,repeat_coverage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,MCF.7_cell,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_L1
ENSG00000226754,0.002672925,0.424404127,0.114104027,0.119402985,0.089552239,0.0,0.215948821,0.000227568,0.000754077,0.000471729,0.000936146,0.000287767,0.000109629,0.000131352,0.000654268,0.000436561,0.00010607,6.23e-05,0.000794074,0.000346834,0.002251478,0.00012026,0.0,0.0,0.001271111,0.000584142,0.0,0.000164711,0.001014665,0.000902113,0.0,0.001156882,0.000951264,0.0,0.0,0.0,0.000178914,0.001632912,0.0,0.000959177,0.000602394,0,0,0,1,0,0,0
ENSG00000226752,0.019197406,0.386517254,0.180931837,0.004975124,0.0,0.0,0.21595187,0.028750907,0.017659206,0.025694511,0.017379094,0.007715404,0.002618355,0.005007813,0.012027784,0.005424908,0.040073401,0.003056091,0.002086618,0.005216964,0.02496035,0.004816299,0.022416352,0.0,0.040792388,0.008066317,0.00235675,0.026648637,0.008553866,0.004763154,0.008000944,0.009538263,0.003329423,0.019375087,0.038018266,0.006105893,0.007846645,0.005591705,0.002907161,0.010776246,0.017355114,1,0,0,0,0,0,1
ENSG00000226711,0.023353915,0.377090004,0.087797654,0.0,0.0,0.0,0.227607059,0.0,0.005549614,0.0,0.0,0.00122708,0.000415571,0.0,0.000179252,0.0,0.0,0.000353597,0.000765093,0.000452811,0.009649191,0.000329235,0.0,0.0,0.002715131,0.003436131,0.002499812,0.001678989,0.005026134,0.002581682,0.004426519,0.000387408,0.0,0.0,0.002219846,0.0,0.000421725,0.000603822,0.0,0.001857852,0.002852772,0,0,0,0,1,0,1
ENSG00000226702,0.054726605,0.303984347,0.0,0.069651741,0.0,0.208955224,0.226770191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
ENSG00000226696,0.002711333,0.481323372,0.0,0.189054726,0.099502488,0.0,0.215984014,0.009613692,0.003711243,0.007938321,0.011460236,0.004740006,0.00169033,0.005109064,0.006408246,0.003055925,0.007318858,0.001121408,0.0,0.001175382,0.005334783,0.003534844,0.0,0.006275375,0.00334134,0.005583713,0.002575107,0.01519857,0.004990738,0.001446661,0.009678914,0.001031308,0.002744525,0.01672471,0.008544143,0.004371543,0.002415335,0.001093684,0.0,0.002953092,0.004483455,0,0,0,1,0,0,0
ENSG00000226688,0.219357548,0.327641409,0.293113371,0.199004975,0.189054726,0.194029851,0.216026135,0.004542781,0.008383564,0.014984779,0.008206375,0.004207909,0.001488919,0.001923766,0.007940847,0.003614466,0.006792042,0.001737678,0.004735463,0.00561197,0.004846778,0.002357877,0.008940323,0.001720356,0.00563121,0.006021819,0.00151344,0.003716623,0.003858088,0.00248327,0.001304359,0.003171406,0.004894509,0.002848057,0.009278052,0.004685866,0.019028754,0.001565081,0.0,0.004887854,0.007392155,0,0,0,0,0,0,1
ENSG00000226648,0.025783373,0.392209178,0.09149521,0.263681592,0.492537313,0.288557214,0.216237846,2.58e-05,2.46e-05,0.0,0.000188739,0.000184605,7.14e-05,0.000254495,0.000322653,0.0,0.0,0.0,0.0,9.63e-06,0.000421459,0.000153775,0.0,7.12e-05,0.000135523,0.0,0.0,0.000361301,0.000141581,9.51e-05,0.000447896,6.41e-05,0.0,9.76e-06,0.0,0.0,0.0,4.45e-05,0.0,0.000106388,0.000138184,0,0,0,1,0,0,0
ENSG00000226476,0.08118244,0.290643899,0.559907108,0.0,0.0,0.0,0.278233698,0.0,0.0,0.0,0.0,0.0,3.06e-05,0.0,0.0,0.0,0.0,1.18e-05,0.0,1.45e-05,0.000798554,0.0,0.0,0.0,0.0,0.0,0.0,0.000159398,0.0,0.0,1.09e-05,2.94e-05,1.29e-05,0.0,0.0,0.0,0.0,5.69e-05,0.0,4.69e-05,0.0,1,0,0,0,0,0,1
ENSG00000226419,0.058961231,0.404126645,0.266694278,0.0,0.0,0.169154229,0.216001195,0.003795669,0.001286367,0.007046458,0.0069003,0.005402412,0.001822905,0.002235728,0.005664351,0.002837644,0.003047756,0.001395867,0.001315728,0.002273691,0.001741291,0.00253728,0.0,0.003670092,0.000126176,0.003333047,0.0,0.000138145,0.00444801,0.001053011,0.002953926,0.0,0.002355663,0.0,0.0,0.004672491,0.005929712,0.000666254,0.000566054,0.001231644,0.001128198,0,0,0,1,0,1,1
ENSG00000226363,0.0007968,0.712024191,0.0,0.094527363,0.139303483,0.0,0.217227401,0.0,0.0,0.0,0.0,0.0,5.1e-06,7.94e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000177582,0.0,0.0,0.000164711,0.0,0.0,0.0,0.001440091,0.0,0.0,0.003171209,0.0,0.0,0.000757756,0.0,0.000380615,0.000147985,0,1,0,0,0,1,0
ENSG00000226328,0.019981187,0.362504447,0.380055596,0.074626866,0.0,0.0,0.215965171,0.002142578,0.005283469,0.008734365,0.008561204,0.009181385,0.00227417,0.002293195,0.010790948,0.005861469,0.002149694,0.004733152,0.017544978,0.016859995,0.010525382,0.002210017,0.0,0.001412503,0.00405634,0.00525728,0.005022212,0.005036967,0.009497741,0.002434064,0.003296948,0.003347743,0.00243922,0.0,0.028024427,0.002543565,0.004038339,0.002336439,0.008378162,0.006303646,0.009334845,1,0,0,0,0,0,0
ENSG00000226287,0.002229607,0.725720384,0.103578916,0.0,0.0,0.0,0.216803424,0.012335925,0.000640719,0.0,0.013408024,0.020822361,0.002475582,0.005962855,0.007008739,0.0,0.0,0.0,0.0,0.0,0.002079567,0.003371212,0.0,0.000808869,0.0,0.009853105,0.009728183,0.028202764,0.010571398,0.001919039,0.0,0.023036106,0.000925554,0.0,0.0,0.0,0.006811502,0.001477963,0.0,0.001418791,0.001704701,0,0,0,0,0,0,1
ENSG00000226252,0.003180689,0.558164354,0.05646621,0.930348259,1.0,1.0,0.21772869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05e-05,3.46e-05,0.000126222,0.000127709,0,0,0,1,0,0,0
ENSG00000226200,0.010697558,0.359480612,0.136741765,0.194029851,0.233830846,0.0,0.216004243,0.000163162,0.000537218,0.001208807,0.000641713,0.000200894,7.65e-05,0.000183346,0.000475017,0.0001605,0.000339425,6.57e-05,0.0001507,0.000163783,0.001486197,0.000398237,0.0,0.0,0.00061219,0.000171807,0.00017318,0.000324109,0.000365752,0.000236189,0.000196637,0.000133589,0.000257098,0.000358753,0.0,0.00014713,0.000166134,0.000696725,0.000530811,0.001087209,0.001301463,0,0,0,1,0,0,1
ENSG00000226180,0.001655443,0.698683742,0.0,0.0,0.0,0.0,0.242083491,0.000455137,0.0,8.84e-05,0.00018119,0.000662406,6.63e-05,0.000530883,0.000304728,0.00013482,0.000215676,8.25e-05,2.9e-05,0.0,0.000249548,0.000293749,0.000298885,0.000423751,0.000462647,0.000446697,0.0,0.000555235,0.000542728,3.61e-05,0.000246889,0.000141604,0.0,0.000378277,0.000362424,0.000503809,2.56e-05,3.52e-05,1.85e-05,8.64e-05,0.000109933,0,0,0,0,0,0,1
ENSG00000226137,0.003700172,0.676627535,0.294235541,0.074626866,0.164179105,0.144278607,0.216015327,0.002537602,0.001030079,4.42e-05,0.000105694,0.001938353,0.000655226,0.000695073,0.002885951,0.002612944,0.001371844,0.000427684,0.0,0.000857451,0.010763839,1.97e-05,0.000665936,0.00015453,0.001789837,0.003831286,0.008139447,0.000478193,0.010948948,0.005475003,0.001889901,0.00166452,0.001452606,0.00103477,0.008535083,0.001342004,0.000357827,0.003395931,0.001175918,0.007335261,0.008817343,1,0,0,0,0,1,1
ENSG00000226053,0.04025922,0.253468517,0.608118183,0.029850746,0.0,0.0,0.296226362,0.0,6.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38e-05,4.64e-05,0.0,0.000554551,0.0,0.0,0.0,0.0,5.15e-05,7.53e-05,0.0,0.000389348,0.000272274,6.55e-05,0.0,0.000305304,0.0,0.0,0.0,0.0,1.15e-05,0.0,7.67e-06,0.0,1,0,0,0,0,0,1
ENSG00000226029,0.004860218,0.446638207,0.303822785,0.0,0.0,0.0,0.216189629,0.0,0.000103501,0.0,0.0,3.26e-05,5.1e-06,0.000232603,0.000358503,0.00011556,0.000137892,0.000185218,0.000191273,0.000221589,0.000366004,0.000114345,0.0,6.88e-05,0.000112157,2.58e-05,0.0,0.000116892,0.0,5.25e-05,0.000100503,1.6e-05,0.0,0.0,0.0,7.13e-05,0.0,0.00046295,0.000344464,0.000729592,0.000678148,0,1,0,0,0,0,1
ENSG00000226009,0.006271543,0.506581288,0.0,0.059701493,0.0,0.0,0.222832754,0.000450843,0.0,0.000213752,0.000792704,0.000483231,8.67e-05,0.000577404,0.00083352,0.000693361,0.000318211,0.0,0.0,0.000125246,0.000277276,0.000116317,0.000665936,0.000115898,7.48e-05,0.000231939,0.000256005,0.000130175,0.000460139,0.000101693,0.0,2.14e-05,0.0,0.0,0.0,0.0,0.000370607,0.002058714,0.0,0.000850555,8.23e-05,0,0,0,1,0,0,0
ENSG00000226007,0.001510274,0.498754891,0.143356503,0.0,0.0,0.0,0.586181479,0.0,0.012636954,0.003117837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.91e-05,0.000156496,0.0,0.001497288,0.000494839,0.0,0.0,0.000579477,0.016424706,0.000594835,0.001612573,0.0,0.0,0.000686045,0.000590464,0.00078415,0.003887708,0.001041969,0.000349991,0.000140575,0.000184394,0.0,0.000335637,0.000423305,0,1,0,0,0,0,1
ENSG00000225975,0.001264204,0.464603344,0.248150159,0.084577114,0.179104478,0.0,0.215993713,0.0,0.002400233,0.004127632,0.003382204,0.000575533,0.000336536,0.001412039,0.00250056,0.001996623,0.000845028,0.000333392,0.001234582,0.000520251,0.003388308,0.001273569,0.001583564,0.00158152,0.002565588,0.00552358,0.0,0.00117423,0.002654648,0.002607925,0.000928564,0.001442762,0.000186396,0.0,0.001540302,0.002053132,0.003514377,0.00072226,0.0,0.001590666,0.00207426,1,0,0,0,0,0,0
ENSG00000225969,0.00061778,0.738171469,0.0,0.273631841,0.258706468,0.179104478,0.215959629,0.0,0.000404146,0.000324314,0.000754956,0.0,5.1e-05,7.94e-05,0.0,0.00015408,0.0,0.0,0.0,0.0,0.00140856,0.0,0.0,0.0,0.0,0.001735246,0.001995332,0.000170024,0.002619253,0.00104317,0.0,0.000790848,0.0,0.0,0.0,0.0,8.95e-05,0.000315388,0.0,0.000264338,0.000124069,0,0,0,0,0,1,0
ENSG00000225930,0.012002122,0.346318036,0.201699853,0.597014925,0.0,0.417910448,0.22993394,0.0,0.0,0.0,0.0,0.0,3.82e-05,0.00029828,0.0,0.00020544,0.0,0.0,0.0,0.0,0.000410368,0.0,0.0,0.0,0.0,6.87e-05,0.0,0.0,0.0,3.61e-05,6.99e-05,0.0,0.0,0.000876138,0.001549362,0.0,0.0,4.64e-05,0.0,6.2e-05,4.5e-05,0,1,0,0,0,0,0
ENSG00000225889,0.071316835,0.344183565,0.287603658,0.223880597,0.099502488,0.407960199,0.233273653,0.0,2.46e-05,0.013038896,0.013332528,0.004115606,0.001310452,0.0,0.0,0.0,0.0,0.000417582,6.96e-05,0.000298663,0.0,0.012751461,0.0,0.0,4.21e-05,0.0,0.0,0.000156741,0.0,7.54e-05,0.000253443,0.0,0.0,0.013705818,0.0,0.0,0.0,0.00177545,0.0,0.00225617,0.002159804,1,0,0,0,0,0,1
ENSG00000225880,0.000813074,0.563144788,0.0,0.0,0.0,0.0,0.242927287,0.007406708,0.000290788,0.001112987,0.003231213,0.001520277,0.000321239,0.002378027,0.001451938,0.001239062,0.001318809,0.000324973,3.48e-05,0.000216771,0.000709826,0.003032119,0.000707885,0.0,0.000551438,0.001803969,0.0,0.001190169,0.001380417,0.000173862,0.001776288,0.000443516,0.000899844,0.001554595,0.000715787,0.0,0.000728435,0.000543827,0.000286593,0.001065824,0.001439415,1,0,0,0,0,1,0
ENSG00000225793,0.007760986,0.284951974,0.210696203,0.154228856,0.174129353,0.273631841,0.273788045,0.000403612,0.000635791,0.002528175,0.001026741,0.0,0.000170818,0.0001724,0.00107551,0.0,0.000954634,4.71e-05,0.000168089,0.000428726,0.000793008,0.000668328,0.0,0.000236624,0.000556111,0.000506829,0.0,0.000398494,0.000353953,0.000524866,0.000214116,0.000387408,0.0,0.0,0.0,0.0,7.67e-05,0.00031086,0.0,0.000672548,0.00080031,0,0,0,1,0,0,0
ENSG00000225792,0.002922901,0.274813234,0.0,0.094527363,0.0,0.0,0.239330417,0.0,0.000113358,0.0,0.0,0.000260619,8.92e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000668268,0.0,0.0,0.000193934,0.0,0.0,0.0,0.000283209,0.0,0.0,0.0,0.008448827,0.0,0.001568483,0.0,0.00169051,0.001884065,0,0,0,1,0,0,0
ENSG00000225791,0.004308838,0.417644966,0.243225099,0.094527363,0.208955224,0.0,0.216057171,0.002911158,0.004544178,0.00487208,0.004718477,0.004083029,0.000757207,0.00208522,0.011418328,0.005540469,0.003107863,0.000323289,0.003042984,0.002321862,0.015155884,0.00096602,0.0,0.000831807,0.004159151,0.003779744,0.004103607,0.001562097,0.008719044,0.004536806,0.002855607,0.00181414,0.005180531,0.0,0.003424906,0.00238306,0.00258147,0.002011135,0.006887639,0.006112618,0.008791339,1,0,0,0,0,0,1
ENSG00000225783,0.019516387,0.514941302,0.093357919,0.223880597,0.0,0.0,0.220314668,0.0,0.001478583,0.001518379,0.001162633,0.027098932,0.010391835,8.21e-06,0.0,0.0,0.000187391,2.53e-05,0.0,1.45e-05,0.023784701,0.00197344,1.57e-05,3.26e-05,0.000135523,0.000618504,9.04e-05,0.000146115,0.0,0.000436294,0.0126962,1.6e-05,0.0,0.000366074,0.0,0.023734738,0.00086901,0.005711468,0.0,0.004366228,0.000626332,0,1,0,0,0,1,0
ENSG00000225746,0.014797431,0.210956955,0.102205172,0.0,0.094527363,0.0,0.230511712,0.0,0.001335653,0.000117932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000166696,0.0,0.0,0.0,4.34e-05,0.0,0.0,0.0,0.001013659,0.0,0.0,0.023738452,0.0,0.0,0.0,0.0,0.0,0.0,0.001397735,0.0,0.000935553,0.0,0.000672907,0.0,1,0,0,0,0,1,0
ENSG00000225733,0.018233956,0.433475631,0.281364627,0.288557214,0.084577114,0.084577114,0.216034448,0.02655251,0.051045604,0.045182832,0.029994413,0.022657552,0.006646593,0.00534714,0.039749048,0.024845438,0.039366265,0.00384074,0.036330335,0.026263054,0.054102015,0.006564991,0.044182498,0.004410147,0.059260886,0.053603642,0.025540245,0.011649314,0.064454853,0.036612649,0.007295235,0.032705286,0.051297543,0.016456255,0.087063279,0.080018636,0.048434505,0.019221252,0.092745571,0.081203139,0.138368282,0,0,0,1,0,0,0
ENSG00000225541,0.058665035,0.343294201,0.210229104,0.034825871,0.0,0.0,0.207949249,0.006410559,0.0,0.0,0.0,0.000152028,1.02e-05,0.0,0.0,0.0,0.003433146,3.54e-05,0.0,1.45e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.27e-05,3.19e-05,0.000141581,0.0,8.3e-05,0.0,0.0,0.0,0.0,0.0,0.000460064,0.000277957,0.0,0.00019125,0.000122309,0,0,1,0,0,0,0
ENSG00000225511,0.012205228,0.479544646,0.030049386,0.462686567,0.0,0.810945274,0.223129537,0.0,0.000694934,0.001009796,0.0,0.000195464,2.8e-05,0.000161454,0.0,0.0,0.0,0.0,0.0,0.0,0.001547198,4.73e-05,0.0,0.0,0.001953399,0.000214758,0.003456065,0.00274164,0.005061529,0.000731531,0.000712263,0.001044667,0.001279064,0.0,0.0,0.0,0.000153355,0.000205992,0.0,0.000253853,9.76e-05,1,0,0,0,0,0,1
ENSG00000225484,0.106395555,0.331554607,0.0,0.169154229,0.0,0.184079602,0.220039776,0.009927135,0.012666525,0.019974792,0.013136239,0.009805785,0.00248578,0.004717743,0.007869146,0.003222845,0.013615905,0.005839406,0.012612446,0.009427146,0.004918869,0.006888312,0.008520835,0.003642325,0.011879282,0.019525814,0.009434531,0.00850918,0.017603266,0.003618292,0.00288401,0.005445092,0.008943808,0.013837605,0.025324369,0.004514215,0.022070288,0.003460389,0.01199763,0.008144487,0.009511926,1,0,0,0,0,0,1
ENSG00000225472,0.02653135,0.395055141,0.244424479,0.676616915,1.0,0.835820896,0.230265085,0.0,0.000202073,0.0,0.0,0.000114021,6.37e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.89e-05,0.000604461,0.0,0.0,1.69e-05,0.0,0.000120265,0.0,0.0,0.0,6.89e-05,6.12e-05,0.0,0.0,0.0,0.0,0.0,0.000357827,0.000513044,0.0,0.000791254,0.000788121,0,0,0,0,0,0,1
ENSG00000225439,0.001292196,0.500889363,0.26419311,0.154228856,0.139303483,0.0,0.215952701,0.009463411,0.001365225,0.000339056,0.000286883,0.006455746,0.001924886,0.001403829,0.010235268,0.00679879,0.006608187,0.000165012,0.001054901,0.000635863,0.007353349,4.14e-05,0.000980552,0.000111069,0.0,0.001950004,0.002763346,6.11e-05,0.003397949,0.003818397,0.001123016,0.000138933,0.002660968,0.001088461,0.006469266,0.004761661,0.020204473,0.001431331,0.000407782,0.003011152,0.004131187,1,0,0,0,0,0,1
ENSG00000225434,0.024550417,0.354322305,0.00403116,0.0,0.0,0.0,0.218224992,0.0,0.003287382,0.0,0.0,0.0,3.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000183002,0.0,0.0,2.54e-05,5.61e-05,0.002190533,0.000195768,7.44e-05,0.000589922,0.000262433,0.000166049,0.0,0.0,0.0,0.0,0.0,0.0,0.000912474,0.0,0.000816118,0.000915811,0,0,0,0,0,0,0
ENSG00000225399,0.000757741,0.442902882,0.0,0.0,0.0,0.0,0.216497496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00058003,0.0,0.000447182,0.000240285,0,1,0,0,0,0,0
ENSG00000225377,0.018125893,0.550693703,0.392946461,0.0,0.0,0.0,0.216348412,0.00893528,0.011217514,0.01976104,0.019953495,0.004045022,0.001290056,0.002235728,0.022809769,0.015138383,0.009114984,0.000638159,0.00397037,0.002528999,0.009654736,0.00151606,0.003618078,0.000897,0.00309366,0.010918306,0.003079587,0.00159929,0.006135186,0.00544548,0.002527879,0.003053847,0.003348706,0.001561917,0.008716295,0.004333646,0.006888179,0.001757525,0.0,0.003707987,0.005458153,0,0,0,0,0,0,0
ENSG00000225361,0.011706577,0.574528637,0.110712005,0.0,0.069651741,0.0,0.216403002,0.001683147,0.000340074,0.0,0.0,0.001650586,0.00042322,0.001765049,0.002545373,0.001348202,0.001675912,0.000607851,0.000475285,0.000679217,0.001109102,0.0,0.003885501,0.0,0.004813399,0.0,0.000188239,0.004386093,0.001002867,0.000547828,0.00228536,0.001835514,0.0,0.001405725,0.002083937,0.0,0.001610224,0.000424593,0.000286742,0.000867537,0.00123246,0,0,0,0,0,0,1
ENSG00000225339,0.024823828,0.448950551,0.003074598,0.154228856,0.467661692,0.412935323,0.246641097,0.0,0.000704791,0.000434876,0.000143442,0.0,1.78e-05,0.0,0.000734932,0.000571381,0.001057168,0.000358649,0.000481081,0.00080928,0.003188669,0.000139974,5.77e-05,4.59e-05,0.000672941,0.001228417,0.001724268,0.001551471,0.002454075,0.002024013,0.003784171,0.000496951,0.0,0.0,0.0,4.68e-05,0.000153355,0.024110724,0.07325571,0.052798697,0.078196601,0,0,0,1,0,0,0
ENSG00000225335,0.001490745,0.546069015,0.068273969,0.0,0.0,0.0,0.216185749,0.000463724,0.0,0.001643682,0.001064488,0.000352921,9.94e-05,0.000177873,0.001039659,0.001040042,0.000530352,0.000104395,0.000678151,0.000592508,0.000504642,0.00029572,0.0,0.000290951,0.000967353,0.000369384,0.000263534,0.00019659,0.00060172,0.000567511,0.000183528,0.000603823,0.000298877,0.0,0.0,4.01e-05,0.000817891,0.000521706,0.001255265,0.001311679,0.002032582,0,0,0,1,0,0,0
ENSG00000225302,0.013916004,0.374066169,0.0,0.0,0.0,0.0,0.216001195,0.0,0.001242009,0.01422559,0.008085582,0.001026187,0.000313591,0.0,0.000197177,5.14e-05,7.07e-06,0.001050689,0.00164611,0.001502948,0.000770826,0.003367269,0.0,0.0,0.001944052,0.000987888,6.78e-05,0.001259242,0.00015338,0.000567511,0.000681675,0.000520998,9.96e-05,0.000744351,0.001268484,0.000100316,0.001354633,0.000636751,0.0,0.000815119,0.000737114,0,0,0,1,0,0,0
ENSG00000225300,0.001407419,0.554962647,0.14306794,0.0,0.0,0.0,0.226874661,5.15e-05,4.44e-05,0.000117932,0.0,3.26e-05,5.1e-06,0.000153245,0.000125476,0.0,0.000201534,1.68e-05,0.0,1.45e-05,0.000144183,0.000139974,0.0,0.0,0.0,0.0,0.0,4.78e-05,0.0,0.0,0.00015731,0.0,0.0,0.0,0.0,0.0,0.0,0.00021467,0.0,0.000172472,0.000158756,0,0,1,0,0,0,0
ENSG00000225206,0.041048208,0.239772323,0.130694876,1.0,1.0,1.0,0.234152088,0.0,0.000852649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000183534,0.000144904,0.000197503,0.003715493,0.0,0.0,0.0,0.0,0.001795378,0.002432046,0.0,0.005096924,0.001574597,0.001468223,0.0,0.000678097,0.0,0.0,0.0,0.0,0.000262233,0.0,0.000143056,0.0,0,0,0,0,0,0,0
ENSG00000225205,0.049272041,0.381714692,0.059929369,0.049751244,0.139303483,0.0,0.216235352,0.001627329,0.000157715,0.006147224,0.005095955,0.00173203,0.000586389,0.000333854,0.000618418,0.00031458,0.00189866,2.86e-05,0.000307197,0.0,0.000371549,0.003012404,0.0,0.000123141,0.0,0.0,0.002296514,0.0,0.002359687,0.0,0.000216301,0.000106871,0.004415664,0.0,0.0,0.0,0.001265176,0.001193,0.001124987,0.001539254,0.001913869,0,0,0,1,0,0,1
ENSG00000225177,0.003042031,0.571149057,0.08121797,0.825870647,1.0,0.895522388,0.21643293,0.0,0.004095674,0.006228302,0.00984463,0.011152315,0.002111001,0.017590284,0.016392561,0.010451776,0.0,0.003945135,0.003216869,0.003819993,0.0,0.008075137,0.001656975,0.00137387,0.005687288,0.004879306,0.0,0.010995784,0.004955343,0.0,0.000150755,0.002543537,0.001311201,0.130449319,0.060660699,0.0,0.000472843,0.001039962,0.0,0.001565803,0.002370941,1,0,0,0,0,0,0
ENSG00000225163,0.001137913,0.582710779,0.0,0.0,0.0,0.0,0.219234221,0.0,0.000384432,0.0,0.00104184,0.0,0.000188664,0.001048083,0.001451938,0.0,0.0,0.000161644,0.0,0.0,0.0,0.001433258,0.000734103,0.001412503,0.000336471,0.000944936,0.0,0.003092315,0.0,0.0,0.0,0.000448859,0.0,0.0,0.0,0.0,0.0,3.34e-05,0.0,2.86e-05,0.0,0,1,0,0,0,0,0
ENSG00000225138,0.004935081,0.798470295,0.0,0.0,0.0,0.0,0.228753734,0.0,0.001320867,0.0,0.008961331,0.0,0.004303586,0.00575488,0.0,0.0,0.00114556,0.017954322,0.0,0.0,0.008035447,0.078523606,0.0,0.051354735,0.008056602,0.005274461,0.01568406,0.19961107,0.063039041,0.000849626,0.03147067,0.007689389,0.001549017,0.039911849,0.004448753,0.007664134,0.040178914,0.001584279,0.000912233,0.003020988,0.003365311,0,0,0,1,0,0,0
ENSG00000225092,0.001391145,0.436499466,0.028969035,0.0,0.0,0.0,0.236866367,0.0,0.0,0.000486471,0.000120793,0.0,5.1e-06,0.000465207,0.000483979,0.0,0.000247498,0.000292981,1.16e-05,0.000144514,0.000144183,0.000654528,1.05e-05,0.0,0.000144869,0.0,0.0,0.0002205,0.000106186,0.0,4.37e-05,5.34e-06,0.0,0.0,0.0,0.0,0.0,4.19e-05,0.0,2.96e-05,0.0,0,0,1,0,0,0,1
ENSG00000225077,0.002042125,0.58413376,0.135250815,0.0,0.0,0.0,0.216022809,0.000124519,0.0,8.84e-05,0.000203838,0.002942821,0.000701117,5.2e-05,0.0,0.0,0.0,0.0,0.000162292,0.0,3.33e-05,0.0,0.00216036,0.000280086,0.000397222,0.000446697,4.52e-05,0.000411777,0.000106186,0.0,8.74e-06,0.000200384,0.00018961,8.3e-05,0.0,2.68e-05,2.56e-05,0.00026344,0.0,0.000120297,0.0,1,0,0,0,0,0,1
ENSG00000225032,0.004157811,0.606723586,0.323671863,0.427860697,0.388059702,0.383084577,0.226101251,7.3e-05,0.0,0.000375909,0.000626614,0.0,0.000288096,0.000826426,0.0,4.49e-05,0.000190927,0.000220577,3.48e-05,0.000149331,0.001081375,0.001876838,0.000351321,0.0,0.000345817,0.000635684,0.000135532,0.001941995,0.000589922,0.0,0.0,6.41e-05,4.18e-05,0.002501507,0.000172151,0.000258592,6.39e-05,0.001751111,0.002590263,0.004294467,0.005697207,0,0,0,1,0,0,1
ENSG00000224959,0.001823396,0.49128424,0.119218023,0.144278607,0.164179105,0.164179105,0.291172455,0.0,0.001715156,0.0,0.0,0.000445224,5.1e-06,0.004493349,0.002966614,0.0,0.0,0.000892412,0.0,0.000399823,0.0,0.000242491,0.0,0.000915109,0.000546765,0.000506829,0.0,0.000900597,0.002253501,0.0,0.001500996,2.67e-05,0.0,0.0,0.0,0.0,0.0,9.5e-05,0.0,6.26e-05,0.0,0,1,0,0,0,0,0
ENSG00000224945,0.013841792,0.369619353,0.0,0.0,0.0,0.0,0.235022763,0.0,0.000763934,0.000206382,0.0,0.009051076,0.001644439,0.004266219,0.00222272,0.000763981,8.84e-05,0.000212158,4.64e-05,0.000342017,0.009604827,0.0,0.001143103,0.004282177,0.002729151,0.00105661,0.0,0.009144114,0.029460694,0.003142632,0.031116724,0.000446188,0.0,0.0,0.0,0.0,0.00199361,0.000707521,0.0,0.001354462,0.002000301,0,0,1,0,0,0,0
ENSG00000224934,0.004465073,0.339025258,0.058169188,0.069651741,0.0,0.0,0.216105665,0.0,0.000586504,0.001466784,0.000679461,0.000342062,0.000163169,0.0,0.000914183,0.00017334,0.001484986,7.24e-05,0.0,0.00013488,0.000732008,0.00033515,0.00013109,0.000459969,0.000252353,0.000292071,0.0,0.000483506,9.44e-05,3.28e-05,0.000244704,2.67e-05,0.0,0.00192311,0.000489272,0.000684377,0.000396166,0.0001,3.47e-05,0.000214997,0.000254043,1,0,0,0,0,0,1
