ID,GC_content,Length_ExonProj,hg38_phastCons7way_exons_merged_mean_score,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,Distance_closest_pc,GM12878_cell,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cytosol,keratinocyte_nucleus,keratinocyte_cytosol,GM12878_nucleus,HeLa.S3_nucleus,K562_nucleus,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,mean_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,with_repeat_Alu,with_repeat_L1,with_repeat_L2,with_repeat_TcMar-Tigger
ENSG00000234511,0.337602277,0.0,0.196525876,0.119402985,0.139303483,0.215950207,0.0,2.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038939307,0.01454217,0.995125181,0,0,0,0,0,0,0,0,0
ENSG00000234494,0.478121665,0.02688894,0.945276609,0.487562189,0.462686567,0.228476626,0.001680536,6.04e-06,0.0,0.0,0.000155981,0.001303262,5.89e-05,0.000707132,0.000155746,8.21e-05,0.000105573,0.00157203,0.000759553,0.000564717,0.000844808,0.001934943,0.001469623,0.000292771,0.001528259,0.0,0.000160105,0.002201725,0.000894569,0.0,0.000796989,0.001568521,0.617461572,0,0,0,0,0,1,0,0,0
ENSG00000234456,0.310565635,0.106780642,0.048106242,0.134328358,0.248756219,0.215960737,0.0,4.43e-05,0.029545416,0.019334771,0.014265425,0.023086356,0.000675202,0.0,0.0,0.0,0.0,0.0,0.0,0.050003765,0.0,0.155078637,0.042136859,0.034099053,0.0,0.02432441,0.033084598,0.0,0.000971246,0.000646091,0.008018355,0.023088221,0.401615137,1,0,0,0,0,1,1,1,0
ENSG00000234449,0.494485948,0.047085667,0.205604952,0.0,0.0,0.254578043,0.016090395,0.001706306,0.003832888,0.001469572,0.000845581,0.000982262,0.010644961,0.019457711,0.006651736,0.003387592,0.004637074,0.000893394,0.001947218,0.005519163,0.000247066,0.011515273,0.00432686,0.004712735,0.000152292,0.003231215,0.005077622,0.014424471,0.024217252,0.008888991,0.000613232,0.001219908,0.612428791,0,0,0,0,0,1,1,0,0
ENSG00000234171,0.469228033,0.012434634,0.121745484,0.0,0.0,0.215959351,0.005447,0.001627832,0.005633612,0.000453055,0.001773258,0.018419008,0.0,0.004445655,0.00064467,0.001569447,0.000527863,0.069916674,0.024720001,0.012408704,0.000802302,0.016423422,0.016779294,0.003318797,0.003719121,0.001945074,0.009703519,0.016707741,0.033290735,0.007267093,0.001863333,0.00565353,0.36498224,0,0,0,1,0,1,1,0,0
ENSG00000234155,0.340803984,0.026692431,0.047468252,0.0,0.0,0.232408243,3.69e-05,0.0,0.000344339,8.76e-05,0.000221657,0.001354622,0.000264356,0.001495409,0.0,1.21e-05,0.0,0.000884804,0.000607642,0.000112943,1.86e-05,0.000589922,0.001007086,0.0,1.07e-05,0.0,0.0,0.0,7.67e-05,0.0,0.000216893,0.000189836,0.876280304,1,0,0,0,0,1,1,1,0
ENSG00000234147,0.230522946,0.004203103,0.008046696,0.0,0.0,0.549976958,0.011586853,3.22e-05,0.000186282,0.0,0.005470283,0.01266668,0.0,0.0,0.006852826,0.001148111,0.006542795,0.0,0.0,0.0,0.0,0.000696108,0.006993833,0.011313186,0.0,0.010084124,0.001521,0.011434474,0.011514377,0.005626136,0.00010633,0.000229483,0.572425276,0,1,0,0,0,1,0,1,0
ENSG00000234129,0.307719673,0.032882455,0.046648341,0.074626866,0.0,0.215992882,0.001555233,4.23e-05,0.000124188,0.0,0.000155981,0.00029532,0.0,0.0,0.000258262,0.0,0.000240922,0.000498239,0.000248581,0.0,0.0,0.0,0.000311639,3.71e-05,9.89e-05,0.0,0.00166681,0.0,0.00200639,0.0,9.88e-05,0.000107595,0.825671469,1,0,0,0,0,0,0,1,0
ENSG00000234072,0.503557453,0.036506949,0.578190914,0.422885572,0.462686567,0.216167183,0.00582291,0.000996016,0.0,0.001406754,0.008532437,0.007858092,0.00162318,0.001037513,0.001654062,0.003775125,0.003676092,0.016484838,0.066992584,0.001761916,0.01794021,0.002442276,0.003211521,0.010952685,0.003772557,0.008368456,0.0,0.003279936,0.007910543,0.004783741,0.00062314,0.001702285,0.436580962,0,0,0,1,0,1,1,0,0
ENSG00000234028,0.403237282,0.046015786,0.113722115,0.378109453,0.134328358,0.215959074,0.003073612,0.00015896,0.000536266,0.000217009,0.00109734,0.002247003,0.000292981,0.000475285,0.000666356,0.000303024,0.000429058,0.000695817,0.000731933,0.00067013,0.001872923,0.001687176,0.0008037,0.000500332,0.001015277,0.002806569,0.001297996,0.002301392,0.0005623,0.000524115,0.000640544,0.001324772,0.593744468,0,0,0,1,0,1,1,1,0
ENSG00000233937,0.479722519,0.019388858,0.425705876,0.0,0.0,0.216279966,0.013149457,0.004710451,0.001580573,0.002206262,0.008453078,0.008455153,0.001535622,0.001906937,0.004211058,0.005231089,0.008916825,0.006683275,0.024209029,0.001400497,0.016054004,0.003645717,0.003077024,0.008335227,0.002554224,0.012392832,0.019838751,0.009885112,0.014466454,0.008048501,0.000649683,0.001803253,0.426206356,0,0,0,1,0,1,0,0,0
ENSG00000233922,0.555140519,0.008482625,0.148879152,0.0,0.0,0.227209685,0.008609062,0.000350115,0.000129833,5.52e-05,0.00087842,0.000796081,0.0,0.0,0.002513623,0.0,0.002830158,3.44e-05,6.91e-05,0.000218357,0.0,0.000353953,0.0,0.0,5.34e-06,0.000758994,0.001172199,0.001168817,0.000971246,0.000531738,0.000171213,0.000177056,0.838653758,0,0,0,0,0,1,1,0,1
ENSG00000233912,0.322305229,0.006593958,0.005718146,0.104477612,0.169154229,0.233991088,0.0,8.05e-06,0.000197572,0.0,0.0,0.000481501,0.0,0.0,0.000220805,4.95e-05,0.000223327,0.000137445,0.0,0.0,8.77e-05,0.0,9.19e-05,4.59e-05,6.41e-05,0.0,0.0,0.000498333,0.000370607,0.0,0.000365934,0.000329685,0.870195926,0,0,0,0,0,1,1,0,0
ENSG00000233871,0.485770189,0.004574286,0.103419573,0.0,0.0,0.216182978,0.0,0.000126766,0.0,0.0,0.0,0.0001284,3.2e-05,0.0,0.0,0.000277671,0.000258518,0.000283481,0.000635263,0.0,0.000791675,0.000318558,0.000252592,0.000183528,0.000368706,0.0,0.000563227,0.0,5.11e-05,0.0,0.000303801,0.000301142,0.848808696,1,0,0,0,0,1,0,0,0
ENSG00000233695,0.70793312,0.007696591,0.136771755,0.0,0.0,0.2315747,0.0,2.62e-05,6.77e-05,0.00024366,4.93e-05,0.0,1.01e-05,0.0,0.000226719,0.000112276,0.0,0.001297139,0.008230794,0.000564717,9.03e-05,0.000684309,0.001174387,0.007183808,2.4e-05,0.009364178,0.0,0.000407727,0.000690096,0.0,0.000367321,0.000629639,0.677599885,0,0,0,0,1,0,1,0,0
ENSG00000233621,0.457310566,0.014487058,0.069579536,0.293532338,0.0,0.215987617,0.0,7.65e-05,0.000993503,0.000180841,0.000134089,0.000808921,0.00016838,0.001976491,0.0,0.001326787,6.09e-05,0.01364144,0.011089475,0.00455538,0.00088997,0.005250304,0.002260202,0.001123016,0.001440091,0.000117144,0.0,0.002319513,0.011693291,0.0,0.00048807,0.00150503,0.353248667,1,0,0,0,0,1,0,0,0
ENSG00000233593,0.369263607,0.041812684,0.21651607,0.169154229,0.184079602,0.233584015,0.00038328,5.23e-05,0.0,0.0,0.001661061,0.01970943,0.0,4.06e-05,8.28e-05,0.0,0.001944972,0.006219397,0.003714905,0.0,5.31e-05,0.0,0.002732581,0.000592096,0.000227101,0.001886502,0.003256426,0.0,0.000920128,0.001844885,0.002315379,0.005166027,0.55514405,0,1,0,0,0,0,0,0,0
ENSG00000233532,0.419957311,0.01183419,0.013632711,0.024875622,0.0,0.246850037,0.00028746,0.0,0.00112898,0.00019607,0.0,0.0,0.0,0.000202866,7.89e-05,0.0,0.0,0.000231939,0.0,0.0,0.0,0.0,0.004556489,0.000948228,0.0,0.0,0.0,0.0,5.11e-05,0.0,0.00021478,0.000118698,0.95268535,0,0,0,0,0,0,0,0,0
ENSG00000233461,0.364461046,0.010404044,0.035926866,0.07960199,0.0,0.215975424,0.010466496,0.00078474,0.013321968,0.000603438,0.0,0.034237913,0.004256638,0.060795929,0.000660442,0.001404052,0.001958507,0.085748647,0.0,0.0,0.000666814,0.013296837,0.010369374,0.0,0.005402344,0.0,0.0,0.0,0.013776358,0.0,0.004843281,0.007876927,0.698388501,1,0,0,0,0,1,0,1,0
ENSG00000233452,0.306118819,0.064880621,0.522228756,0.855721393,0.940298508,0.22327502,0.00067074,3.62e-05,0.000530621,0.000987964,0.000443315,0.0,0.000362016,0.000481081,0.000189261,0.0,0.001388686,0.0,0.0,0.0,0.001506308,0.004967141,0.000590474,0.001162344,0.000109543,0.0,0.000323069,0.0,0.000127796,0.0,0.000734199,0.00113149,0.71857659,0,0,0,0,0,1,1,1,0
ENSG00000233429,0.585023123,0.01558969,0.524651823,0.980099503,1.0,0.215975701,0.008601691,0.0,0.028303538,0.020433143,0.002150897,0.0,0.034384808,0.05371302,0.009543881,0.004022615,0.0,0.023528906,0.023518526,0.028439124,0.006075709,0.046297061,0.0,8.74e-06,0.004034391,0.015072495,0.0,0.013101624,0.0,0.0,0.005635097,0.01098554,0.621860216,1,0,0,0,0,0,0,0,0
ENSG00000233251,0.466737816,0.039793011,0.067917448,0.373134328,0.189054726,0.216166352,0.000162157,1.01e-05,0.010081795,0.009062996,0.0,0.0,1.01e-05,0.0,7.49e-05,2.41e-06,0.0,4.3e-05,6.91e-05,0.0,0.001572724,0.000448341,0.010346411,0.009624292,0.000956498,0.0,0.0,0.0,0.0,0.0,0.000479029,0.001087075,0.546108247,0,0,0,1,0,0,1,1,0
ENSG00000233230,0.626467449,0.008602714,0.144611723,0.92039801,1.0,0.216028629,0.001267773,8.45e-05,0.0,0.000245563,0.0,0.0,0.00014649,0.0,0.000461324,0.000298195,0.000180015,0.000541191,0.0,0.0,0.0,0.000247767,0.000259152,0.000502517,0.000261835,0.0,0.0,0.0,6.39e-05,0.0,0.00028936,0.000481568,0.689414178,1,0,0,0,0,0,0,0,0
ENSG00000233215,0.250088936,0.015480518,0.128277091,0.0,0.0,0.344974482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000119941,5.48e-05,0.975427463,0,0,0,0,0,0,1,0,0
ENSG00000233184,0.285841338,0.030229588,0.065884928,0.089552239,0.054726368,0.226346492,0.004805743,0.000213288,0.00429577,0.004840831,0.001562547,0.001258322,0.003030834,0.006729342,0.002014841,0.0,0.002562166,0.002998024,0.004944,0.002228748,0.005945534,0.012683318,0.00448432,0.00660919,0.001119477,0.011389788,0.009194614,0.007502175,0.006376997,0.005041033,0.001938617,0.005025259,0.469643198,1,0,0,0,0,0,0,1,0
ENSG00000233178,0.334044824,0.036899966,0.173061844,0.0,0.0,0.235613282,0.003294735,9.26e-05,0.000383853,0.000504452,0.000714229,0.000327421,0.000291297,0.0,0.001721092,0.0,0.000378979,0.000180397,0.0,0.0,3.19e-05,0.000837689,0.000118095,4.15e-05,1.07e-05,0.000256252,0.0,0.000625181,0.000498403,0.0,0.000125702,0.000331969,0.458103156,0,0,0,1,0,1,1,1,0
ENSG00000233098,0.394699395,0.102129936,0.055982508,0.0,0.0,0.216382219,0.0,0.006545535,0.000293535,0.0,0.011901081,0.018958289,6.06e-05,0.000220254,3.94e-06,4.23e-05,0.0,0.0,0.0,0.0,4.78e-05,0.000117984,0.025354284,0.01337569,3.74e-05,0.000183037,0.004928953,0.0,0.0,0.0,0.002000694,0.003282616,0.694983484,0,0,0,0,0,1,1,1,1
ENSG00000233080,0.443436499,0.006331947,0.015591642,0.0,0.0,0.223263104,0.000213752,3.42e-05,0.0,0.0,0.000446051,0.00014766,0.0,0.0,0.000139974,0.0,0.001670213,5.15e-05,0.0,0.0,0.0,0.0,0.0,0.000340838,0.0,0.002655258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
ENSG00000233016,0.674137318,0.046692649,0.062823506,0.059701493,0.179104478,0.216117026,0.013156828,0.007064671,0.066542103,0.011794648,0.023170028,0.102084577,0.005665975,0.0,0.008558147,0.029302791,0.018744552,0.192285886,0.226250155,0.154657029,0.039203862,0.05558243,0.019374098,0.022536793,0.053662746,0.030274336,0.061800612,0.052161859,0.246683706,0.103454585,0.016831445,0.031029446,0.646952165,0,0,0,0,0,1,0,0,0
ENSG00000232995,0.299003913,0.038843219,0.090519154,0.278606965,0.094527363,0.215920002,0.017336056,0.00015896,0.000953988,0.001439115,0.001368255,0.0,0.000899147,0.0,0.002998604,0.0,0.002712404,0.000850442,0.00236152,0.0,0.002024351,0.002312493,0.001541792,0.0,0.000438172,0.004827298,0.010003717,0.0,0.004383387,0.004044262,0.00140552,0.001473939,0.835206477,0,0,0,0,1,0,0,1,1
ENSG00000232956,0.519921736,0.039072479,0.217383848,0.0,0.0,0.217036196,0.077673195,0.024622721,0.033406529,0.012276257,0.000191556,7.7e-05,0.007962674,0.031316656,0.065474454,0.072658173,0.092654853,0.142891504,0.289403544,0.036729162,0.020570272,0.048786531,0.018150505,0.025661138,0.018015828,0.110588574,0.075612545,0.078555378,0.069674121,0.050839156,0.005703181,0.013371527,0.528287941,0,0,0,0,0,0,0,0,0
ENSG00000232940,0.433653504,0.014257798,0.278229305,0.0,0.0,0.221980922,0.005012125,2.41e-05,0.000316115,0.000211299,0.000612978,0.0,0.0,3.48e-05,0.001098108,0.000639852,0.000462895,0.0,0.0,0.0,0.000531326,0.0,0.000137777,0.0,0.000133589,0.000253811,0.000128656,0.0,0.000434505,0.0,0.006741352,0.020249015,0.372180449,0,0,0,1,0,1,0,0,0
ENSG00000232931,0.331198862,0.027838732,0.261147917,0.0,0.0,0.221685801,0.005292214,0.000120729,0.000626584,0.007922745,0.002484751,0.00017976,0.00267892,0.0,0.006287014,0.0,0.001575468,0.0,0.008935107,8.28e-05,0.016572046,0.003504135,0.000216507,0.005005506,0.000432829,0.002821212,0.017428596,0.0,0.00085623,0.002931232,0.002252522,0.004951314,0.562973683,0,1,0,0,0,1,1,0,0
ENSG00000232860,0.364638919,0.023712049,0.153139754,0.109452736,0.218905473,0.216078785,0.000420134,1.01e-05,2.26e-05,7.04e-05,0.000210711,2.57e-05,5.05e-05,0.0,0.000475124,0.000233003,0.000142117,0.0,0.0,0.0,0.000305512,0.000106186,1.64e-05,0.000100503,0.0,0.0,0.0,0.0,0.000166134,0.0,0.001676704,0.000602672,0.998445425,1,0,0,0,0,1,0,1,0
ENSG00000232656,0.380647456,0.013155165,0.279137259,0.36318408,0.0,0.216831412,0.0,6.04e-06,5.08e-05,9.9e-05,5.2e-05,0.00011556,0.000289613,2.32e-05,0.0,0.000329584,0.000175954,0.000377974,0.004557319,0.0,0.001062651,0.00022417,0.0,0.000139831,6.68e-05,0.0,0.0,0.000344303,3.83e-05,0.0,0.001599785,0.002665017,0.689034011,0,0,0,1,0,0,0,0,0
ENSG00000232586,0.650302383,0.014978329,0.012012645,0.0,0.0,0.227513396,0.001547862,0.000627792,0.000982213,0.000515873,0.001989443,0.002125023,0.000319921,0.000625985,0.001149366,0.000587939,0.000609073,0.001331501,0.002927732,0.001370379,0.001567411,0.002949609,0.000636399,0.001671415,0.000967185,0.0,0.001440947,0.002663816,0.000549521,0.0,0.000617409,0.00136555,0.559747228,0,0,0,1,0,0,0,0,0
ENSG00000232533,0.550515831,0.006331947,0.186613905,0.0,0.0,0.216110653,0.001879547,0.000718339,0.013389707,0.002337609,0.001288896,0.005225888,0.001345353,0.010183854,0.000569755,0.001673272,0.001051666,0.013959282,0.014376269,0.0,0.002526453,0.032068148,0.058722609,0.028936237,0.002409948,0.0,0.0,0.0,0.003884984,0.0,0.001285064,0.002926295,0.544254358,1,0,0,0,0,0,0,0,0
ENSG00000232485,0.413020277,0.014923744,0.018308521,0.253731343,0.0,0.216103171,0.000936088,7.85e-05,0.000417723,0.0,0.000374902,0.000648421,0.0,0.000492674,0.0,0.000610877,0.000106926,0.001262778,0.0,0.000323771,0.0,0.000873084,0.000383808,0.000362686,0.00037405,0.0,0.0,0.0,0.000587859,0.0,9.81e-05,3.46e-05,1.0,0,0,0,1,0,0,0,0,1
ENSG00000232442,0.734436144,0.008002271,0.139994042,0.074626866,0.029850746,0.216000086,0.003169432,0.00088736,0.001687826,0.000888977,0.003105938,0.005168108,0.001244326,0.0,0.003004519,0.004051589,0.003843926,0.009921828,0.010316112,0.003953016,0.012427707,0.002513067,0.002571841,0.008466318,0.003663013,0.0,0.0,0.0,0.007667732,0.003335277,0.003347254,0.006670024,0.611628748,1,0,0,0,0,1,0,0,0
ENSG00000232386,0.478299538,0.019792792,0.078524078,0.139303483,0.0,0.220370644,0.0,4.02e-05,0.0,0.00010089,0.0,0.0,0.0,0.000162292,0.0,0.004210948,0.0,0.000876213,0.003217743,0.0,0.002223598,0.0,0.0,0.0,0.001068713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
ENSG00000232233,0.490217005,0.019257852,0.019055133,0.0,0.0,0.217007653,2.21e-05,0.000169021,0.0,2.86e-05,0.0,0.0,0.0,0.0,9.86e-06,0.000579488,0.0,0.000377974,0.001891978,1.51e-05,0.000241753,0.0,0.0,0.0,1.07e-05,0.0,0.000383109,0.0,6.39e-05,0.001073006,2.64e-05,1.94e-05,0.908833594,0,0,0,0,0,0,0,0,0
ENSG00000232098,0.7113127,0.036561535,0.01037308,0.0,0.0,0.217017906,0.00477626,0.00075657,0.002167642,0.001833158,0.010516407,0.004526107,0.004116882,0.003947185,0.003509215,0.006085834,0.006272096,0.005875784,0.019113118,0.003056999,0.006344028,0.005769435,0.002437344,0.009617738,0.002500788,0.005039621,0.000443148,0.010392505,0.006530351,0.001793426,0.002449412,0.006529204,0.452251286,0,0,0,0,0,0,0,0,0
ENSG00000231889,0.369797225,0.051867378,0.005606952,0.333333333,0.0,0.215962677,0.010746585,0.001923619,0.003985301,0.001894073,0.002388973,0.009135674,0.000308135,0.000678151,0.002545166,0.001173464,0.00117348,0.002998024,0.002886302,0.0,0.001721495,0.004483406,0.002778507,0.002800986,0.000862986,0.001830371,0.002464477,0.006161206,0.002977636,0.001393193,0.001776073,0.005853134,0.303059992,0,0,0,1,0,1,1,1,0
ENSG00000231770,0.486303806,0.011473924,0.043577545,0.064676617,0.0,0.229635217,0.000832897,0.000227373,0.000699968,0.0,0.001146598,0.001970943,8.92e-05,0.000405731,0.000323321,0.001311092,0.0,0.003247144,0.002969162,0.001611324,0.00251317,0.002784431,0.001217032,0.001647382,0.0033424,0.001686382,0.0,0.0,0.001201278,0.0,0.001294245,0.002837869,0.56426138,0,0,0,1,0,1,0,0,0
ENSG00000231764,0.383315546,0.180842586,0.965864379,1.0,1.0,0.217704027,0.0,3.22e-05,0.0,0.0,0.004091082,0.002837644,3.54e-05,4.06e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84e-05,4.59e-05,0.0,0.001339832,0.003485147,0.000815454,0.000255591,0.0,0.000457005,0.000364286,0.894785929,0,0,0,0,0,1,1,1,0
ENSG00000231711,0.490928495,0.053264774,0.093130538,0.194029851,0.378109453,0.217230172,0.0,0.000535233,0.001676536,0.000578692,0.0,0.0,0.000286245,0.000440508,0.0,0.002886576,0.0,0.0,0.0,0.000828251,0.0,0.001698975,2.95e-05,0.0,0.0,0.0,0.0,0.0,0.000434505,0.000449786,0.001007175,0.002802895,0.424468457,0,1,0,0,0,1,1,0,0
ENSG00000231638,0.375667022,0.031092042,0.096057083,0.0,0.0,0.329547567,4.42e-05,0.0,0.0,0.0,0.0,0.0,0.00089578,0.002185153,0.0,3.62e-06,0.0,2.58e-05,0.0,0.0,0.0,0.0,6.56e-06,0.0,0.0,0.000549111,0.0,0.0,1.28e-05,0.0,3.71e-05,2.33e-05,0.934717759,0,0,0,1,0,0,1,0,0
ENSG00000231607,0.309676272,0.029039618,0.834111631,0.582089552,0.55721393,0.215998147,0.012803031,4.23e-05,0.003640962,0.0,0.00093315,0.000834601,0.000127969,0.000475285,0.001902467,0.001044286,0.001050312,0.004750451,0.003176313,0.000376478,0.007204776,0.003728306,0.001246556,0.000878312,0.001514901,0.0,0.024830603,0.007239417,0.005955272,0.0,0.001150993,0.002365087,0.596912022,1,0,0,0,0,1,0,1,0
ENSG00000231528,0.585734614,0.065852247,0.103209562,0.0,0.0,0.224542792,0.0,8.05e-06,0.0,0.0,4.93e-05,0.00012198,3.37e-06,1.74e-05,0.0,0.0003489,0.0,5.15e-05,5.52e-05,2.26e-05,0.002058887,4.72e-05,6.56e-06,0.0,0.001218333,0.000563754,0.001012094,0.003397724,0.001175719,0.000459315,0.001801466,0.000993633,0.952941289,0,0,0,0,0,1,0,0,0
ENSG00000231365,0.348274635,0.058887106,0.081445011,0.0,0.0,0.215958797,0.011343618,0.001297839,0.005373947,0.005219646,0.005823293,0.004603147,0.002891079,0.006091765,0.004828127,0.008196137,0.005534441,0.006442745,0.016033476,0.003636774,0.012422393,0.007303232,0.003434589,0.00661356,0.00289354,0.010337935,0.008073877,0.007547478,0.003693291,0.003510618,0.00103608,0.002942712,0.41089601,1,0,0,0,0,1,1,1,0
ENSG00000231312,0.359480612,0.07285014,0.302708724,0.169154229,0.069651741,0.215964339,0.000169528,0.000533221,0.003832888,0.001104083,0.005262308,0.011138717,0.00064321,0.003628397,0.0,0.000392362,0.000787734,0.010780861,0.0,0.015360289,0.002656628,0.011220312,0.004641779,0.001238814,0.006887855,0.0,0.001946994,0.034095028,0.019527157,0.002288953,0.002470377,0.007863257,0.329711244,1,0,0,0,0,1,1,0,1
ENSG00000231298,0.272145144,0.020218561,0.10911939,0.0,0.0,0.246007904,0.0,0.0,0.029720408,0.017149449,0.000684127,0.000385201,0.008312903,0.023213623,0.0,0.0,0.0,0.000566962,0.000787173,0.00067766,0.0,0.001557393,0.000295237,0.000657642,0.0,0.0,0.0,0.0,0.0,0.0,6.13e-05,7.49e-05,0.794362732,1,0,0,0,0,1,0,1,1
ENSG00000231290,0.482568481,0.053188354,0.056828636,0.044776119,0.004975124,0.216017267,0.001459413,2.62e-05,5.08e-05,0.0,0.0,0.0,9.77e-05,0.00057382,0.000410066,0.0,0.0,0.0,0.0,0.008448159,0.000185964,0.01289569,0.001912479,0.000640163,7.21e-05,0.0,0.0,0.0,0.0,0.0,0.000599272,0.000405462,0.923331146,1,0,0,0,0,0,1,1,0
ENSG00000231233,0.360547848,0.007936768,0.029321116,0.044776119,0.089552239,0.216000918,3.69e-05,3.82e-05,6.21e-05,0.0,0.0,2.57e-05,4.88e-05,0.0,0.0,0.0,0.000232801,9.45e-05,0.0,0.0,0.000533982,0.0,0.000747933,0.000288401,0.000486264,0.005312957,0.0,0.0,0.00771885,0.0,0.00026798,0.000402546,0.727806128,1,0,0,0,0,0,1,0,0
ENSG00000231196,0.397189612,0.006430201,0.111874499,0.0,0.0,0.254346657,0.0,0.000150912,0.0,7.61e-06,7.66e-05,0.00023112,0.0,0.0,0.0,0.0,0.0,0.000240529,0.000193341,0.0,0.000154084,0.0,0.0,0.0,7.75e-05,0.0,0.0,4.53e-05,0.0,0.0,0.001071604,0.000464767,0.980854618,0,0,0,0,0,0,0,1,0
ENSG00000231185,0.416933476,0.019028592,0.020459557,0.900497512,0.930348259,0.216269436,0.00067074,0.000301823,0.00029918,9.14e-05,0.003467158,0.002015883,0.000570807,0.002057637,0.000110402,0.0,0.000448007,0.001941414,0.001505296,0.0,0.0,0.002182711,0.001292481,0.000937303,0.0,0.0,0.0,0.007248478,0.000702875,0.0,3e-05,2.2e-05,0.909653646,0,0,0,0,0,0,1,0,0
ENSG00000231172,0.340448239,0.012194456,0.200551998,0.0,0.0,0.228599939,0.0,0.0,0.0,0.0,0.007552767,0.001797603,0.0,0.0,0.0,0.0,0.0,3.44e-05,9.67e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23e-06,6.38e-06,0.91980229,0,0,0,0,0,0,0,1,0
ENSG00000231131,0.299359658,0.012107119,0.159607107,0.0,0.0,0.252757439,0.0,0.0,0.0,0.0,0.00035301,0.0,0.002662082,0.01473384,0.0,0.0,0.0,0.003504854,0.001394816,0.0,0.009311482,0.00022417,0.000111534,0.0,0.014812361,0.0,0.0,0.000181212,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
ENSG00000231105,0.542333689,0.026321248,0.103101717,0.034825871,0.0,0.230417772,0.0,4.02e-05,0.000101608,0.000289346,0.0,0.0,0.000104395,0.0,0.000352893,0.0,0.0,0.0002663,0.002237229,6.78e-05,1.33e-05,0.000106186,3.94e-05,0.000825876,0.0,0.000368515,0.0,0.0,2.56e-05,0.0,9.39e-05,0.000129216,0.757772847,0,0,0,1,0,1,0,0,0
ENSG00000231074,0.38562789,0.151202524,0.275924315,0.815920398,1.0,0.215969327,0.020977217,0.006676325,0.010448713,0.008164501,0.012711088,0.016351765,0.005674394,0.012235695,0.009847487,0.007421072,0.006577986,0.010712138,0.020715085,0.011565394,0.009781705,0.02247602,0.00721362,0.011153692,0.00389813,0.008156133,0.010721331,0.015683894,0.011552716,0.003342901,0.004630746,0.014812115,0.326010347,1,0,0,0,0,1,1,1,0
ENSG00000231064,0.607079331,0.022008974,0.602956196,0.353233831,0.437810945,0.218234691,0.0,0.015075053,0.000615294,0.002389006,9.58e-05,0.0,0.000542182,0.000168089,0.000343036,0.01759592,0.0,0.005351774,0.052519645,0.000647542,0.003862737,0.004011468,0.000593754,0.010135548,0.000422142,0.001303224,0.000574663,0.0,0.000115016,0.000213458,0.002614956,0.004090777,0.713068975,0,0,0,1,0,0,0,1,0
ENSG00000231025,0.385983636,0.037576829,0.599253666,0.074626866,0.184079602,0.216524653,0.004746777,0.00044871,0.003522419,0.001243045,0.001365518,0.004526107,0.001365559,0.001930121,0.001478602,0.000498601,0.000400635,0.001666523,0.0,0.000692719,0.001245959,0.002572059,0.001046451,0.000873943,0.00103398,0.00039292,0.001303714,0.002718179,0.00227476,0.000356398,0.001057136,0.002885389,0.437136394,0,0,0,0,0,0,0,0,0
ENSG00000231023,0.276947705,0.026714265,0.030389853,0.0,0.0,0.253086644,0.0,0.0,0.0,0.0,0.0,3.85e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001023847,0.0,0.0,0.001481927,0.000544868,0.996494604,0,0,0,0,0,0,1,0,0
ENSG00000230836,0.365884027,0.013078745,0.137537589,0.0,0.0,0.220332957,0.0,0.0,0.0,0.0,0.0005172,0.001425242,1.18e-05,3.48e-05,7.89e-06,0.0,0.0,0.0,0.0,6.78e-05,0.013089207,0.000436542,0.0,0.0,0.008127562,0.001747394,0.0,0.005082995,0.0,0.0,2.6e-05,2.19e-05,0.883714297,0,0,0,0,0,0,0,0,0
