ID,repeat_coverage,promoters_hg38_100way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_cell,MCF.7_cell,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_ERV1,with_repeat_L1,with_repeat_L2
ENSG00000228801,0.144168813,0.134328358,0.215987062,0.0,0.001567298,0.003759094,0.007730752,0.0,0.001601097,0.002069869,0.002054744,0.000409272,0.001516807,0.000333392,0.000834647,0.001310262,0.006105609,0.001038964,0.0,0.0,0.002715131,0.005858603,0.003215119,0.001264555,0.003787298,0.001689411,0.001667045,0.003021786,0.001333698,0.0,0.004131632,0.005080442,0.00200639,0.001437329,0.004107005,0.003124521,0.004590634,0.568724495,1,0,0,0,0,0,0,0,0,0
ENSG00000228794,0.07810644,0.0,0.234080871,0.016870119,0.005150397,0.008152074,0.016246659,0.006618633,0.001050401,0.009560822,0.005407816,0.003338898,0.006109656,0.003389482,0.006700362,0.00399341,0.005051961,0.007844475,0.012983131,0.004743647,0.005425589,0.007714114,0.01280777,0.00482178,0.012754109,0.002273324,0.002951741,0.002650408,0.004075008,0.002440495,0.009749203,0.002759801,0.011680511,0.004649814,0.016259844,0.008990743,0.011862686,0.625629472,0,0,0,0,0,0,0,0,1,0
ENSG00000228791,0.057756132,0.383084577,0.21597487,0.000407906,0.0,0.0,0.0,3.26e-05,2.29e-05,0.0,0.0,0.0,0.000399532,0.0,0.0,0.0,0.0,0.0,7.87e-05,0.0,0.000303758,0.0,0.0,0.000605711,0.0,0.0,0.0,0.000216414,0.0,0.0,0.0,0.0,0.0,0.000206205,0.0,0.000412194,0.0006213,0.610143776,1,0,0,0,0,0,0,0,1,1
ENSG00000228709,0.864828891,0.0,0.218055678,0.0,0.001365225,0.0,0.0,0.009930665,0.003747791,0.000873006,0.00084109,0.000652932,0.0,0.0,0.0,1.45e-05,0.007048346,0.0,0.0,0.000126651,3.27e-05,0.002937892,0.0,3.19e-05,0.0,0.001620522,0.002687373,0.0,0.000263526,0.000580838,0.0,0.0,0.0,0.000289094,0.0,0.000238958,5.48e-05,0.887808721,0,0,0,0,0,0,0,1,0,0
ENSG00000228649,0.078459874,0.144278607,0.223649948,0.001258067,0.006934553,0.007120166,0.002657446,0.00506035,0.001782113,0.004456554,0.004510277,0.005299597,0.002467905,0.004776931,0.001866364,0.0,0.000288367,0.002578681,0.0,0.0,0.001149608,0.02151018,0.002439575,0.000605711,0.014523874,0.000597035,0.001780658,6.68e-05,0.001018752,0.015094459,0.002056756,0.0,0.008766773,0.002558847,0.001895257,0.004202975,0.004368509,0.694559937,0,0,0,0,0,0,0,0,0,0
ENSG00000228643,0.094572248,0.164179105,0.21662275,0.0,0.0,8.11e-05,0.000105694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000293749,0.0,5.76e-05,2.8e-05,0.0,0.0,3.98e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000386052,0.0,0.000173626,0.0,0.977056682,0,0,0,0,1,0,0,0,0,0
ENSG00000228624,0.290388238,0.0,0.220197728,0.0,0.000221787,0.001511008,0.001570309,0.013476167,0.003643261,0.00171081,0.001614442,0.001699907,0.000388925,0.0,0.000857832,0.0005058,0.001419651,0.000341064,0.000194013,0.000130489,0.001822549,0.000171807,0.001385438,0.000273633,0.002194509,0.000603595,0.000976631,0.000146948,0.00146546,0.000932269,0.000770151,0.0,0.0,0.000845943,0.0,0.000779642,0.000444165,0.865297833,0,0,1,0,0,0,0,1,1,1
ENSG00000228623,0.0640918,0.094527363,0.217809606,0.0,0.001005436,0.0,9.81e-05,0.004376225,0.000935673,0.000119686,0.000141123,5.14e-05,0.0,9.43e-05,0.001396875,0.000549154,0.002905848,1.38e-05,0.001719898,0.001381645,1.4e-05,0.000584142,0.000105414,0.0,0.000589922,0.001738617,0.000519996,5.61e-05,0.001243713,0.0,0.000561757,0.00255694,0.0,0.000409952,0.000120502,0.000832174,0.001095713,0.602807497,0,0,0,1,0,0,0,0,0,0
ENSG00000228544,0.066029597,0.049751244,0.219412125,0.000468018,0.000285859,0.0,0.001004092,0.000331203,5.35e-05,0.001429195,0.000361274,0.000711943,0.0,0.00016838,0.0,0.0,0.001125739,0.001772351,0.0,0.0,0.001355229,0.001013659,0.000376478,0.002470664,0.001156247,0.0,0.001356796,0.000478249,0.000205679,0.001276379,0.000380545,7.58e-05,0.000766773,0.000150422,3.94e-05,0.00020099,0.000248523,0.767115899,0,0,0,0,1,0,0,0,0,1
ENSG00000228526,0.0,0.223880597,0.226421034,2.15e-05,0.004785679,0.024927951,0.021629498,0.010924274,0.00269994,0.012250243,0.001021727,0.024992243,2.12e-05,0.003263198,0.000173885,0.002586805,0.009078003,0.048535593,0.000225474,0.00102472,0.004341406,0.001142514,0.002145923,0.013926045,0.01553854,0.000331321,0.025584668,0.000272522,0.000465991,0.021883915,0.00075203,4.24e-05,0.001035144,2.89e-05,0.0,3.76e-05,0.0,0.775514224,1,0,0,0,0,0,0,0,1,0
ENSG00000228506,0.308509285,0.218905473,0.216062159,0.004654418,0.000966007,0.011675303,0.011807516,0.003550932,0.001027456,0.001936102,0.001732985,0.000829966,0.004465564,0.000360332,0.001130251,0.001132028,0.004586138,0.00181178,0.003958911,0.005154303,0.002224445,0.000867623,0.001106844,0.001054681,0.002914214,0.00136137,0.001116462,0.000881688,0.002294603,0.002125671,0.005336692,0.002282744,0.00086901,0.000499899,0.000516644,0.000917119,0.001067166,0.649067208,0,0,0,0,1,0,0,0,0,1
ENSG00000228496,0.219156739,0.0,0.217019569,0.000334912,1.97e-05,0.0,0.000566217,0.003013406,0.00052775,0.000619553,0.000395143,6.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87e-05,0.0,0.0,0.0,5.9e-05,0.0,0.0,0.0,0.0,0.0,0.004391606,0.0,4.48e-05,0.0,2.09e-05,0.0,0.972842252,0,0,0,1,0,0,0,0,0,1
ENSG00000228486,0.112359999,0.144278607,0.215979026,0.001378292,0.001409582,0.008557466,0.004975162,0.001786325,0.000492057,0.00228812,0.0,0.004981697,0.002934615,0.002044129,0.000139108,0.000924891,0.003909586,0.00675031,0.001379064,0.004858784,0.004383464,0.000850442,0.0,0.017804722,0.003563128,0.000669204,0.008868332,0.000678633,0.0,0.0,0.0,0.000410181,0.000945687,0.005324783,0.0,0.00300283,0.000912485,0.950012699,1,0,0,0,0,0,0,1,1,0
ENSG00000228463,0.082947498,0.0,0.231893929,0.0,0.0018778,0.00142993,0.000958794,0.0,5.61e-05,0.000795562,0.000519331,0.000793797,0.0,0.000843582,0.001727256,0.001859417,0.001530561,0.00057764,0.000157308,0.000356925,0.002687092,0.001932824,0.000971312,0.00277352,0.002347889,0.000751214,0.000976631,0.001830171,0.0,0.004246461,0.0,0.0,0.00284984,0.000701175,0.000213973,0.001448262,0.00212456,0.594388707,0,0,0,0,0,0,0,1,1,0
ENSG00000228439,0.119877109,0.0,0.216235629,0.000626887,0.001478583,0.00162157,0.000724758,0.001009898,0.00047676,0.0,0.002263606,0.000348357,0.001021812,0.000197004,0.001692479,0.001262091,0.001968657,0.000197147,0.001557347,0.001799976,0.003406765,0.001365862,0.000542128,0.001137037,0.002029331,0.002046975,0.000541844,0.001840858,0.001590796,0.001276379,0.001748695,0.0,0.003335463,0.00042047,0.000530138,0.001102643,0.001743972,0.462486501,0,0,0,0,1,0,0,0,0,0
ENSG00000228436,0.0,0.15920398,0.216132544,0.0,0.0,0.001732131,0.001358921,0.00011945,8.16e-05,0.001675608,0.001557993,0.000473994,0.000243962,0.0,0.0,0.0,0.002523208,0.000392322,0.000629231,0.000368439,0.0,0.000335023,0.0,0.000494133,0.0,0.000515024,0.000541844,0.0,0.0,0.0,0.0,0.0,0.0,0.001863288,0.0,0.002105134,0.002354822,0.815994786,0,0,0,0,1,0,0,0,0,0
ENSG00000228421,0.0,0.900497512,0.216122014,0.0,0.0,0.0,0.0,0.0,2.29e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000263006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21e-05,0.0,3.92e-05,0.0,0.905297522,0,0,0,0,1,0,0,0,0,0
ENSG00000228397,0.317397185,0.0,0.219121715,0.0,0.0,0.000464359,0.000483172,7.6e-05,2.8e-05,0.000239373,0.000231441,3.43e-05,0.0,0.0,0.0,5.3e-05,0.000166365,9.66e-05,0.0,4.22e-05,0.0,0.000188987,0.000143062,2.39e-05,0.0,9.51e-05,2.4e-05,0.0,0.000112481,0.0,0.0,0.0,0.0,2.31e-05,0.0,3.11e-05,0.0,0.764481891,0,0,0,0,0,0,0,0,0,0
ENSG00000228395,0.054249942,0.139303483,0.226752179,0.0,0.001138509,0.000655999,0.001577859,0.000276908,0.000109629,0.003252651,0.001823303,0.000217009,0.0,0.0,0.000208662,0.0,0.000887282,0.0,0.0,0.000606389,0.000738366,0.001340091,0.0,0.00044897,0.000873084,0.000367406,0.000273107,0.000430157,0.000350296,6.35e-05,0.0,0.001208249,0.002632588,0.000517664,0.000576177,0.001133158,0.001550478,0.565137158,0,0,0,0,1,0,0,0,0,0
ENSG00000228393,0.023654464,0.805970149,0.216263063,0.0,0.000645648,0.0,0.00033973,0.000325774,0.000252402,0.0,0.000270955,0.0,0.001827947,0.000250886,0.0,0.000611777,0.0,0.00084576,3.15e-05,0.0,0.003140392,8.59e-05,0.0,0.007441215,0.0,0.000278835,0.0,0.000483593,0.0,0.0,0.000190273,0.0,0.00113738,0.000618148,0.000151736,0.001390646,0.001352429,0.55075854,1,0,0,0,0,0,0,0,0,0
ENSG00000228315,0.053519098,0.0,0.217338521,0.004422556,0.002957165,0.006132482,0.012026454,0.010593071,0.002518924,0.018072628,0.0,0.029821653,0.004111996,0.005538007,0.000568024,0.003473159,0.01013165,0.022090309,0.002768616,0.005284792,0.004607778,0.006150674,0.002138393,0.016380769,0.015219982,0.000862748,0.024898623,0.001063369,0.0003278,0.032917392,0.0,0.003297049,0.002645367,0.00326627,0.003970095,0.005581734,0.007017724,0.678839941,0,0,0,0,1,0,0,0,1,0
ENSG00000228274,0.243436232,0.089552239,0.219736065,0.005066617,0.000650576,0.001304627,0.002514004,0.003643234,0.000693469,0.002597896,0.001879752,0.000666257,0.002994721,0.000915985,0.002532922,0.002172531,0.007375531,0.000392322,0.001976834,0.0,0.00011683,0.000876213,0.002966644,0.000124862,0.006630721,0.001814066,0.002453594,7.48e-05,0.001606865,0.0,0.0,0.008620478,0.000421725,0.001090489,0.001052825,0.00314839,0.005317897,0.399787967,0,0,0,0,1,0,0,0,0,1
ENSG00000228265,0.267622295,0.303482587,0.216145291,0.001910716,0.003637314,0.005793427,0.00742877,0.002796223,0.000565993,0.0,0.001812013,0.00016942,0.00158752,0.0,0.003582027,0.002249605,0.004136952,0.00088519,0.002181334,0.001512134,0.00286,0.006459926,0.0,0.001790567,0.005934613,0.003060622,0.000863018,0.002610331,0.00168078,0.0,0.004593723,0.0,0.002913738,0.001678472,0.000169706,0.001616325,0.001303402,0.855504612,0,0,1,0,0,0,0,0,0,0
ENSG00000228242,0.039856826,0.208955224,0.218558908,0.0,0.0,8.11e-05,0.0,2.71e-05,2.04e-05,0.000443543,0.000519331,0.000753822,5.66e-05,0.000188585,0.0,0.00013488,0.000133092,0.000193204,0.001090667,0.000970989,0.000219641,0.000292071,0.0,0.000417091,0.000401147,7.22e-05,0.000183528,0.0,0.0,0.000412444,0.0,2.45e-05,3.83e-05,0.000761709,0.0,0.000683581,0.000447131,0.871027915,0,0,0,0,0,1,0,0,1,0
ENSG00000228203,0.358568251,0.0,0.216301026,0.0,0.000300645,0.000339056,0.000452974,0.001862339,0.000553245,0.000901167,0.000349984,0.000365489,0.0,0.0,0.0,0.0,0.011274026,0.000193204,0.0,0.0,0.0,0.000833262,0.0,0.0,0.0,0.001430258,0.002106201,0.0,0.002204618,0.003345918,0.014741592,0.005588709,0.004958466,0.000862903,0.000156237,0.00106028,0.000852228,0.792561901,0,0,1,0,0,0,0,0,0,1
ENSG00000228172,0.24006183,0.0,0.216546545,0.000279093,0.00014293,0.0,0.000573767,0.000195464,5.61e-05,9.15e-05,5.08e-05,2.86e-05,0.000251033,0.0,0.0,0.000144514,0.001003738,0.00016166,0.0,0.0,0.000373856,0.000120265,0.000256005,0.000313482,0.000283162,0.00023947,0.000478484,0.000154963,0.000122122,0.0,0.0,0.0,7.67e-05,0.000532546,0.0,0.00050657,0.000278502,0.85828776,0,0,0,0,1,0,1,0,0,0
ENSG00000228133,0.000480766,0.338308458,0.218016606,0.0,0.0,1.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63e-06,0.0,3.94e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000113818,0.0,9.22e-05,0.0,0.891706339,0,0,1,0,0,0,0,0,0,0
ENSG00000228120,0.0,0.0,0.217813762,0.0,0.0,0.0,0.0,0.0,2.55e-06,0.0,0.0,5.71e-06,0.0,3.37e-06,0.0,0.0,0.0,0.0,0.0,3.84e-05,0.0,0.0,0.0,0.0,0.0,9.84e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-06,0.0,2.73e-06,0.0,0.844531806,1,0,0,0,0,0,0,0,1,0
ENSG00000228106,0.453255533,0.248756219,0.225616033,0.000386437,0.006722623,0.007400255,0.004642981,0.00394186,0.001290056,0.002055788,0.004239321,0.000778569,0.0,0.000323289,0.004335528,0.002345948,0.004392046,0.000423866,0.014603401,0.01941211,0.003958203,0.007954643,0.0,0.001692272,0.007126255,0.005104317,0.000983185,0.002738577,0.003647582,0.0,0.012693897,0.0,0.033610224,0.003292607,0.0,0.006608136,0.007235878,0.608247504,0,0,0,0,0,0,0,0,0,0
ENSG00000228084,0.143712408,0.233830846,0.215969605,0.000759993,0.000852649,0.001282514,0.0,0.0,0.00010453,0.000478745,0.000519331,0.0,0.001106668,0.00039906,0.00049847,0.000688851,0.001658108,0.000333178,0.0,0.0,0.0,0.000489649,0.0,0.0,0.001309626,0.000646241,0.00022941,0.001218333,0.0,0.0,0.0,0.0,0.000332268,0.000202502,0.0,0.000402235,0.000611967,0.613135968,0,0,0,0,1,0,0,0,0,0
ENSG00000228065,0.439390262,0.0,0.255764345,0.0,0.006564907,0.006670549,0.0,0.004881174,0.001677583,0.001154621,0.00142816,0.001439115,0.0,0.00079812,0.001825791,0.002037651,0.010957932,0.002259303,0.000907141,0.001727056,0.004486275,0.00368525,0.000459303,0.004139027,0.00248947,0.003021257,0.001815616,0.001894294,0.006658847,0.005498434,0.000851696,0.004605614,0.009635783,0.001259132,0.0,0.001405172,0.001233769,0.819265824,0,0,0,0,0,0,0,1,1,1
ENSG00000228043,0.050561743,0.169154229,0.215977086,0.001056261,0.000571719,0.0,0.00120793,0.000200894,4.33e-05,0.000450584,0.000248376,0.000192263,0.000480853,0.0,0.000457897,0.000366103,0.000931646,0.000703814,0.0,0.0,0.000336471,0.00157203,0.0,0.000688067,0.000412945,0.000341163,0.00061176,0.000553059,0.000748799,0.0,0.0,0.000354449,0.0005623,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
ENSG00000228013,0.268028551,0.104477612,0.216328737,0.0,6.9e-05,9.58e-05,9.06e-05,0.0,2.55e-06,0.0,0.0,0.0,0.0,2.02e-05,0.0,4.82e-05,1.66e-05,0.0,0.0,1.15e-05,5.61e-05,6.87e-05,6.78e-05,1.33e-05,3.54e-05,9.84e-06,8.74e-06,0.0,0.0,0.0,0.0,0.0,1.28e-05,5.04e-05,0.000114373,0.000113242,0.000116424,0.551939126,0,0,1,0,0,0,0,0,0,0
ENSG00000227963,0.116125211,0.671641791,0.216133099,0.000313443,5.91e-05,0.000110562,0.0,0.000228042,4.59e-05,0.0,5.08e-05,3.43e-05,0.000201534,0.0,0.0,0.0,6.65e-05,5.72e-05,0.000393269,0.0,4.67e-05,0.000103084,0.0,0.0,5.9e-05,1.31e-05,2.18e-05,1.6e-05,7.07e-05,0.0,0.0,0.0,6.39e-05,3.17e-05,0.0,5.36e-05,6.1e-05,0.683100209,0,0,0,0,1,0,0,0,0,0
ENSG00000227959,0.0,0.388059702,0.216191569,0.0,2.96e-05,0.0,0.0,0.0,1.78e-05,0.0,0.000141123,0.0,0.0,3.2e-05,0.000197069,8.19e-05,0.0,0.0,0.0,0.000142002,0.000112157,0.000214758,0.000805662,0.000233783,0.000672511,7.22e-05,0.0,0.000141604,0.001478315,0.0,0.0,0.0,0.001214058,4.14e-05,0.0,6.44e-05,7.66e-05,0.715805069,0,0,1,0,0,0,0,0,0,0
ENSG00000227953,0.012932902,0.203980099,0.218131052,2.58e-05,0.000374574,0.000302202,0.000505821,0.001666875,0.000413022,0.002435968,0.0,0.003909975,0.0,5.56e-05,0.0,0.0,0.001979748,0.000688043,0.0,0.0,0.000434608,0.002173353,0.0,0.007930035,0.0,0.000531426,0.013474009,0.000411454,0.0,0.0,0.0,0.0,0.006376997,0.000384717,0.0,0.000765178,0.000870308,0.612516098,0,1,0,0,0,0,0,0,0,0
ENSG00000227946,0.07378739,0.253731343,0.216165243,0.000781461,0.000552004,0.001304627,0.00207613,0.002323852,0.000856638,0.001077177,0.000722547,0.000399754,0.00072835,0.000277826,0.00022605,0.000592508,0.001924293,0.000419923,0.0,0.0,0.000892582,0.001443175,0.0,0.001357537,0.001757967,0.000925075,0.000705709,0.00061451,0.002587052,0.003219012,0.008435416,0.002585921,0.002492013,0.001278707,0.00210576,0.003306201,0.004836659,0.471207653,0,0,0,0,1,0,0,0,0,0
ENSG00000227906,0.212664541,0.0,0.216083219,0.0,0.001636298,0.0,0.0,0.0,2.55e-06,0.000260494,0.000203216,0.0,0.0,0.0,2.9e-05,4.82e-05,0.004996506,0.0,0.000450949,0.000579523,0.0,0.000566962,5.27e-05,0.0,0.000235969,0.000754494,0.000203192,0.0,0.0,0.0,0.0,0.0,0.0,0.000557419,0.0,0.000330854,8.85e-05,0.942999385,0,0,1,0,0,0,0,0,1,1
ENSG00000227896,0.137385322,0.28358209,0.215984568,0.001382585,0.000418932,0.000788673,0.000717208,0.000917596,0.00031614,0.000239373,0.000158057,0.000163709,0.000760171,5.56e-05,0.0,0.000105977,0.000809645,0.00034895,0.000513872,0.000944124,0.000551438,0.00104802,0.000195768,0.000576488,0.000212372,0.000131216,0.000620499,0.000122902,0.000257098,0.00108602,0.0,0.001210478,0.001853035,7.91e-05,0.0,0.000153999,0.000193189,0.622443488,1,0,0,0,0,0,0,0,1,0
ENSG00000227885,0.417326594,0.0,0.229104277,0.0,0.000251359,0.000434876,0.000286883,0.000477801,0.000135124,0.0,0.0,0.000129444,0.0,0.000564072,0.0,0.000399823,0.0,9.07e-05,4.19e-05,0.0,0.000528072,6.87e-05,0.0,0.001243302,0.0,9.84e-06,0.0,0.000154963,0.0,0.000356312,0.0,0.0,3.83e-05,7.6e-05,0.0,8.3e-05,4.05e-05,0.825054552,1,0,0,0,0,0,0,0,1,0
ENSG00000227811,0.050217174,0.0,0.220374523,0.0,0.000867435,9.58e-05,6.04e-05,0.001590861,0.000553245,0.000344978,0.000118543,0.00012183,3.89e-05,4.88e-05,0.000197069,0.000139697,0.002024112,3.15e-05,0.000115359,0.0,0.0,0.000893394,0.0,0.000124862,0.000483736,0.000367406,0.000436971,0.000117558,1.93e-05,0.0,0.0,0.007213827,5.11e-05,0.000350295,0.000174846,0.000733982,0.000931134,0.587319496,0,0,0,0,1,0,1,0,0,1
ENSG00000227681,0.091500024,0.0,0.258016406,0.0,5.91e-05,0.0,0.000135892,0.0,2.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015740845,0.0,0.0,0.0,0.0,0.00214958,0.0,0.001020633,0.0,0.97112192,0,0,0,0,0,1,0,0,0,0
ENSG00000227674,0.595148676,0.0,0.833020431,0.0,0.0,0.006051404,0.00742122,0.0,0.0,0.0,0.0,0.0,0.001697127,0.0,0.0,0.0,0.0,0.003197723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000356724,0.0,0.001105393,0.0,1.28e-05,6.79e-06,0.0,2.4e-06,0.0,1.0,0,1,0,0,0,0,0,1,1,0
ENSG00000227630,0.026384599,0.791044776,0.223147272,0.0,0.0,0.0,3.02e-05,1.09e-05,7.65e-06,0.000176009,0.000158057,4.57e-05,0.000212141,1.01e-05,5.8e-05,2.89e-05,7.21e-05,1.38e-05,0.000477167,0.0,0.000172909,0.0,0.0,0.000223157,0.0,1.31e-05,6.55e-06,0.000117558,0.0,0.0,0.0,0.0,0.0,5.69e-05,0.0,0.000103337,0.000115403,0.653625062,0,0,0,0,0,0,0,0,0,1
ENSG00000227627,0.632177157,0.109452736,0.221195873,0.004697355,0.001232152,0.005314327,0.004907216,0.002122958,0.000606785,0.000429463,0.000304825,0.0,0.006169762,0.000112814,0.000191273,0.000178234,0.00222375,0.000924619,0.000508628,0.002571395,0.001453366,0.002156172,0.0,0.002127959,0.001392215,0.001348248,0.001313099,0.000662602,0.000652387,0.001747394,0.0,0.001020993,0.000702875,0.001401567,0.005991164,0.003462724,0.005225334,0.498437866,0,0,0,0,1,0,0,0,0,0
ENSG00000227619,0.397719324,0.0,0.222690043,0.0,0.000517504,0.005719719,0.005631974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001076422,0.00054009,0.000337735,9.35e-05,0.000670046,0.000896017,0.000369271,0.001392215,0.0,0.0,0.000157635,0.0,0.0,0.0,0.0,0.000511182,5.92e-05,0.0,7.21e-05,6.16e-05,0.795080406,0,0,0,0,0,0,0,0,0,0
ENSG00000227543,0.032830452,0.0,0.215982906,0.000455137,0.000197144,0.000899234,0.000732308,0.000103162,1.27e-05,0.00018305,6.21e-05,0.000108505,0.000374782,1.52e-05,0.0,3.37e-05,0.000255094,0.000595384,0.00087568,0.000836663,7.48e-05,0.00027489,0.0,0.000624308,0.000117984,2.3e-05,0.000150755,7.21e-05,0.0,0.0,0.0,0.0,0.0,0.002550881,0.011576446,0.008208707,0.012166817,0.321428952,0,0,0,0,1,0,0,0,0,0
ENSG00000227542,0.429481339,0.626865672,0.216222328,0.0,0.000527361,0.0,0.0,0.00036921,0.000140223,0.0,0.000254021,0.000180841,0.0,0.000104395,0.000318789,0.00020232,0.001447379,0.0,0.0,1.54e-05,0.001205686,0.000541191,0.000323771,0.000422404,0.000896681,0.00032148,0.000495962,0.000470234,0.000449922,0.0,0.0,0.000650939,0.000115016,0.000101025,0.0,0.000167125,0.00019748,0.69177274,0,0,1,0,0,0,0,0,0,0
ENSG00000227540,0.106464662,0.0,0.245236433,0.003542338,0.004071031,0.005572304,0.002861284,0.002247838,0.000943322,0.00095749,0.001478964,0.000409272,0.007951745,0.000764444,0.001130251,0.001531851,0.003626765,0.001017278,0.0,0.010903481,0.005271373,0.004475561,0.0,0.004678322,0.002041129,0.002657132,0.003202999,0.00292293,0.002786303,0.002887105,0.0,0.002610442,0.001495208,0.001813061,0.0,0.002414033,0.002753687,0.768230872,0,0,0,0,1,0,0,0,1,1
ENSG00000227533,0.353162967,0.129353234,0.215967942,0.0,0.00095615,0.001061391,0.001351372,0.002296704,0.000790351,0.000802602,0.000429013,0.000230334,0.003153827,0.000641526,0.002017064,0.0,0.001125739,0.000341064,0.0002045,0.0,0.000504706,0.000498239,0.001264965,0.000340048,0.002277098,0.00072169,0.000701339,0.000219086,0.0,0.0,0.0,0.0,0.000753994,0.000203019,0.0,0.000459302,0.00072226,0.547758501,0,0,0,0,1,0,0,1,0,1
ENSG00000227518,0.146103431,0.0,0.216525762,9.02e-05,9.86e-06,9.58e-05,0.0,0.000141169,4.84e-05,1.41e-05,0.0,1.33e-05,7.07e-05,0.0,0.0,0.0,7.76e-05,3.55e-05,0.0,0.0,0.000107484,0.0,4.52e-05,0.000183307,4.72e-05,9.84e-06,6.12e-05,5.34e-06,0.0,0.0,0.0,0.000218466,1.28e-05,3.58e-05,0.0,6.32e-05,7.83e-05,0.664924818,0,0,0,0,1,0,0,0,1,0
ENSG00000227502,0.459283935,0.024875622,0.217207172,0.0,0.000586504,0.015935609,0.003374655,0.0,2.55e-06,8.45e-05,0.0,0.00016942,0.0,0.0,0.0,0.0,0.0,0.004877414,0.0,0.0,0.0,0.000154626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00049542,4.53e-05,0.0,0.0,0.000130618,0.0,0.000175421,7.98e-05,0.765498977,0,0,0,0,0,0,0,1,1,0
ENSG00000227482,0.213079295,0.0,0.230694326,0.0,5.91e-05,0.0,0.0,1.09e-05,7.65e-06,0.000359059,0.000316115,0.0,0.0,0.0,0.0,0.0,0.000205184,0.0,0.0,0.0,5.14e-05,0.0,0.0,0.0,0.0,0.00016402,0.0,2.94e-05,0.001073386,0.0,0.0,0.0,2.56e-05,2.09e-05,0.0,2.99e-05,1e-05,0.743786329,0,1,0,0,0,0,0,0,0,0
ENSG00000227477,0.383388149,0.233830846,0.215968496,0.000218981,0.000261216,0.000339056,0.000317082,0.0,7.65e-06,4.93e-05,0.000112898,0.0,0.000254569,0.0,0.00022605,0.0,0.000122001,1.38e-05,0.0,0.0,0.000177582,0.000180397,0.0,2.39e-05,0.000129783,0.000118095,1.31e-05,0.000187025,0.000134977,0.0,0.0,7.13e-05,0.00084345,0.000974648,0.0,0.000468853,0.000193424,0.969643339,1,0,0,0,0,0,0,0,1,0
ENSG00000227403,0.00875391,0.024875622,0.218308956,0.0,0.003622528,0.014218219,0.01277386,0.0,0.00037223,0.0,7.34e-05,0.0,0.0,0.001038902,0.008068256,0.005751667,0.0,0.001746721,0.006182194,0.005879666,0.003518922,0.004509922,0.0,0.001365507,0.0,0.0,0.0,0.002126739,0.0,0.0,0.0,0.0,0.005099042,0.00522349,0.0,0.003045408,0.001425166,0.945492175,0,1,0,0,0,0,0,0,0,0
ENSG00000227398,0.083953977,0.0,0.248912002,0.0,0.000635791,0.000221123,0.000264235,0.000352921,0.000112179,0.00075332,0.000479817,0.000500644,0.0,0.000528712,0.001194009,0.00064068,0.00270621,9.07e-05,0.0,0.000103623,0.000392549,0.000360794,0.00067766,0.000706663,0.001710773,0.000652801,0.001577466,0.000187025,0.0,0.0,0.000280879,0.000111462,0.0,0.000148949,0.000266247,0.000323934,0.000444488,0.568498309,0,0,0,0,1,0,0,0,0,0
