ID,repeat_coverage,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,A549_cell,H1.hESC_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cytosol,keratinocyte_cytosol,keratinocyte_cell,GM12878_nucleus,K562_nucleus,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,max_exp,min_exp,mean_exp,median_exp,genomic_classification_is_5,genomic_classification_is_8,with_repeat_ERV1
ENSG00000232931,0.113922318,0.041698546,0.039785769,0.00170037,0.000320344,0.000626584,0.007922745,0.002484751,0.00017976,0.0,0.002042468,0.006287014,0.001575468,0.0,0.008935107,8.28e-05,0.016572046,0.003504135,0.000216507,0.005005506,0.000432829,0.000112481,0.002821212,0.017428596,0.0,0.002252522,0.001291695,0.004951314,0.0056384,0,0,0
ENSG00000232759,0.0,0.037067545,0.007413509,1.48e-05,3.8e-05,0.003849823,0.00397089,0.0,0.0,0.0,1.45e-05,0.0,0.001548398,0.0,0.0,6.78e-05,5.31e-06,0.000401147,0.0,7.65e-05,0.0,0.0,0.0,0.0,0.0,0.000247925,0.0,0.000237622,0.000199578,1,0,0
ENSG00000232729,0.04761407,0.120380148,0.115804294,0.000345003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000146036,9.67e-05,0.0,0.0,9.44e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000143903,0.0,0.000249325,0.000449106,0,0,0
ENSG00000232677,0.391610245,0.006395106,0.0,0.001217366,0.106750571,0.002861965,0.002126311,0.000287334,0.00013482,0.018536122,0.010809665,0.000364722,0.0,0.002963663,0.003259173,0.004788796,0.000714633,0.006831294,0.007085684,0.019847235,0.000395424,0.0,0.003050618,0.035652,0.006161206,0.002369762,0.001276422,0.00643019,0.009656676,0,0,1
ENSG00000232442,0.190502274,0.0,0.0,0.002212945,0.002665914,0.001687826,0.000888977,0.003105938,0.005168108,0.0,0.002090639,0.003004519,0.003843926,0.009921828,0.010316112,0.003953016,0.012427707,0.002513067,0.002571841,0.008466318,0.003663013,0.006710266,0.0,0.0,0.0,0.003347254,0.002880893,0.006670024,0.006115536,0,0,0
ENSG00000232300,0.17066563,0.046309033,0.0,0.000428789,0.002112099,0.000141123,0.000835676,0.000913994,7.06e-05,0.0,0.000149331,0.001121766,0.000540045,0.000635684,0.011655688,0.0,0.000555235,0.000448341,0.0,0.000493778,0.0,0.0,0.0,0.0,0.0,0.000437208,0.000195882,0.000649862,0.00063587,0,1,0
ENSG00000232233,0.686353912,0.0,0.0,7.39e-05,0.000287767,0.0,2.86e-05,0.0,0.0,0.0,2.89e-05,9.86e-06,0.0,0.000377974,0.001891978,1.51e-05,0.000241753,0.0,0.0,0.0,1.07e-05,4.82e-05,0.0,0.000383109,0.0,2.64e-05,0.0,1.94e-05,6.13e-06,0,0,0
ENSG00000232224,0.017390591,0.006332993,0.0,0.000492861,0.000157457,0.0,0.000190359,0.001078185,0.0,4.06e-05,0.001859417,0.001429315,2.17e-05,0.00025771,0.011503777,0.0,0.000353332,0.0,0.0,8.52e-05,0.0,0.0,0.0,0.0,0.0,0.001188813,0.0,0.000805426,0.000383316,0,0,0
ENSG00000232098,0.623165493,0.0,0.0,0.004169603,0.0,0.002167642,0.001833158,0.010516407,0.004526107,0.003947185,0.003343096,0.003509215,0.006272096,0.005875784,0.019113118,0.003056999,0.006344028,0.005769435,0.002437344,0.009617738,0.002500788,0.004685617,0.005039621,0.000443148,0.010392505,0.002449412,0.008327706,0.006529204,0.009244144,1,0,0
ENSG00000232093,0.08679059,0.06097561,0.045121951,0.002902951,0.003225158,0.001366066,0.000660546,0.000467943,0.001091402,0.000956367,0.001329531,0.000157718,0.001381918,0.003453312,0.004433028,0.000188239,0.001979188,0.0,0.000613437,0.000950413,0.00088436,0.000729516,0.000573516,0.00426566,0.000498333,0.000263777,0.0,0.000378899,0.00047094,0,0,0
ENSG00000231889,0.239541607,0.15966736,0.140748441,0.002779736,0.012808331,0.003985301,0.001894073,0.002388973,0.009135674,0.000678151,0.000621411,0.002545166,0.00117348,0.002998024,0.002886302,0.0,0.001721495,0.004483406,0.002778507,0.002800986,0.000862986,0.002378159,0.001830371,0.002464477,0.006161206,0.001776073,0.003167064,0.005853134,0.008831227,0,0,0
ENSG00000231856,0.0,0.043777868,0.011349818,0.000359788,0.001525706,0.000858025,0.000352164,0.000410476,0.001104242,0.000307197,0.000264943,0.000321349,0.0,0.00104802,0.0,0.000323771,0.00163117,0.000589922,0.00055767,0.001098983,0.001202302,0.0,0.0,0.0,0.003497391,0.000177407,0.000245558,0.000373488,0.000548985,0,0,0
ENSG00000231721,0.067812957,0.247889827,0.25699689,0.012429952,0.001216221,0.001354776,0.002853483,0.013162612,0.006163209,0.000886813,0.001734171,0.006521619,0.001728413,0.014869857,0.029498281,0.0,0.004811154,0.004282832,0.00344443,0.007013389,0.000932452,0.0,0.021366531,0.003356491,0.018311467,0.006890159,0.003557393,0.016452792,0.014600138,0,0,1
ENSG00000231711,0.080718874,0.022442378,0.041649818,0.0,0.001221651,0.001676536,0.000578692,0.0,0.0,0.000440508,0.000366103,0.0,0.0,0.0,0.0,0.000828251,0.0,0.001698975,2.95e-05,0.0,0.0,0.000983401,0.0,0.0,0.0,0.001007175,0.000851289,0.002802895,0.003825503,0,0,0
ENSG00000231683,0.122554948,0.051654965,0.008776329,0.005436256,0.0,0.0,0.0,0.000922204,0.002285524,0.000179681,0.00010116,0.0,0.0,0.001279959,0.000372872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000201865,0.0,9.61e-05,0.0,0,1,1
ENSG00000231528,0.007959361,0.002787799,0.014758937,1.97e-05,4.34e-05,0.0,0.0,4.93e-05,0.00012198,1.74e-05,0.0,0.0,0.0,5.15e-05,5.52e-05,2.26e-05,0.002058887,4.72e-05,6.56e-06,0.0,0.001218333,0.00111195,0.000563754,0.001012094,0.003397724,0.001801466,0.000224649,0.000993633,0.000503518,0,0,0
ENSG00000231367,0.154121204,0.053409091,0.024431818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000209792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114887,0.0,0.0,0.0,0.0,0.000659464,0.0,0.000791984,0.000586539,0,0,0
ENSG00000231365,0.033197957,0.030642202,0.017431193,0.007314056,0.003621516,0.005373947,0.005219646,0.005823293,0.004603147,0.006091765,0.005178427,0.004828127,0.005534441,0.006442745,0.016033476,0.003636774,0.012422393,0.007303232,0.003434589,0.00661356,0.00289354,0.005103402,0.010337935,0.008073877,0.007547478,0.00103608,0.002891821,0.002942712,0.004003695,0,0,1
ENSG00000231312,0.270167523,0.131637662,0.109028707,0.007456986,0.000999039,0.003832888,0.001104083,0.005262308,0.011138717,0.003628397,0.00342017,0.0,0.000787734,0.010780861,0.0,0.015360289,0.002656628,0.011220312,0.004641779,0.001238814,0.006887855,0.008812045,0.0,0.001946994,0.034095028,0.002470377,0.011429817,0.007863257,0.0116634,0,0,0
ENSG00000231177,0.081328054,0.009042954,0.0,0.000970936,0.004745435,0.00115156,0.003293212,0.004709533,0.000686941,0.00042312,0.000761108,0.003728048,0.001330486,0.001383043,0.015384403,0.00084331,0.004343587,0.002749035,0.000278835,0.001927043,0.000125574,0.0,0.002223291,0.0,0.0,0.00114697,0.000605589,0.001503574,0.001512479,0,0,0
ENSG00000231074,0.289540487,0.041546866,0.017826337,0.011887805,0.018042427,0.010448713,0.008164501,0.012711088,0.016351765,0.012235695,0.010000385,0.009847487,0.006577986,0.010712138,0.020715085,0.011565394,0.009781705,0.02247602,0.00721362,0.011153692,0.00389813,0.008146803,0.008156133,0.010721331,0.015683894,0.004630746,0.010363683,0.014812115,0.022253765,0,0,0
ENSG00000231064,0.036134982,0.391286645,0.421416938,0.001591941,0.026583124,0.000615294,0.002389006,9.58e-05,0.0,0.000168089,0.0,0.000343036,0.0,0.005351774,0.052519645,0.000647542,0.003862737,0.004011468,0.000593754,0.010135548,0.000422142,0.00035351,0.001303224,0.000574663,0.0,0.002614956,0.0,0.004090777,0.005074803,0,0,0
ENSG00000231025,0.017220061,0.656027358,0.631518951,0.002193231,0.002779935,0.003522419,0.001243045,0.001365518,0.004526107,0.001930121,0.001411422,0.001478602,0.000400635,0.001666523,0.0,0.000692719,0.001245959,0.002572059,0.001046451,0.000873943,0.00103398,0.001002683,0.00039292,0.001303714,0.002718179,0.001057136,0.003574442,0.002885389,0.004341148,0,0,0
ENSG00000230910,0.0,0.284550085,0.321561969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000488781,0.000773439,0.0,0.0,0.011877887,0.0,0.0,0.003509229,0.0,0.002588783,0.001507386,0,0,0
ENSG00000230724,0.050565021,0.048268625,0.0,0.003050809,0.019399816,0.002432953,0.007749518,0.027748208,0.001508702,0.00114764,0.001791977,0.013165469,0.039428663,0.00969848,0.107027938,0.00422408,0.035436763,0.017320103,0.00127936,0.013404094,0.002433994,0.001468674,0.010120731,0.0,0.005907509,0.001188462,0.002524719,0.003134794,0.004276,0,0,0
ENSG00000230699,0.211001243,0.006247945,0.0,0.000399217,0.0,0.0,8e-05,0.0,0.0,0.0,0.0,9.86e-05,0.000152945,0.001176875,0.014307219,0.000685189,0.00163914,0.002973206,0.000193544,0.003054429,0.000141604,0.0,0.000217204,0.00596106,0.0,3.74e-05,0.0,7.16e-05,7.57e-05,0,0,0
ENSG00000230658,0.0,0.007418977,0.0,0.000655505,0.000570104,0.000191927,7.8e-05,0.000153245,0.000391621,0.000208662,0.000183051,8.87e-05,0.000366797,0.000335023,0.000372872,1.51e-05,0.000103608,8.26e-05,0.000272274,0.000120167,2.67e-05,0.000212106,0.001286141,0.0,0.000942302,0.00011965,0.0,0.000225945,0.000230899,0,0,0
ENSG00000230606,0.318575425,0.06943654,0.026750142,0.007013411,0.00073842,0.008653634,0.078985691,0.008485917,0.000988682,0.00209821,0.018020926,0.023150959,0.000465602,0.00158062,0.0,0.0,0.043180834,0.011597862,0.000705288,0.01162999,0.003136672,0.000128549,0.0,0.024144438,0.0,0.002509364,0.0,0.004898764,0.005371754,0,0,0
ENSG00000230551,0.108368753,0.360319666,0.33298587,0.003454955,0.001889487,0.000891894,0.003940433,0.002118059,0.000648421,0.0,0.008579329,0.00249588,0.001329132,0.001090972,0.005013051,0.000203298,0.011107362,0.003220973,0.000410051,0.0,0.000430157,0.000498128,0.003238536,0.00233868,0.000724848,0.007959756,0.037702826,0.02803691,0.044425146,0,1,0
ENSG00000230439,0.139941819,0.063511084,0.078490114,0.000837864,0.000526667,0.000333049,9.52e-05,5.47e-05,0.00018618,0.008247937,0.0,0.0,0.0,0.000816081,0.000593832,0.0,0.0,0.0,0.000475659,0.000183528,2.94e-05,0.002570983,4.39e-05,1.14e-05,0.0,0.000220778,0.0,0.000386316,0.000295945,0,0,0
ENSG00000230316,0.00687889,0.371255673,0.388804841,0.0,0.004848597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001033428,0.0,0.0,0.0,4.54e-05,0.0,0.044312061,0.0,0.011869382,0.000150273,0.0,5.54e-05,0.0,1,0,0
ENSG00000230185,0.0,0.043808411,0.049065421,0.0,0.00036378,5.64e-05,6.66e-05,0.000191556,0.00013482,0.0,0.0,0.000197147,0.000366797,0.000386565,0.001077184,0.0,0.000209874,0.000141581,0.000121375,0.000242519,0.0,0.0,0.0,0.0,0.0,0.000173663,0.0,0.000185647,0.0,0,0,0
ENSG00000230082,0.172674166,0.309836066,0.086885246,0.004721608,0.000287767,0.0,0.000129444,0.001143861,0.004031766,0.001188213,0.000737023,0.000112374,0.000243629,0.017498497,0.00729171,0.0,0.0,0.000814092,0.000118095,0.0,0.000154963,0.0,0.000285538,0.0,0.008471658,0.002507179,0.00042497,0.00191211,0.001078764,0,0,0
ENSG00000229953,0.0,0.361111111,0.378306878,0.005416541,0.0,0.002404728,0.001132636,0.040845144,0.045954431,0.0,3.85e-05,0.004358918,0.0,0.043673224,0.119387938,0.0,0.001200796,0.0,0.002489831,0.0,0.001458793,0.028226182,0.0,0.0,0.026891853,0.000191121,0.0,0.000142401,0.000103608,0,0,0
ENSG00000229931,0.0,0.237410072,0.210071942,0.0,0.0,0.000389498,0.000968928,0.007752532,0.007203251,0.00064917,0.000611777,0.009196902,0.001779846,0.000661455,0.0,0.000903546,0.0073748,0.0,0.002237239,0.008164808,0.001613756,0.000437067,0.004863906,0.000388827,0.003089664,0.000307779,0.0,0.000625546,0.00063603,1,0,0
ENSG00000229891,0.0,0.362055336,0.366007905,8.87e-05,0.021718238,0.0,0.0,0.0,0.00015408,0.0,0.0,0.000179404,7.99e-05,0.000695817,0.000690503,0.0,0.0,0.000412945,0.000728251,0.0,0.000253819,0.000202465,0.001542393,0.018646539,0.005400116,0.001466485,0.0,0.002277796,0.002660582,0,0,0
ENSG00000229425,0.0,0.137694984,0.132645045,0.001074437,2.71e-05,0.0,0.0,0.006091471,0.005322188,0.0,0.0,0.0,0.0,0.000300661,0.000718123,0.0,0.0,0.0,0.0,0.0,1.34e-05,0.0,0.0,0.0,0.0,0.000113563,0.0,0.000154212,0.000117555,0,0,1
ENSG00000229404,0.270515928,0.026443981,0.0,0.001444082,0.000673265,0.0,0.0,0.0,7.06e-05,0.0,0.0,0.0,0.000898721,0.0,0.002610101,0.0,0.001814477,0.0,0.0,0.0,0.000272522,0.0,0.00295788,0.0,0.001621847,2.35e-05,0.0,1.34e-05,0.0,0,0,1
ENSG00000229180,0.186379895,0.009561002,0.0,0.00060129,0.001270517,0.000592715,0.001492415,0.00261063,0.000590641,0.000457897,0.00104532,0.001378057,0.001532156,0.000919165,0.008603665,0.001001431,0.004109804,0.002678245,0.000360845,0.004400301,0.000200384,0.000167114,0.002743116,0.002149984,0.000362424,0.000245701,0.000794627,0.000815376,0.001418131,0,0,0
ENSG00000229127,0.270807821,0.051025057,0.044646925,0.000207002,9.23e-05,5.64e-05,0.000652932,0.001132915,0.0,1.16e-05,0.0,0.000930533,0.000613133,0.0,0.000331441,0.0,0.000334735,0.000141581,2.62e-05,0.0,1.07e-05,0.0,0.003250739,0.000992081,0.0,0.000233524,2.14e-05,0.000304016,0.000218479,0,0,0
ENSG00000229043,0.289041854,0.0,0.0,0.005322898,0.002796223,0.005644902,0.001460054,0.001346363,0.003614466,0.003390754,0.002803576,0.000703814,0.00044936,0.009801563,0.006435486,0.003395829,0.003456273,0.006854891,0.006764204,0.002423006,0.004897377,0.002166053,0.004780929,0.0,0.010147869,0.001010475,0.001085006,0.002330465,0.00361125,1,0,0
ENSG00000228794,0.07810644,0.029607698,0.014380882,0.005150397,0.006618633,0.005407816,0.003338898,0.007971453,0.008904554,0.006700362,0.00399341,0.007844475,0.004850926,0.007714114,0.015329163,0.01280777,0.00482178,0.012754109,0.002273324,0.002951741,0.002650408,0.004075008,0.002440495,0.00315636,0.009749203,0.004649814,0.016259844,0.008990743,0.011862686,0,0,0
ENSG00000228544,0.066029597,0.110877782,0.085258295,0.000285859,0.000331203,0.000361274,0.000711943,0.00105082,0.00017976,0.0,0.0,0.001772351,0.000718706,0.001013659,0.008216984,0.000376478,0.002470664,0.001156247,0.0,0.001356796,0.000478249,0.000205679,0.001276379,0.001352317,0.000380545,0.000150422,3.94e-05,0.00020099,0.000248523,0,0,0
ENSG00000228526,0.0,0.066783446,0.040726954,0.004785679,0.010924274,0.001021727,0.024992243,0.031779087,0.005598249,0.000173885,0.002586805,0.048535593,4.47e-05,0.001142514,0.054549723,0.002145923,0.013926045,0.01553854,0.000331321,0.025584668,0.000272522,0.000465991,0.021883915,0.000811962,0.00075203,2.89e-05,0.0,3.76e-05,0.0,0,0,0
ENSG00000228463,0.082947498,0.114859836,0.118580997,0.0018778,0.0,0.000519331,0.000793797,0.00447693,0.002060823,0.001727256,0.001859417,0.00057764,0.004065899,0.001932824,0.01219428,0.000971312,0.00277352,0.002347889,0.000751214,0.000976631,0.001830171,0.0,0.004246461,0.001029248,0.0,0.000701175,0.000213973,0.001448262,0.00212456,0,0,1
ENSG00000228439,0.119877109,0.305845512,0.290187891,0.001478583,0.001009898,0.002263606,0.000348357,0.000333854,0.001277582,0.001692479,0.001262091,0.000197147,0.000239569,0.001365862,0.0,0.000542128,0.001137037,0.002029331,0.002046975,0.000541844,0.001840858,0.001590796,0.001276379,0.0,0.001748695,0.00042047,0.000530138,0.001102643,0.001743972,0,0,0
ENSG00000228434,0.309046127,0.173376275,0.0,0.000335145,0.000526667,0.000129833,0.001233527,0.000645816,0.0,0.000104331,0.000515434,0.001123737,0.00083646,0.00025771,0.001353386,0.0,0.00185167,0.000884883,8.53e-05,0.001195116,0.000117558,0.0,0.001720549,0.0,0.0,0.001300043,0.000486371,0.001479257,0.001966029,0,0,0
ENSG00000228315,0.053519098,0.248546067,0.059840833,0.002957165,0.010593071,0.0,0.029821653,0.028528114,0.007183991,0.000568024,0.003473159,0.022090309,0.011878272,0.006150674,0.065501098,0.002138393,0.016380769,0.015219982,0.000862748,0.024898623,0.001063369,0.0003278,0.032917392,0.042147697,0.0,0.00326627,0.003970095,0.005581734,0.007017724,0,0,0
ENSG00000228203,0.358568251,0.0,0.008397933,0.000300645,0.001862339,0.000349984,0.000365489,0.000197029,0.00017334,0.0,0.0,0.000193204,0.000331606,0.000833262,0.000911464,0.0,0.0,0.0,0.001430258,0.002106201,0.0,0.002204618,0.003345918,0.006953141,0.014741592,0.000862903,0.000156237,0.00106028,0.000852228,1,0,0
ENSG00000228140,0.225995511,0.083864734,0.063188406,0.0,3.8e-05,1.69e-05,1.14e-05,0.0,0.0,1.16e-05,9.63e-06,7.89e-05,4.06e-06,9.45e-05,0.0,0.0,3.19e-05,0.0,1.64e-05,0.0,5.34e-06,9.64e-06,0.0,0.00011722,2.72e-05,9.66e-05,0.0,6.08e-05,1.71e-05,0,0,0
ENSG00000228109,0.023488322,0.07678729,0.067078553,0.001261724,0.0017266,0.0,0.002676449,0.007826418,0.0,0.00022605,0.000684034,0.002219874,0.006273449,0.004355296,0.032812694,0.0,0.018965668,0.005297498,0.001541792,0.016091467,0.001357265,0.000295663,0.0,0.0,0.0,0.001975256,0.0,0.002527398,0.004288568,0,0,0
ENSG00000228106,0.453255533,0.142184557,0.028248588,0.006722623,0.00394186,0.004239321,0.000778569,0.000197029,0.002150703,0.004335528,0.002345948,0.000423866,0.0,0.007954643,0.004294928,0.0,0.001692272,0.007126255,0.005104317,0.000983185,0.002738577,0.003647582,0.0,0.0,0.012693897,0.003292607,0.0,0.006608136,0.007235878,0,0,0
ENSG00000228065,0.439390262,0.016862902,0.0,0.006564907,0.004881174,0.00142816,0.001439115,0.001926503,0.001945263,0.001825791,0.002037651,0.002259303,0.0,0.00368525,0.003107263,0.000459303,0.004139027,0.00248947,0.003021257,0.001815616,0.001894294,0.006658847,0.005498434,0.007899477,0.000851696,0.001259132,0.0,0.001405172,0.001233769,0,0,1
ENSG00000228043,0.050561743,0.113323124,0.120214395,0.000571719,0.000200894,0.000248376,0.000192263,0.000883893,0.000751141,0.000457897,0.000366103,0.000703814,0.0,0.00157203,0.001394816,0.0,0.000688067,0.000412945,0.000341163,0.00061176,0.000553059,0.000748799,0.0,0.000365955,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000227953,0.012932902,0.176928877,0.104046243,0.000374574,0.001666875,0.0,0.003909975,0.008871764,0.000982262,0.0,0.0,0.000688043,0.000135349,0.002173353,0.01958266,0.0,0.007930035,0.0,0.000531426,0.013474009,0.000411454,0.0,0.0,0.000874861,0.0,0.000384717,0.0,0.000765178,0.000870308,0,0,0
ENSG00000227533,0.353162967,0.029761905,0.014880952,0.00095615,0.002296704,0.000429013,0.000230334,0.001023455,0.002227743,0.002017064,0.0,0.000341064,0.00312928,0.000498239,0.000566212,0.001264965,0.000340048,0.002277098,0.00072169,0.000701339,0.000219086,0.0,0.0,0.0,0.0,0.000203019,0.0,0.000459302,0.00072226,0,0,1
ENSG00000227518,0.146103431,0.017802123,0.0,9.86e-06,0.000141169,0.0,1.33e-05,7.11e-05,3.85e-05,0.0,0.0,3.55e-05,7.31e-05,0.0,0.0,4.52e-05,0.000183307,4.72e-05,9.84e-06,6.12e-05,5.34e-06,0.0,0.0,0.0,0.0,3.58e-05,0.0,6.32e-05,7.83e-05,0,0,0
ENSG00000227403,0.00875391,0.464195451,0.287700084,0.003622528,0.0,7.34e-05,0.0,0.000500781,0.002734924,0.008068256,0.005751667,0.001746721,0.0,0.004509922,0.001905788,0.0,0.001365507,0.0,0.0,0.0,0.002126739,0.0,0.0,0.000851988,0.0,0.00522349,0.0,0.003045408,0.001425166,0,0,0
ENSG00000227372,0.0,0.100722423,0.06557377,0.004297747,0.035482172,0.013361483,0.005158731,0.011227899,0.01300052,0.007146666,0.004846044,0.00441609,0.01398431,0.023520316,0.046898952,0.026549206,0.0,0.026039147,0.0089752,0.024133923,0.0,0.00040493,0.0,0.012150842,0.0,0.002381547,0.006898797,0.0077978,0.011040224,0,0,1
ENSG00000226950,0.230075673,0.039473684,0.069298246,0.036082347,0.869142184,0.197831229,0.030512656,0.052891259,0.274211462,0.065212603,0.044288797,0.05155194,0.058844548,0.165922172,0.130822665,0.0,0.035133907,0.091721038,0.044597166,0.028494896,0.045778317,0.073372648,0.030157192,0.0,0.096649391,0.024611329,0.05662696,0.057866501,0.074173464,0,0,1
ENSG00000226752,0.180931837,0.049909382,0.013662345,0.017659206,0.007715404,0.006367449,0.005231067,0.005007813,0.005424908,0.002086618,0.005216964,0.004816299,0.005874168,0.008066317,0.008548425,0.00235675,0.026648637,0.008553866,0.004763154,0.008000944,0.009538263,0.003329423,0.019375087,0.004322841,0.038018266,0.005591705,0.002907161,0.010776246,0.017355114,0,0,0
ENSG00000226688,0.293113371,0.09935257,0.062504996,0.008383564,0.004207909,0.002777292,0.001418175,0.001923766,0.003614466,0.004735463,0.00561197,0.002357877,0.001907074,0.006021819,0.0,0.00151344,0.003716623,0.003858088,0.00248327,0.001304359,0.003171406,0.004894509,0.002848057,0.006427081,0.009278052,0.001565081,0.0,0.004887854,0.007392155,1,0,0
ENSG00000226486,0.302060404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ENSG00000226332,0.072750311,0.192930781,0.173784978,0.001044865,0.0,0.0,0.000375007,0.001261531,0.000346681,0.000185477,0.0005058,0.0,0.0,0.006167855,0.055695958,0.0,0.009462909,0.0,0.000265713,0.001509736,0.001180928,0.000228175,0.0,0.0,0.0,0.000473569,6.83e-05,0.000635513,0.000615112,0,0,0
ENSG00000226328,0.380055596,0.0,0.0,0.005283469,0.009181385,0.004978803,0.002606016,0.002293195,0.005861469,0.017544978,0.016859995,0.002210017,0.001219499,0.00525728,0.011559017,0.005022212,0.005036967,0.009497741,0.002434064,0.003296948,0.003347743,0.00243922,0.0,0.002098522,0.028024427,0.002336439,0.008378162,0.006303646,0.009334845,0,0,0
ENSG00000226200,0.136741765,0.128624356,0.087145619,0.000537218,0.000200894,0.000231441,6.66e-05,0.000183346,0.0001605,0.0001507,0.000163783,0.000398237,0.000238215,0.000171807,0.000234771,0.00017318,0.000324109,0.000365752,0.000236189,0.000196637,0.000133589,0.000257098,0.000358753,0.000260171,0.0,0.000696725,0.000530811,0.001087209,0.001301463,0,0,0
ENSG00000225978,0.068387524,0.044680851,0.046808511,3.45e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32e-05,0.0,0.000154626,0.000138101,0.000158121,0.000170024,8.26e-05,2.95e-05,0.0,3.74e-05,0.0,0.0,0.0,0.0,0.000267154,9.59e-05,0.000333423,0.000303406,0,0,0
ENSG00000225975,0.248150159,0.064317181,0.044052863,0.002400233,0.000575533,0.000479817,0.000502548,0.001412039,0.001996623,0.001234582,0.000520251,0.001273569,0.000929851,0.00552358,0.003507754,0.0,0.00117423,0.002654648,0.002607925,0.000928564,0.001442762,0.000186396,0.0,0.002235755,0.001540302,0.00072226,0.0,0.001590666,0.00207426,0,0,0
ENSG00000225953,0.026600248,0.111136007,0.074837553,4.93e-05,0.0,0.0,0.0,5.47e-06,0.0,0.0,0.0,0.0,0.000249043,0.000120265,0.0,0.0,0.0,0.0,0.0,0.0,0.00026985,0.0,0.0,0.0,0.0,0.000333602,0.0,0.000230094,0.0,0,0,0
ENSG00000225880,0.0,0.02887538,0.0,0.000290788,0.001520277,0.000558845,0.000942277,0.002378027,0.001239062,3.48e-05,0.000216771,0.003032119,0.002306355,0.001803969,0.007885542,0.0,0.001190169,0.001380417,0.000173862,0.001776288,0.000443516,0.000899844,0.001554595,0.0,0.000715787,0.000543827,0.000286593,0.001065824,0.001439415,0,0,0
ENSG00000225855,0.058617383,0.220734833,0.182569069,0.001020222,0.000515808,0.0,0.000740497,0.001190382,0.00025038,0.0,8.67e-05,0.001374114,0.000866237,0.001614982,0.009321788,0.000112943,0.006375908,0.000991069,0.000180423,0.004824163,0.000160307,0.0,0.002474662,0.0,0.00015403,0.003748779,0.008054905,0.010026449,0.013839289,0,0,0
ENSG00000225791,0.243225099,0.057828482,0.060188828,0.004544178,0.004083029,0.002201512,0.000430212,0.00208522,0.005540469,0.003042984,0.002321862,0.00096602,0.000625315,0.003779744,0.0,0.004103607,0.001562097,0.008719044,0.004536806,0.002855607,0.00181414,0.005180531,0.0,0.0009349,0.003424906,0.002011135,0.006887639,0.006112618,0.008791339,0,0,0
ENSG00000225783,0.093357919,0.106490343,0.090394989,0.001478583,0.027098932,3.39e-05,0.000114215,8.21e-06,0.0,0.0,1.45e-05,0.00197344,0.00027882,0.000618504,0.006311196,9.04e-05,0.000146115,0.0,0.000436294,0.0126962,1.6e-05,0.0,0.000366074,0.213085742,0.0,0.005711468,0.0,0.004366228,0.000626332,0,0,0
ENSG00000225745,0.662299487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57e-05,0.0,1.61e-05,0.0,1,0,1
ENSG00000225733,0.281364627,0.097227645,0.098984772,0.051045604,0.022657552,0.046722852,0.006811048,0.00534714,0.024845438,0.036330335,0.026263054,0.006564991,0.009190231,0.053603642,0.025037632,0.025540245,0.011649314,0.064454853,0.036612649,0.007295235,0.032705286,0.051297543,0.016456255,0.077533808,0.087063279,0.019221252,0.092745571,0.081203139,0.138368282,0,0,0
ENSG00000225541,0.210229104,0.01015625,0.0,0.0,0.000152028,0.000242731,0.000751918,0.0,0.0,0.0,1.45e-05,0.0,0.005787545,0.0,0.0,5.27e-05,3.19e-05,0.000141581,0.0,8.3e-05,0.0,0.0,0.0,0.0,0.0,0.000277957,0.0,0.00019125,0.000122309,0,0,0
ENSG00000225484,0.0,0.060922659,0.04843962,0.012666525,0.009805785,0.012842152,0.00904967,0.004717743,0.003222845,0.012612446,0.009427146,0.006888312,0.008215715,0.019525814,0.016958749,0.009434531,0.00850918,0.017603266,0.003618292,0.00288401,0.005445092,0.008943808,0.013837605,0.006261257,0.025324369,0.003460389,0.01199763,0.008144487,0.009511926,0,0,0
