ID,gene_length,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,HeLa.S3_cytosol,MCF.7_cell,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_2,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_8,DISEASE_DB_is_1,with_repeat_Alu,with_repeat_ERV1,with_repeat_ERVL-MaLR,with_repeat_Simple_repeat
ENSG00000225783,0.019516387,0.093357919,0.116176145,0.132488878,0.106490343,0.103793284,0.090394989,0.223880597,0.220314668,0.0,0.001478583,0.027098932,0.010391835,4.22e-05,3.39e-05,0.000114215,8.21e-06,0.0,0.0,0.000187391,2.53e-05,0.0,1.45e-05,0.023784701,1.57e-05,0.000135523,0.000618504,9.04e-05,0.000146115,0.0,0.000436294,1.6e-05,0.000271061,0.0,0.000366074,0.0,0.023734738,0.00086901,0.005711468,0.0,0.004366228,0.000626332,0.90251885,0,0,0,0,1,1,0,1,1
ENSG00000225764,0.015503094,0.576870101,0.01370297,0.334116667,0.0,0.0,0.037190083,0.348258707,0.216357002,0.0,0.000261216,5.97e-05,5.61e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41e-05,0.00064917,0.000568423,0.0,0.0,0.0,0.000317842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000319489,2.74e-05,0.0,2.26e-05,0.0,0.888446639,0,1,0,0,0,1,1,0,0
ENSG00000225733,0.018233956,0.281364627,0.510017032,0.524377129,0.097227645,0.115775088,0.098984772,0.288557214,0.216034448,0.02655251,0.051045604,0.022657552,0.006646593,0.043080021,0.046722852,0.006811048,0.00534714,0.039749048,0.024845438,0.039366265,0.00384074,0.036330335,0.026263054,0.054102015,0.044182498,0.059260886,0.053603642,0.025540245,0.011649314,0.064454853,0.036612649,0.032705286,0.033351981,0.051297543,0.016456255,0.087063279,0.080018636,0.048434505,0.019221252,0.092745571,0.081203139,0.138368282,0.083011465,0,0,0,0,0,1,0,0,1
ENSG00000225721,0.010875275,0.044038188,0.238807087,0.186940945,0.268068331,0.26544021,0.252299606,0.243781095,0.216103725,0.0,0.0,0.0,1.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89e-05,0.0,9.96e-05,0.0,0.0,0.0,8.77e-05,0.000389348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000111786,0.0,5.99e-05,0.0,0.956594808,0,0,0,0,0,0,0,0,0
ENSG00000225532,0.001000557,0.50784357,0.054872727,0.093406061,0.0,0.0,0.0,0.0,0.257925238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000188819,0.0,0.001258322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23e-05,0.0,2.72e-05,0.0,0.960203169,0,0,0,0,0,0,1,1,0
ENSG00000225489,0.007080061,0.610185337,0.039373984,0.063,0.06640763,0.021900389,0.0,0.0,0.214738134,0.0,0.000226716,0.000190035,5.61e-05,0.0,0.0,0.0,0.0029007,0.012699978,0.002882584,0.0,1.35e-05,4.06e-05,0.000110794,0.000305003,0.0,0.003416111,4.3e-05,0.0,0.007868933,0.0,0.0,0.002989724,0.0,0.0,0.0,0.0,0.0,8.95e-05,0.0019524,0.0,0.001272384,0.00037948,0.929225833,0,0,0,1,0,1,1,0,0
ENSG00000225484,0.106395555,0.0,0.192032828,0.225828729,0.060922659,0.06458616,0.04843962,0.169154229,0.220039776,0.009927135,0.012666525,0.009805785,0.00248578,0.01314437,0.012842152,0.00904967,0.004717743,0.007869146,0.003222845,0.013615905,0.005839406,0.012612446,0.009427146,0.004918869,0.008520835,0.011879282,0.019525814,0.009434531,0.00850918,0.017603266,0.003618292,0.005445092,0.010179188,0.008943808,0.013837605,0.025324369,0.004514215,0.022070288,0.003460389,0.01199763,0.008144487,0.009511926,0.526142181,1,0,0,0,0,1,0,1,1
ENSG00000225439,0.001292196,0.26419311,0.038295671,0.094218635,0.003275109,0.0,0.0,0.154228856,0.215952701,0.009463411,0.001365225,0.006455746,0.001924886,0.002428927,0.002105548,0.000194166,0.001403829,0.010235268,0.00679879,0.006608187,0.000165012,0.001054901,0.000635863,0.007353349,0.000980552,0.0,0.001950004,0.002763346,6.11e-05,0.003397949,0.003818397,0.000138933,0.002670235,0.002660968,0.001088461,0.006469266,0.004761661,0.020204473,0.001431331,0.000407782,0.003011152,0.004131187,0.585326014,1,0,0,0,0,1,0,1,1
ENSG00000225431,0.01022755,0.788221541,0.000956098,0.007107317,0.0,0.0,0.0,0.0,0.220892162,0.0,0.0,0.0,2.55e-06,0.0,0.0,0.0,0.00023534,0.000501905,0.000327421,0.0,1.85e-05,8.69e-05,0.0001686,0.0,1.57e-05,2.34e-05,0.0,0.0,0.0,0.0,0.0,8.02e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.001185607,0.0,0.000554742,3.3e-05,0.972758177,0,0,0,0,0,0,0,1,0
ENSG00000225420,0.023971044,0.145764638,0.525194343,0.64187865,0.36353211,0.406536697,0.33543578,0.0,0.240571586,0.0,3.94e-05,0.000266048,8.41e-05,0.0,0.0,0.0,2.19e-05,5.38e-05,0.0,0.0,0.0,0.0,0.0,2.22e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000783805,0.00268847,0.002254076,0.00351583,0.402470008,0,0,0,0,0,1,1,0,0
ENSG00000225411,0.007777912,0.212425346,0.032242424,0.031,0.0,0.0,0.0,0.0,0.369808959,0.0,0.0,0.0,2.55e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000328818,0.000107763,0.0,3.85e-05,0.000576733,1.05e-05,0.000443954,0.0,0.0,0.000185964,0.0,6.56e-05,8.02e-06,0.004954064,9.64e-05,0.0,0.0,6.24e-05,0.0,9.94e-05,0.0,7.33e-05,5.58e-05,0.90882409,1,0,0,0,0,0,1,1,1
ENSG00000225377,0.018125893,0.392946461,0.000879032,0.005862903,0.022962113,0.044776119,0.0,0.0,0.216348412,0.00893528,0.011217514,0.004045022,0.001290056,0.003104803,0.00459495,0.000472091,0.002235728,0.022809769,0.015138383,0.009114984,0.000638159,0.00397037,0.002528999,0.009654736,0.003618078,0.00309366,0.010918306,0.003079587,0.00159929,0.006135186,0.00544548,0.003053847,0.003097011,0.003348706,0.001561917,0.008716295,0.004333646,0.006888179,0.001757525,0.0,0.003707987,0.005458153,0.583896693,0,1,0,0,0,0,0,1,0
ENSG00000225342,0.025283421,0.448850763,0.057417618,0.110026645,0.043057996,0.061950791,0.058435852,0.034825871,0.223447104,0.0,0.0,0.0,5.1e-06,2.11e-05,1.13e-05,3.81e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000154626,0.0,7.97e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75e-05,0.0,2.03e-05,0.0,1.0,0,1,0,0,0,0,1,0,1
ENSG00000225339,0.024823828,0.003074598,0.042318039,0.10405742,0.069419293,0.070143668,0.102861282,0.154228856,0.246641097,0.0,0.000704791,0.0,1.78e-05,0.003111843,0.000632229,0.000635799,0.0,0.000734932,0.000571381,0.001057168,0.000358649,0.000481081,0.00080928,0.003188669,5.77e-05,0.000672941,0.001228417,0.001724268,0.001551471,0.002454075,0.002024013,0.000496951,0.0,0.0,0.0,0.0,4.68e-05,0.000153355,0.024110724,0.07325571,0.052798697,0.078196601,0.564934172,0,0,0,0,0,1,0,0,1
ENSG00000225335,0.001490745,0.068273969,0.088766784,0.078865135,0.07747425,0.049708912,0.021047918,0.0,0.216185749,0.000463724,0.0,0.000352921,9.94e-05,0.000394261,0.000372564,5.33e-05,0.000177873,0.001039659,0.001040042,0.000530352,0.000104395,0.000678151,0.000592508,0.000504642,0.0,0.000967353,0.000369384,0.000263534,0.00019659,0.00060172,0.000567511,0.000603823,0.0,0.000298877,0.0,0.0,4.01e-05,0.000817891,0.000521706,0.001255265,0.001311679,0.002032582,0.488111807,0,0,0,0,0,0,0,0,0
ENSG00000225329,0.020798818,0.450531307,0.003494792,0.042723958,0.002532714,0.006331786,0.0,0.029850746,0.381656738,0.0,4.44e-05,0.0,2.55e-06,0.0,9.03e-05,0.0,0.0,8.07e-05,2.57e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000207217,8.26e-05,3.94e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000836998,0.0,0.000438226,0.0,0.959573008,0,1,0,0,0,1,0,1,0
ENSG00000225302,0.013916004,0.0,0.00372807,0.005885965,0.053924506,0.069702417,0.039145197,0.0,0.216001195,0.0,0.001242009,0.001026187,0.000313591,0.000168969,0.000101608,8.76e-05,0.0,0.000197177,5.14e-05,7.07e-06,0.001050689,0.00164611,0.001502948,0.000770826,0.0,0.001944052,0.000987888,6.78e-05,0.001259242,0.00015338,0.000567511,0.000520998,0.000282595,9.96e-05,0.000744351,0.001268484,0.000100316,0.001354633,0.000636751,0.0,0.000815119,0.000737114,0.780391492,0,0,0,0,0,1,0,1,1
ENSG00000225285,0.002582439,0.0,0.074964557,0.23976962,0.058962264,0.136792453,0.043632075,0.084577114,0.216028352,0.0,7.39e-05,0.003132856,0.000818395,0.0,9.03e-05,0.0,0.006496474,0.003988349,0.0,0.0,0.0,0.0,0.0,0.000715371,0.0,0.0,0.00025771,0.0,0.0,0.000589922,0.0,7.48e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000376274,0.0,0.000723419,0.000906828,0.628230721,1,0,0,0,0,0,0,0,0
ENSG00000225265,0.002044078,0.193388388,0.045990762,0.081583141,0.007596685,0.0,0.0,0.034825871,0.215949376,0.0,0.001858086,0.000380069,0.000183565,3.52e-05,0.0,0.0,0.0,0.000994847,0.000654841,0.00194816,0.0,0.000776686,0.0,0.002905848,0.000938603,0.00118232,0.001348681,0.0,0.000581802,0.001120851,0.001817347,0.001031308,0.0,0.000700593,0.0,0.000933242,0.0016162,0.001226837,0.001117353,0.0,0.001475497,0.001633828,0.770821582,0,0,0,0,0,0,0,1,0
ENSG00000225205,0.049272041,0.059929369,0.202536489,0.261930966,0.087776866,0.069729286,0.058654635,0.049751244,0.216235352,0.001627329,0.000157715,0.00173203,0.000586389,0.001302468,0.001033017,0.000228431,0.000333854,0.000618418,0.00031458,0.00189866,2.86e-05,0.000307197,0.0,0.000371549,0.0,0.0,0.0,0.002296514,0.0,0.002359687,0.0,0.000106871,0.001459113,0.004415664,0.0,0.0,0.0,0.001265176,0.001193,0.001124987,0.001539254,0.001913869,0.777995542,0,0,0,0,0,1,1,1,0
ENSG00000225177,0.003042031,0.08121797,0.008192391,0.04143913,0.053410025,0.056696795,0.056696795,0.825870647,0.21643293,0.0,0.004095674,0.011152315,0.002111001,0.014045537,0.006999678,0.010033827,0.017590284,0.016392561,0.010451776,0.0,0.003945135,0.003216869,0.003819993,0.0,0.001656975,0.005687288,0.004879306,0.0,0.010995784,0.004955343,0.0,0.002543537,0.008212558,0.001311201,0.130449319,0.060660699,0.0,0.000472843,0.001039962,0.0,0.001565803,0.002370941,0.726981296,1,0,0,0,0,0,1,0,0
ENSG00000225163,0.001137913,0.0,0.001382609,0.005843478,0.0,0.0,0.0,0.0,0.219234221,0.0,0.000384432,0.0,0.000188664,0.0,7.34e-05,7.8e-05,0.001048083,0.001451938,0.0,0.0,0.000161644,0.0,0.0,0.0,0.000734103,0.000336471,0.000944936,0.0,0.003092315,0.0,0.0,0.000448859,0.0,0.0,0.0,0.0,0.0,0.0,3.34e-05,0.0,2.86e-05,0.0,0.880784023,0,0,0,0,0,0,0,0,1
ENSG00000225138,0.004935081,0.0,0.042036712,0.043506498,0.112636723,0.105655108,0.112636723,0.0,0.228753734,0.0,0.001320867,0.0,0.004303586,0.00534364,0.00114027,0.015742695,0.00575488,0.0,0.0,0.00114556,0.017954322,0.0,0.0,0.008035447,0.0,0.008056602,0.005274461,0.01568406,0.19961107,0.063039041,0.000849626,0.007689389,0.042971746,0.001549017,0.039911849,0.004448753,0.007664134,0.040178914,0.001584279,0.000912233,0.003020988,0.003365311,0.631957041,0,0,0,0,0,0,0,0,1
ENSG00000225092,0.001391145,0.028969035,0.066795892,0.01820154,0.134408602,0.102747909,0.117682198,0.0,0.236866367,0.0,0.0,0.0,5.1e-06,0.000154888,2.26e-05,0.000386429,0.000465207,0.000483979,0.0,0.000247498,0.000292981,1.16e-05,0.000144514,0.000144183,1.05e-05,0.000144869,0.0,0.0,0.0002205,0.000106186,0.0,5.34e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.19e-05,0.0,2.96e-05,0.0,0.91620676,0,0,1,0,0,1,0,0,1
ENSG00000225062,0.000718031,0.209678599,0.361942623,0.35725,0.224093264,0.224093264,0.261658031,0.616915423,0.21884904,0.0,0.000345003,0.0,0.000175917,0.00019009,6.21e-05,0.0,0.001176699,0.0,0.0,0.000632887,6.9e-05,0.0,9.63e-05,0.0,0.0,0.0,0.000403745,0.0,0.0,0.0,0.0,0.000136261,0.0,0.0,0.0,0.0,0.0,0.0,0.000195569,0.0,0.000407177,0.000546867,0.590472116,0,0,0,0,0,0,0,1,0
ENSG00000225032,0.004157811,0.323671863,0.059967033,0.217379121,0.095046854,0.060687193,0.075858992,0.427860697,0.226101251,7.3e-05,0.0,0.0,0.000288096,0.000302736,3.95e-05,0.000460669,0.000826426,0.0,4.49e-05,0.000190927,0.000220577,3.48e-05,0.000149331,0.001081375,0.000351321,0.000345817,0.000635684,0.000135532,0.001941995,0.000589922,0.0,6.41e-05,0.003241192,4.18e-05,0.002501507,0.000172151,0.000258592,6.39e-05,0.001751111,0.002590263,0.004294467,0.005697207,0.502744628,0,0,0,0,0,1,0,0,1
ENSG00000224992,0.000768157,0.0,0.253104348,0.165008696,0.093411996,0.049164208,0.07079646,0.0,0.246032843,0.0,2.96e-05,0.0,5.1e-06,0.0,0.0,0.0,0.0,0.000170289,0.00020544,0.0,0.0,0.0,0.0,2.77e-05,0.0,0.0,4.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000472843,0.00017518,0.0,9.22e-05,0.0,0.958860531,0,0,1,0,0,0,0,0,0
ENSG00000224950,0.003989858,0.001295241,0.007058537,0.014985366,0.015217391,0.003913043,0.003478261,0.139303483,0.22019468,0.000150281,0.000172501,3.26e-05,1.27e-05,0.000218251,0.0,0.000479705,0.000339327,0.000206139,0.0001284,0.000410139,0.000254253,1.16e-05,0.000245674,0.000676552,0.0,0.000509379,8.59e-05,3.76e-05,0.001803851,0.000188775,4.59e-05,8.28e-05,0.00146488,0.0,0.009625311,0.000996666,0.0,5.11e-05,0.000105905,0.0,0.000153751,0.000130593,0.739736881,0,0,0,0,0,0,0,0,0
ENSG00000224934,0.004465073,0.058169188,0.113077658,0.188456395,0.088844355,0.10988644,0.089512358,0.069651741,0.216105665,0.0,0.000586504,0.000342062,0.000163169,9.86e-05,5.64e-05,8.76e-05,0.0,0.000914183,0.00017334,0.001484986,7.24e-05,0.0,0.00013488,0.000732008,0.00013109,0.000252353,0.000292071,0.0,0.000483506,9.44e-05,3.28e-05,2.67e-05,0.001349535,0.0,0.00192311,0.000489272,0.000684377,0.000396166,0.0001,3.47e-05,0.000214997,0.000254043,0.574278707,1,0,0,0,0,1,0,0,0
ENSG00000224914,0.009816131,0.009646333,0.015158436,0.184499486,0.015843998,0.0,0.0,0.0,0.211810758,0.0,0.001434225,0.003002546,0.000499706,0.00476633,0.002421663,0.000675775,0.001417512,0.002590186,0.002747764,0.001651163,0.001244326,0.003871835,0.002442291,0.004042678,0.001992565,0.001102876,0.00314406,0.003079587,0.000483506,0.003008601,0.00080042,0.000812222,0.001920493,0.00135298,0.000556433,0.002953755,0.00205759,0.002338658,0.000374195,0.000759548,0.001072591,0.001638586,0.404699583,0,0,0,1,0,0,0,0,1
ENSG00000224905,0.076151665,0.015114802,0.068193952,0.031995829,0.04813137,0.0,0.112684032,0.0,0.266789943,0.001416935,0.000458361,0.004256775,0.001246714,0.0,0.000135478,0.0,0.0,0.000528792,0.000513601,0.000537423,0.0,0.0,0.000207137,0.0,0.0,3.74e-05,0.001400223,0.00033883,0.0,0.001097255,0.000154179,0.0,0.0,0.0,0.0,0.00046209,0.001627347,0.001022364,0.000352944,0.0,0.000655146,0.00020166,0.643946421,0,1,0,0,0,0,0,0,1
ENSG00000224870,0.001599458,0.0,0.013899366,0.0145,0.006735341,0.0,0.0,0.154228856,0.217859208,0.025504837,0.007042982,0.019855899,0.006511469,0.010630958,0.011843004,0.001785568,0.010084038,0.02427067,0.021532713,0.015454459,0.002173781,0.007772651,0.006898146,0.033311891,0.0,0.007986504,0.022137273,0.022392892,0.008514493,0.018641528,0.013915497,0.009703913,0.01484489,0.011286616,0.011531337,0.026302914,0.019122437,0.020587859,0.003631287,0.008744052,0.010601638,0.016024903,0.392116668,0,0,0,0,0,0,0,0,0
ENSG00000224790,0.003416995,0.171929912,0.001873016,0.045365079,0.122119816,0.059907834,0.195852535,0.36318408,0.222522947,0.0,0.000591433,0.000570104,0.000221808,0.0,0.000355629,0.000119926,0.000602032,0.001962805,0.001046462,0.000834421,5.89e-05,0.0,0.00013488,0.000876191,0.001326629,0.000532745,0.000944936,0.0,0.000611024,0.000637116,0.0003182,0.0,0.0,0.000655601,0.003309311,0.0,0.0,0.0,0.000108354,0.0,0.000160945,0.000166678,0.731782928,0,0,0,0,0,1,0,0,0
ENSG00000224715,0.018165603,0.0,0.019672111,0.03644098,0.027522936,0.040825688,0.038761468,0.0,0.263020988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46e-06,0.0,6.95e-06,0.0,0.889161281,0,0,0,0,0,1,0,1,1
ENSG00000224699,0.062906822,0.123880831,0.116975831,0.03105136,0.134601044,0.135812826,0.139075317,1.0,0.216002303,0.0,0.002242517,0.003252306,0.001246714,0.000696997,0.000485462,0.000944181,0.002479278,0.00413175,0.001097822,0.010688362,0.00041253,0.001431652,0.001310262,0.003754312,0.00494995,0.005140523,0.001649343,0.0,0.004059328,0.0,0.001095657,0.002161472,0.005790314,0.001336911,0.002643056,0.0,0.00273528,0.002108626,0.002918774,0.0,0.002227414,0.001932738,0.902834669,1,0,0,0,0,1,1,1,0
ENSG00000224660,0.006667339,0.089528185,0.041558376,0.004497462,0.199685809,0.230930354,0.213824402,0.0,0.239201838,0.001653091,0.002631877,0.001270517,0.000354383,0.008504766,0.001936201,0.014286449,0.021246261,0.01465382,0.002041563,0.002619939,0.00559694,0.0,0.00294809,0.011030023,0.0,0.009187517,0.001245597,0.0,0.019008174,0.010453414,0.000508463,0.000638556,0.004100512,0.000154259,0.008400183,0.000244636,0.000358908,0.000396166,0.020036837,0.021025807,0.041615669,0.06164815,0.59166971,0,0,0,0,0,1,1,0,1
ENSG00000224635,0.006977857,0.183437513,0.019481963,0.089232998,0.0,0.021478521,0.0,0.0,0.223981369,5.15e-05,0.000625933,6.52e-05,3.57e-05,6.34e-05,3.95e-05,0.000131348,0.000232603,0.000170289,0.0,0.000134356,0.00011955,0.0,9.15e-05,0.0,0.0,0.000471993,0.000326432,0.0,0.000781049,0.0,9.84e-06,1.6e-05,0.001274561,0.0,0.001857216,0.0,0.000428014,0.000191693,0.000135477,0.0,0.000189436,0.000142688,0.752403965,0,0,0,0,0,1,0,1,1
ENSG00000224616,0.001330604,0.0,0.000465517,0.005431034,0.0,0.0,0.0,0.054726368,0.215972653,0.0,0.000315431,0.0,0.000145323,0.000295696,0.0,0.000338839,0.000243549,0.000645306,0.0,0.0,0.0,0.000133312,0.0,0.00238457,0.0,0.0,0.000171807,0.0,5.58e-05,0.000235969,0.000285396,3.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00022749,0.0,0.000354811,0.000404789,0.714182419,1,0,0,0,0,0,0,0,0
ENSG00000224614,0.002027152,0.100693233,0.008206178,0.019030891,0.015759312,0.018147087,0.0,0.049751244,0.217020955,3.43e-05,0.0,0.0,5.1e-06,3.52e-05,0.0,2.09e-05,0.0,0.0,0.0,0.0,1.35e-05,0.0,1.45e-05,1.66e-05,1.05e-05,0.0,2.58e-05,0.0,0.000217844,0.0,0.0,6.41e-05,0.0,0.0,0.0,0.0,0.0,2.56e-05,0.000129382,8.89e-05,0.000212735,0.000238547,0.694155164,0,0,0,0,0,1,0,0,0
ENSG00000224597,0.050956127,0.130130862,0.221991525,0.201223729,0.125777332,0.054563691,0.123771314,0.0,0.306612948,0.015715102,0.030266588,0.0,0.0,0.060856954,0.057894113,0.011531953,0.01597848,0.045431324,0.053395222,0.009701907,0.006743605,0.053023277,0.025728352,0.021865954,0.032856341,0.014220556,0.068619534,0.031827423,0.003530659,0.073386269,0.013338145,0.00848558,0.004948297,0.008339627,0.0,0.037030661,0.002971579,0.009686901,0.007264269,0.026177244,0.024160018,0.04128786,0.295878488,0,0,0,0,0,0,0,0,0
ENSG00000224592,0.046638826,0.0,0.007353846,0.007307692,0.048600884,0.010309278,0.00736377,0.194029851,0.216092641,0.0,3.45e-05,0.001998078,0.000379878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000400744,0.002608272,0.001252457,0.0,0.0,0.0,0.0,0.000662601,3.19e-05,0.0,0.000127936,0.0,0.00050175,0.000780936,0.0,0.0,0.0,8.95e-05,0.000198296,0.0,7e-05,0.0,1.0,1,0,0,0,0,1,0,0,0
ENSG00000224565,0.013235079,0.479575868,0.137785992,0.210603113,0.117962467,0.117962467,0.115281501,0.0,0.225658431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54e-05,0.0,7.01e-05,0.0,0.829767629,0,0,0,0,0,1,0,1,0
ENSG00000224559,0.008152225,0.02141789,0.47749302,0.190975018,0.224815026,0.0,0.027319294,0.323383085,0.244590216,0.0,0.0,0.0,0.0,2.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003645098,0.0,0.0,0.006442323,0.0,0.0,6.68e-05,0.001268794,9.64e-06,0.0,0.0,0.0,0.0,6.17e-05,0.0,2.85e-05,0.0,0.973942663,0,0,0,0,0,1,0,0,0
ENSG00000224536,0.017886332,0.0,0.029037425,0.104821856,0.019154557,0.0,0.029062087,0.422885572,0.216562617,0.0,0.001863014,2.71e-05,1.53e-05,0.000337938,0.000197572,8.19e-05,0.0,2.69e-05,3.85e-05,0.000169713,0.00021721,0.00027242,0.0,0.001098011,0.001048718,0.000972026,0.001279959,0.0,0.001038742,0.000401147,0.000268994,0.000341988,0.001326466,0.0,0.0,0.0,0.0,0.000166134,4.43e-05,0.0,3.09e-05,0.0,0.917991957,0,0,0,0,0,1,0,0,0
ENSG00000224521,0.009775119,0.0,0.016580307,0.005206618,0.0,0.0,0.0,0.0,0.218923583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08e-05,0.0,5.56e-05,0.0,0.897567305,0,1,0,0,0,0,0,0,1
ENSG00000224505,0.007188774,0.0,0.999693878,0.997673469,0.489177489,0.714285714,0.6002886,0.786069652,0.218983992,0.0,0.0,0.0,0.0,0.0,0.0,0.000432115,0.000216184,0.000385391,5.14e-05,0.0,0.0,0.0,0.0,0.00102592,0.0,0.000934641,0.0,0.0,0.002457381,0.000247767,4.26e-05,0.0,0.0,0.0,0.001976801,0.0,0.0,0.0,0.006651824,0.012235121,0.016165483,0.021081281,0.508000394,0,0,0,0,0,0,0,0,0
ENSG00000224478,0.005334783,0.541747888,0.030017921,0.03553405,0.0,0.0,0.0,0.0,0.230730627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.39e-05,0.0,1.16e-05,0.0,0.968329659,0,0,0,0,0,0,1,0,0
ENSG00000224429,0.029384596,0.150840862,0.213921053,0.4955,0.007030827,0.008112493,0.00757166,0.517412935,0.222558139,0.0,0.0,0.0,1.78e-05,0.0,0.0,3.43e-05,4.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000231127,0.0,0.0,0.0,0.0,0.0,0.00029774,0.0,0.0,0.0,0.00036991,0.0,0.000228417,0.0,0.937327778,0,0,0,0,0,0,0,1,1
ENSG00000224424,0.002826556,0.014671901,0.08244823,0.081756513,0.079438059,0.04265645,0.063601533,0.671641791,0.215973761,0.0,0.000837864,0.000814434,0.000333987,0.000316817,0.00029918,0.0,0.000339327,0.001138248,0.000937321,0.000240426,7.24e-05,0.0,0.0,0.00211284,0.0,0.000471993,0.001176875,0.0,0.000318795,0.00053093,0.000393649,0.000283209,0.00096313,0.000858066,0.0,0.0,0.0,0.000664537,0.000358737,0.000633924,0.000817855,0.001143914,0.54362452,1,0,0,0,0,1,0,0,1
ENSG00000224418,0.000988839,0.21631434,0.04464845,0.053134584,0.043103448,0.021943574,0.0,0.044776119,0.216141689,7.3e-05,0.000172501,0.000135739,6.12e-05,0.0,0.000220151,0.0,0.000314699,0.000385391,0.00027606,8.13e-05,0.0,0.0,0.0,0.000488005,0.0,0.000271046,0.000231939,0.000143062,0.00044897,0.000448341,8.2e-05,6.68e-05,0.000542121,0.000147832,0.0,0.0,7.58e-05,6.39e-05,0.000154662,0.0,0.000162015,0.000123691,0.835476009,0,0,0,0,0,0,0,0,0
ENSG00000224376,0.00387203,0.138360431,0.033846358,0.087437748,0.021943574,0.046394984,0.026959248,0.0,0.216101508,0.0,0.000621005,0.000499519,0.000147872,0.00019713,0.000112898,0.00019607,0.0,0.0,0.00026322,0.0,0.0,0.0,0.0,0.000992647,0.000183526,0.000308431,0.000859033,0.00016565,0.001099844,0.000330356,8.53e-05,0.000291224,0.0,0.0,0.0,0.001993331,0.0,0.0,0.000500478,0.0,0.001036676,0.001485242,0.592992798,0,0,0,0,0,0,0,0,0
