ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,GM12878_cell,GM12878_cytosol,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000249395,0.065924766,0.265563856,0.015338595,0.385446259,0.270494318,0.144846591,0.270873841,0.064032698,0.111035422,0.073569482,0.0,0.0,0.0,0.238996501,0.0,0.00899964,0.000398022,0.0,0.00024976,0.000285546,0.00018713,0.0,0.0,0.0,0.000142299,0.001819404,0.001605002,0.0,0.0,0.0,0.0,0.004425319,0.0,0.0,0.0,4.99e-05,0.0,0.003542288,0.002757495,0.0,0.0,0.0,0.0,0.0,0.002499672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001926065,9e-05,0.0,7.46e-05,0.0,0.887186065,0,1,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248161,0.020402371,0.306118819,0.010087446,0.332617061,0.225734177,0.178126582,0.127568654,0.020283976,0.031440162,0.0,0.099502488,0.084577114,0.0,0.215939677,0.001279536,0.004460391,0.002063816,0.002340364,0.002872237,0.000599137,2.62e-05,0.002238837,0.00114027,0.000108505,0.0,0.000690119,0.000969421,0.000654101,0.000547234,0.007222016,0.002596439,0.001924293,0.000157718,0.00332968,0.000126763,0.001343266,8.8e-05,0.000630882,0.007044068,0.003714905,0.0,0.00025238,1.85e-05,0.000554526,0.001942002,0.0,0.000446188,0.000836251,0.002098565,0.0,0.0,0.0,0.000555081,0.00026243,0.0,0.000530245,0.000814075,0.605037154,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248092,0.020550794,0.35663465,0.071092479,0.848103221,0.197238938,0.171920354,0.189325186,0.049277567,0.21095057,0.023878327,0.23880597,0.218905473,0.15920398,0.216016713,0.004529899,0.002094659,0.011424697,0.008100681,0.000885018,0.000384977,0.000480905,0.002802067,0.002997443,0.001048878,0.001888192,0.005888416,0.003800646,0.003146755,0.000218894,0.000828851,0.000582874,0.006161064,0.002239589,0.0,0.001354554,0.008777283,0.00070111,0.002962811,0.001383043,0.001643397,0.001106844,0.001113127,0.000210234,0.00264285,0.001558194,0.000710078,0.001058026,0.001609061,0.001892886,0.003384966,0.003873974,0.020685344,0.004300208,0.003487648,0.013937044,0.009460819,0.012709641,0.441109622,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
ENSG00000248049,0.247115344,0.286197083,0.060120744,0.30996565,0.015565584,0.09065704,0.238621612,0.313489209,0.013489209,0.217625899,0.308457711,0.253731343,0.12437811,0.230635302,0.013662692,0.008501851,0.02396975,0.024068006,0.006450317,0.00164189,0.000649926,0.00875822,0.005639257,0.001956891,0.004663013,0.01822989,0.010393996,0.012827448,0.004711263,0.020564778,0.018926548,0.011179752,0.005910464,0.00461436,0.001329201,0.0,0.006205775,0.003430131,0.005824242,0.005800224,0.004141254,0.003974316,0.0,0.012034404,0.005406115,0.004918112,0.001835514,0.010790516,0.006302123,0.008405064,0.005017583,0.014007683,0.005477247,0.002376918,0.001706694,0.005605278,0.008606969,0.5250578,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000248008,0.003609685,0.448416933,0.020011135,0.134998707,0.383393162,0.453931624,0.560922157,0.110057925,0.0895208,0.073723012,0.52238806,0.412935323,0.373134328,0.223178586,0.004581424,0.016826271,0.005933471,0.008364916,0.005994234,0.001664835,0.000947724,0.004900097,0.005086057,0.000746208,0.000946832,0.003898723,0.002863324,0.003450824,0.001660223,0.009656404,0.00768334,0.008950456,0.00084576,0.016554017,0.003666471,0.0,0.000845934,0.004275981,0.021767889,0.01230476,0.0,0.000624308,0.0,0.008247106,0.003703582,0.001483517,0.002212236,0.004060141,0.004052512,0.002716271,0.001849787,0.01153414,0.001761101,0.002562961,0.002136636,0.002688188,0.00255096,0.835163451,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000247516,0.007997292,0.343294201,0.046627147,0.287963469,0.011295383,0.074173624,0.082676515,0.004843173,0.0025369,0.0,0.0,0.0,0.0,0.366894607,0.002335797,0.001720085,0.0,0.0,0.001194503,0.000344185,0.000277677,0.001091257,0.00174992,0.000414983,0.00063487,0.003244454,0.001162022,0.004652955,0.000537131,0.001895345,0.001893137,0.006793252,0.0,0.00766613,0.003362239,0.008144029,0.001790674,0.000813137,0.002327979,0.001284335,0.00085084,0.000738543,0.0,0.003032198,0.002440625,0.000891421,0.001058026,0.00278558,0.002760593,0.005352005,0.002361552,0.0,0.0,0.00180339,0.006509052,0.0053853,0.007791885,0.376323398,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000247240,0.013000075,0.404838136,0.01792596,0.063739483,0.248171315,0.230227092,0.61395394,0.004692082,0.019941349,0.147214076,0.208955224,0.194029851,0.248756219,0.215971544,0.008385681,0.001335653,0.013584333,0.017552734,0.007129012,0.001537359,0.001171073,0.003379377,0.002506336,0.0007424,0.001080921,0.005413399,0.004089546,0.005056023,0.000505139,0.002660438,0.002061736,0.002861484,0.002633882,0.0,0.001221754,0.003047294,0.002110099,0.006075164,0.003745383,0.004723039,0.001882388,0.002348459,0.000275867,0.002890617,0.001584438,0.00084117,0.005490513,0.003714106,0.003200874,0.00217204,0.00400263,0.002926573,0.003593538,0.001288656,0.0,0.002315813,0.002835815,0.657956894,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000247137,0.006012453,0.353432942,0.017030754,0.0,0.241629969,0.24511315,0.156846118,0.158900436,0.1615823,0.082132082,0.268656716,0.223880597,0.149253731,0.215969605,0.004139169,0.004563892,0.005874505,0.006084948,0.002296704,0.001149833,0.000774679,0.003266731,0.003866758,0.001123119,0.002465595,0.007170065,0.002580844,0.003486181,0.000715614,0.0,0.002283325,0.006360702,0.001135566,0.010345605,0.006963518,0.013812611,0.0,0.002808595,0.009165879,0.0,0.0,0.00367943,0.0,0.004860955,0.001853431,0.002943001,0.001811468,0.012042009,0.002905211,0.003162881,0.004474369,0.0,0.003149919,0.001122647,0.001592565,0.002849971,0.003216534,0.482330841,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000246523,0.029471827,0.373888296,0.014465223,0.01351495,0.206090489,0.218951985,0.174608784,0.278617711,0.217422606,0.182865371,0.154228856,0.0,0.074626866,0.216011725,0.000472312,0.0,0.0,0.0,0.0,9.43e-05,3.42e-05,0.000471705,0.000530621,8e-05,0.0,0.001962805,0.001014362,0.000233355,1.35e-05,9.85e-05,0.0,0.0,0.0,0.000833731,0.0,0.0,6.23e-05,0.0,0.0,8.29e-05,9.79e-05,0.000100952,0.0,0.000176977,0.000324761,0.0,0.000162979,0.000161483,0.0,0.0,0.0,0.000797333,0.0,0.000695309,0.0,0.001423189,0.001843216,0.598801994,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000245937,0.092881206,0.297047314,0.06982609,0.195443305,0.198329519,0.249636156,0.326897389,0.061531308,0.046342219,0.061531308,0.144278607,0.233830846,0.28358209,0.216113147,0.01594267,0.020710015,0.017535066,0.02780504,0.004745435,0.000645028,0.000708278,0.011799659,0.008789112,0.001578077,0.00104261,0.005072821,0.004892048,0.007188038,0.001895955,0.015649634,0.007100466,0.01240531,0.005305223,0.0,0.001037043,0.002694207,0.002300941,0.010206275,0.032600292,0.021115576,0.014020029,0.003389858,0.000517892,0.017532475,0.009982286,0.002831574,0.009260397,0.005305866,0.0091527,0.0,0.001729708,0.029410699,0.002953745,0.003973015,0.017239883,0.01408682,0.023628604,0.243832133,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000245910,0.003025105,0.418000711,0.01287132,0.0,0.042995,0.140535,0.109828643,0.1230893,0.134352373,0.078037007,0.034825871,0.0,0.0,0.231132158,0.0,0.156463624,0.181564225,0.079949871,0.144442574,0.086568884,0.003320053,0.0,0.142155562,0.008394835,0.0,0.093354246,0.120561366,0.134868526,0.0,0.073889456,0.0,0.087474907,0.015414915,0.228174863,0.012303261,0.137984103,0.019651394,0.3098427,0.0,0.0,0.0,0.063899877,0.005673229,0.087768562,0.246414513,0.009897399,0.19373093,0.087206519,0.249552488,0.0758823,0.135977928,0.683993549,0.110336326,0.075534908,0.193642199,0.230706534,0.391111972,0.36019615,0,0,0,0,0,0,1,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000245532,0.0147766,0.409462825,0.247808382,0.093658763,0.057816041,0.105401037,0.128019538,0.043705526,0.045813933,0.035052271,0.527363184,0.248756219,0.0,0.218511522,0.036853201,0.14489125,0.178188412,0.101118845,0.001465981,0.001277309,0.000736448,0.039404948,0.0,0.100111741,0.098265327,0.05326462,0.016332505,0.0,0.240065601,0.0,0.129258353,0.179358495,0.100170335,0.043175728,0.395191696,0.298201175,0.0,0.140051218,0.170363371,0.0,0.0,0.88989339,0.0,0.0,0.053615011,1.0,0.041284379,1.0,0.035566339,1.0,0.0,0.09328791,0.004139702,0.272031857,0.067769904,0.266070374,0.257332977,0.851925663,0,0,1,0,0,0,0,0,0,1,1,0.0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1
ENSG00000245248,0.094274304,0.474919957,0.051245101,0.228675829,0.015155629,0.072225166,0.175348831,0.143218197,0.139005897,0.140269587,0.517412935,0.616915423,0.766169154,0.227906059,0.003035677,0.001054722,0.000250606,0.0,0.001645157,0.000512453,0.00052316,0.0,0.000180637,3.43e-05,0.000536356,0.002509523,0.001425242,0.002089587,6.9e-05,0.000428916,0.000515434,0.000610006,0.0,0.00271618,0.000371838,0.0,0.00066592,0.000214967,0.003547805,0.0,0.000263534,0.000111578,0.0,0.000554526,0.000436294,0.000198822,0.000277865,0.000276828,0.0,0.0,0.0,0.000742969,0.000107004,0.001164667,0.0,0.000724024,0.000384286,0.936341841,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
ENSG00000245060,0.003060909,0.539665599,0.026037402,0.443927557,0.076132249,0.111647808,0.158516506,0.0,0.0,0.0,0.0,0.0,0.0,0.21924198,0.009411886,0.006402263,0.019237715,0.020217729,0.002866807,0.000660325,0.000338042,0.00438615,0.003844178,0.000473994,0.0,0.0,0.0,0.007916388,0.000764444,0.005935268,0.003853713,0.011229662,0.003254895,0.002270475,0.000412885,0.0,0.00187053,0.008907125,0.005557942,0.004308738,0.004096077,0.002826652,0.0,0.006477341,0.003090146,0.000932934,0.006404262,0.004884857,0.004010734,0.002491745,0.0,0.011588504,0.00055954,0.006377059,0.011323979,0.014131289,0.019082271,0.558749304,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ENSG00000244733,0.011091401,0.202596941,0.013810194,0.151639372,0.02154123,0.105760471,0.164304916,0.0,0.0,0.045851528,0.0,0.0,0.0,0.222940272,0.0,0.000581576,0.000980313,0.0,0.000407217,0.000130025,3.82e-05,0.000401301,0.000440302,0.000386429,0.000145035,0.00051983,0.00010914,0.000689458,0.000267724,0.0,0.000510617,0.000171911,0.000360779,0.000513872,9.78e-05,0.001373969,0.000228741,0.000771078,0.000240529,0.000372872,2.26e-05,0.000217844,0.0,0.000365752,0.0,0.0,7.75e-05,0.0,0.00035351,0.001171437,0.0,0.003497391,0.0,0.000410531,0.001391238,0.001146453,0.001718069,0.422175836,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000243701,0.056117749,0.311632871,0.045175166,0.236053483,0.290981928,0.081789157,0.375334484,0.061205049,0.047630388,0.043819957,0.084577114,0.0,0.0,0.229867711,0.0,0.001867943,0.000228494,0.000241586,0.000559245,0.000175917,0.00018713,0.001239105,0.001343487,0.00135726,2.74e-05,0.000152364,3.21e-05,0.0,0.001668642,0.00499629,0.003039616,0.008096448,0.00018729,0.0,0.001512706,0.001988033,0.0,0.002313235,0.001640753,0.002734391,0.002507341,0.001115784,0.000608139,0.004790165,0.003811836,0.005682811,0.000571761,0.003679503,0.002072855,0.063521194,0.00333076,0.078011743,0.0,0.001788461,0.000440423,0.00315995,0.003654345,0.665114345,1,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000239213,0.01318951,0.364994664,0.014858241,0.0,0.050412301,0.036599089,0.119837142,0.058947368,0.150175439,0.143859649,0.084577114,0.0,0.0,0.227972565,0.001494223,0.000754077,0.004813114,0.006235939,0.003464059,0.001147283,0.000694193,0.00094341,0.001275748,0.000367393,0.0,0.001774591,0.001251902,0.002170908,0.000537131,0.00144904,0.001353617,0.001846656,0.000987706,0.0,0.000496187,0.001155209,0.000713292,0.002864673,0.001425994,0.000469542,0.001084256,0.001647109,0.0,0.0,0.000892271,0.000600835,0.002824074,0.001914726,0.002329954,0.000510063,0.0,0.00395042,0.000791381,0.001132924,0.002413319,0.002733775,0.003521728,0.512075851,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000238266,0.04116864,0.348274635,0.032773284,0.246262409,0.122370974,0.102850895,0.107914017,0.093311582,0.048613377,0.017618271,0.0,0.0,0.0,0.271175464,0.0,0.012208165,0.0,0.0,0.001438833,0.000433418,0.000132802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000528712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019963921,0.011420917,0.0,0.0,0.0,0.00082589,8.53e-05,1.97e-05,0.0,0.008512454,0.011550142,0.0,0.0,0.0,0.0,3.79e-05,0.0,4.68e-05,4.76e-05,0.791159707,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ENSG00000238197,0.009725644,0.330131626,0.043428422,0.356082384,0.010773256,0.096444186,0.116141775,0.051980198,0.079455446,0.029207921,0.228855721,0.174129353,0.169154229,0.227450492,0.000214687,0.000325288,0.000523325,0.0,0.000130309,6.88e-05,2.41e-05,0.000168969,0.000141123,0.00012183,0.00018061,0.000627381,0.00014766,0.000279319,6.06e-05,5.8e-05,0.00010116,0.001979748,0.00014786,8.91e-05,7e-05,0.000180381,0.00014347,0.000322451,0.000188987,0.000262391,0.0,0.000294886,0.0,0.000365752,0.000367406,0.000430417,9.89e-05,0.001176518,0.000382434,0.000451492,0.000749064,0.001494999,0.000666543,0.000596615,0.000893997,0.001145416,0.001581642,0.628876704,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
ENSG00000237424,0.001589043,0.669334756,0.026648763,0.0,0.02487799,0.053672249,0.03423651,0.015550239,0.034290271,0.012759171,0.0,0.0,0.0,0.216329846,0.006286041,0.000645648,0.002078558,0.005420586,0.0,1.78e-05,2.21e-05,0.000556189,0.000462882,0.000180841,0.000993353,0.001308537,0.001078562,0.002658832,0.000223945,0.000214458,0.000158966,2.77e-05,0.002342105,0.0,0.001622567,0.0,0.00276113,0.000556111,0.00182974,0.00491638,0.00168662,0.000446314,0.000212285,0.001934943,4.26e-05,8.08e-05,0.000179009,0.0029932,0.002333167,0.001927991,0.0,0.002192665,0.0,0.000381306,2.08e-05,0.000658923,0.000579323,0.674300696,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237149,0.00481465,0.686944148,0.0414415,0.030259159,0.311500869,0.31433121,0.277544992,0.329045767,0.313490877,0.302123841,0.736318408,0.995024876,0.995024876,0.216223159,0.0,0.000611148,0.0,0.000317082,0.0,1.53e-05,2.21e-05,0.0,0.000225796,3.05e-05,0.002988269,0.005054896,0.005412068,0.0,0.0,0.0,0.000684034,0.002367934,7.29e-05,0.0,0.000633815,0.0,0.0,0.000126176,0.003049566,0.004709229,0.002635344,0.000100952,0.000103578,0.002194509,0.003142632,0.002449224,0.000309927,0.00159176,0.002082496,0.0,0.002058496,0.008236083,0.0,0.002119041,0.0,0.00315715,0.003338843,0.73070895,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000236753,0.011985197,0.368018499,0.028897695,0.472984739,0.322737069,0.276719828,0.269185482,0.03028065,0.023264402,0.025480059,0.024875622,0.019900498,0.0,0.276143468,0.004431143,0.005510185,0.002115412,0.0034577,0.001856909,0.000639929,0.000279689,0.000633633,0.000931409,7.23e-05,0.000837372,0.007824333,0.007062011,0.004140282,0.000372119,0.003228461,0.001570388,0.003876313,0.000132088,0.006093053,0.0,0.0,0.000192196,0.000640229,0.005789881,0.001753877,0.0,6.64e-05,0.0,0.003055795,0.002037134,0.000415123,0.000328629,0.0,0.001658284,0.000658934,0.0,0.022397796,0.0,0.000832832,0.00141342,0.001735713,0.00199935,0.589975996,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236618,0.000714776,0.544112416,0.005174729,0.0,0.412727513,0.437243386,0.377759248,0.287037037,0.251851852,0.262962963,0.12437811,0.0,0.0,0.228663951,0.010541141,0.030409518,0.012139661,0.019749656,0.026420237,0.008013135,0.004839229,0.015636661,0.0186564,0.001311574,0.002487487,0.020291284,0.028158163,0.00694054,0.000996808,0.011743021,0.006344175,0.026690549,0.002164673,0.0,0.004331675,0.0,0.001893539,0.019468563,0.097010566,0.063001478,0.0,0.00367943,0.000974253,0.040563021,0.049648996,0.006550199,0.037471746,0.014498855,0.034409397,0.002823652,0.0,0.046589591,0.021280343,0.003346271,0.006874453,0.006864452,0.008917159,0.597729035,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236423,0.010927354,0.632515119,0.04362493,0.31671411,0.014642756,0.022216961,0.056489811,0.007390983,0.0,0.0,0.044776119,0.0,0.0,0.215970436,0.0,8.87e-05,0.000272719,0.0,0.000418076,0.000119827,0.000193167,0.000140807,0.000163702,8.76e-05,0.001507817,0.002151019,0.001373882,0.000120213,7.75e-05,0.0,0.0,0.000194093,0.000386408,0.0,0.000823356,0.000479738,0.0,8.88e-05,0.000446697,0.001090994,5.27e-05,0.00020456,0.0,0.000106186,8.86e-05,0.000343022,0.0,0.000357569,0.000106053,0.0,0.0,0.000534575,0.0,0.000298134,0.0,0.000397524,0.000427476,0.767779837,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000236081,0.002339623,0.709000356,0.010054695,0.0,0.587073171,0.496195122,0.500748944,0.04964539,0.04154002,0.04154002,0.338308458,0.278606965,0.298507463,0.230955085,0.008102294,0.0,0.000538066,0.002740491,0.0,0.0,0.0,0.000366099,0.000197572,2.67e-05,0.000897575,0.0,0.000924481,0.0,0.0,0.0,0.0,0.0,0.00111388,0.0,0.01300589,0.0,0.003184774,4.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000126811,0.0,0.000106415,0.0,0.884828277,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235903,0.039357613,0.31696905,0.042424044,0.600680218,0.004195946,0.014168919,0.081635481,0.003039514,0.016717325,0.0,0.258706468,0.164179105,0.144278607,0.230406687,0.0,0.0,0.000265348,0.000188739,0.0,2.55e-05,5.23e-05,4.22e-05,0.0,3.81e-06,8.48e-05,0.00027784,0.0,0.0,0.000476514,0.001240378,0.0010116,0.000460277,0.0,0.0,0.0,0.000118975,0.00030995,0.0,0.0,0.000124291,0.0,0.0,0.0,0.0,9.84e-06,0.0,2.67e-05,0.0,2.57e-05,0.0,0.0,0.004176935,0.0,0.001056579,0.0,0.000615314,2.25e-05,0.945647676,0,0,0,0,1,0,0,0,0,0,0,0.0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ENSG00000235560,0.001513529,0.513340448,0.019203266,0.018981978,0.162258741,0.123836364,0.247353372,0.004934211,0.0,0.033442982,0.0,0.0,0.0,0.215976532,0.002700765,0.00070972,0.004319272,0.004295701,0.003485777,0.000981564,0.000334017,0.000682916,0.000660454,0.00012183,0.000686864,0.00385391,0.003017405,0.002584582,0.000208791,0.000637578,0.000635863,0.002151659,0.000772816,0.002826296,0.00136059,0.002007223,0.00094474,0.004930229,0.000962117,0.0,0.000203298,0.001647109,0.0,0.000696108,0.000629839,0.000340838,0.002551552,0.001332234,0.001558659,0.000273335,0.001706836,0.001386271,0.004110722,0.000643045,0.002915338,0.00187324,0.002949949,0.39364368,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235106,0.005962979,0.572216293,0.064695029,0.010579745,0.000811688,0.003902597,0.0661761,0.117008847,0.084460023,0.121849441,0.114427861,0.0,0.0,0.21616746,0.004555662,0.007042982,0.005653382,0.009233115,0.011212041,0.002569914,0.001456799,0.013489348,0.011673657,0.00172846,0.00138741,0.005870491,0.004378447,0.00236537,0.001919528,0.013794862,0.005289221,0.032285971,0.001715178,0.013811619,0.00294211,0.005687771,0.000855409,0.014907517,0.019139249,0.013961967,0.026556735,0.003777725,0.001730068,0.036032422,0.013226611,0.005626005,0.0071203,0.006672703,0.009631546,0.003497229,0.004022643,0.026810307,0.006484865,0.005007703,0.012219801,0.017375323,0.025752251,0.261809473,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
ENSG00000235026,0.019751391,0.290288154,0.010120198,0.149375764,0.097334728,0.054799163,0.023243083,0.022222222,0.025252525,0.0,0.288557214,0.099502488,0.189054726,0.415160004,0.0,0.0,0.0,0.0,0.001129348,0.000486958,0.000243471,0.0,0.0,0.0,7.11e-05,0.000394354,0.000353101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002065168,0.0,0.001132349,0.0,0.953713601,0,0,0,0,1,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234956,0.005693473,0.337602277,0.007303573,0.527024178,0.052467153,0.088759124,0.018181984,0.0,0.0,0.0,0.0,0.0,0.0,0.251475257,0.0,0.0,0.002609253,0.000777605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000183051,0.0,0.00014786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71e-05,0.0,4.92e-05,0.0,0.949799854,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000234899,0.132167862,0.408929207,0.091507549,0.183396904,0.068742063,0.114861111,0.023258585,0.057362452,0.066454213,0.046864748,0.248756219,0.213930348,0.194029851,0.216011448,0.0,0.0,0.001628941,0.000588866,0.000591822,0.000198862,0.000120729,0.0,0.0,0.0,0.00377912,0.005314811,0.001091402,0.0,0.000491669,0.0,0.0,0.001868838,0.000924619,0.0,0.0,0.0,0.0,0.0,1.72e-05,0.0,0.0,0.0,0.0,0.000566325,3.28e-05,0.000281846,0.0,0.000865087,0.0,0.0,0.0,0.000625181,0.0,0.001571632,0.0,0.00181592,0.001418914,0.809922203,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1
ENSG00000234264,0.027265655,0.273034507,0.01287132,0.240762107,0.125666332,0.072,0.047644979,0.073151125,0.049839228,0.0,0.0,0.0,0.0,0.216099846,0.00017175,0.000103501,0.0,0.000226487,9.23e-05,3.31e-05,1.81e-05,0.000168969,0.000186282,0.0,0.0,4.48e-05,0.0,0.000378318,0.0,6.38e-05,4.82e-05,0.0,0.0,0.0,0.0,0.001047747,0.0,0.000658922,0.000128855,0.0,0.0,0.0,0.0,0.0,6.56e-05,0.0,0.000333973,0.0,0.0,0.0,0.0,0.0,0.0,5.93e-05,0.0,2.96e-05,0.0,0.965473487,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
