ID,gene_length,GC_content,Length_ExonProj,repeat_coverage,hg38_phastCons100way_exons_merged_mean_score,hg38_phastCons20way_exons_merged_mean_score,hg38_phastCons7way_exons_merged_mean_score,phastcons_elements_100way_exons_merged_percentage,phastcons_elements_20way_exons_merged_percentage,phastcons_elements_7way_exons_merged_percentage,promoters_hg38_100way_phastCons_elements,promoters_hg38_20way_phastCons_elements,promoters_hg38_7way_phastCons_elements,Distance_closest_pc,K562_cytosol,A549_cell,H1.hESC_cell,H1.hESC_cytosol,H1.hESC_nucleus,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,K562_cell,keratinocyte_nucleus,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,HeLa.S3_cytosol,HeLa.S3_nucleus,HeLa.S3_cell,K562_nucleus,MCF.7_cell,A549_cytosol,A549_nucleus,IMR.90_cytosol,MCF.7_nucleus,IMR.90_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.MEL.5_nucleus,SK.N.DZ_nucleus,SK.MEL.5_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,Tau_exp,genomic_classification_is_1,genomic_classification_is_2,genomic_classification_is_3,genomic_classification_is_4,genomic_classification_is_5,genomic_classification_is_6,genomic_classification_is_7,genomic_classification_is_8,CRISPR_candidate_is_1,lncRNA_DB_is_1,DISEASE_DB_is_1,GWAS_SNP_is_1,with_repeat_Alu,with_repeat_CR1,with_repeat_ERV1,with_repeat_ERVK,with_repeat_ERVL,with_repeat_ERVL-MaLR,with_repeat_Gypsy,with_repeat_L1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_MIR,with_repeat_SVA,with_repeat_Satellite,with_repeat_Simple_repeat,with_repeat_TcMar-Mariner,with_repeat_TcMar-Tigger,with_repeat_centr,with_repeat_hAT-Blackjack,with_repeat_hAT-Charlie,with_repeat_hAT-Tip100
ENSG00000229639,0.001358596,0.22002846,0.004257688,0.0,0.02120936,0.04317734,0.200359831,0.0,0.0,0.0,0.0,0.0,0.0,0.252800945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34e-05,0.0,1.18e-05,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229956,0.265980751,0.277125578,0.061692813,0.202018161,0.371708955,0.457746269,0.643209842,0.128884085,0.122669549,0.104161038,0.393034826,0.0,0.0,0.460050218,0.0,0.00021193,5.97e-05,1.53e-05,6.04e-06,5.63e-05,0.0,3.05e-05,0.0,0.000358503,0.00027606,0.000424282,0.0,0.0,0.0,0.001147921,0.0,0.0,0.0,0.0,0.000369183,0.0,0.0,3.01e-05,0.0,0.0,0.000389348,0.000511744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000332268,0.0,0.000763642,0.0,0.001001776,0.000895576,0.772879364,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1
ENSG00000254635,0.006525426,0.396122376,0.031386806,0.466306503,0.015803987,0.037541528,0.03909711,0.046274243,0.002722014,0.0,0.248756219,0.537313433,0.0,0.216018099,0.001073436,0.003597885,0.002828801,0.001116689,0.001126806,0.002541573,0.004916709,0.000523487,0.000465207,0.002401972,0.001932423,0.001446093,0.000887361,0.00404572,0.002712051,0.006122245,0.0,0.000526369,0.00204944,0.000291001,0.010430589,0.004441199,0.002762011,0.003056999,0.003676773,0.0,0.007031868,0.003956174,0.00151629,0.004309585,0.004856021,0.006208925,0.002528352,0.001074992,0.011262322,0.002951516,0.003028754,0.001013924,0.005084532,0.014978662,0.015387787,0.025062444,0.366806718,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000247137,0.006012453,0.353432942,0.017030754,0.0,0.241629969,0.24511315,0.156846118,0.158900436,0.1615823,0.082132082,0.268656716,0.223880597,0.149253731,0.215969605,0.004139169,0.004563892,0.002296704,0.001149833,0.000774679,0.003266731,0.003866758,0.001123119,0.002465595,0.007170065,0.002580844,0.003486181,0.000715614,0.0,0.002283325,0.006360702,0.010345605,0.006963518,0.013812611,0.0,0.002808595,0.009165879,0.0,0.0,0.00367943,0.0,0.004860955,0.001853431,0.002943001,0.001811468,0.012042009,0.002905211,0.003162881,0.004474369,0.0,0.003149919,0.004127796,0.000985336,0.001122647,0.001592565,0.002849971,0.003216534,0.482330841,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000226097,0.009723691,0.29544646,0.015382264,0.073794526,0.331217134,0.501206795,0.334462916,0.214965986,0.359863946,0.13877551,0.0,0.0,0.0,0.221210837,0.0,0.0,0.0,5.1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000149785,0.0,6.51e-05,0.0,0.98065578,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
ENSG00000272913,0.000993396,0.686944148,0.016659571,0.082675206,0.288312618,0.00653484,0.204138494,0.272441934,0.0,0.165097301,0.55721393,0.0,0.711442786,0.234048172,3.43e-05,0.000542147,0.0,0.0,0.0,0.002830229,0.001292683,7.61e-05,0.0,0.0,0.0,0.0,0.000885677,0.004219605,0.002047285,0.004763595,0.0,0.0,0.0,0.0,0.003476863,0.001142514,0.000939084,0.010353136,0.000674784,0.000312787,0.010300034,0.002650571,0.0009089,0.007147017,0.0,0.0,0.000314824,2e-05,0.002971876,0.0,0.000690096,0.0,0.000339372,0.0,0.000862089,0.001153337,0.481945382,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ENSG00000242553,0.010583636,0.455887584,0.004934552,0.0,0.014108824,0.064867647,0.012791819,0.0,0.0,0.0,0.0,0.0,0.0,0.228834373,0.000759993,0.000576647,0.0,0.0,0.0,0.0,0.0,0.0,0.000503518,0.003495407,0.003043085,0.000675315,0.0,0.0,0.0,0.001319832,0.001116885,0.000208857,0.000875042,0.0,0.001944052,0.001494717,0.0,0.0,0.000350675,0.0,0.0,0.000813542,0.000150755,0.000740084,0.000224923,0.000157473,0.0,0.0,0.0,0.0,0.000434505,0.0,0.000202173,0.0,0.000345143,0.00057607,0.679249401,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000247556,0.016717172,0.363215937,0.130361685,0.089275517,0.035297935,0.067787611,0.077901564,0.19387191,0.179499329,0.138118929,0.323383085,0.109452736,0.144278607,0.216530472,0.019944439,0.023287678,0.026213914,0.010065497,0.006416757,0.013411904,0.020745014,0.006146695,0.009142679,0.032874748,0.019144469,0.034886558,0.00335749,0.0197765,0.015915835,0.018477646,0.024445621,0.015813994,0.041986652,0.012633522,0.020730328,0.025599175,0.019140738,0.003516301,0.010706211,0.0,0.014228913,0.012495079,0.007710358,0.011010415,0.019545195,0.0,0.024580662,0.041936129,0.060995941,0.022947816,0.052370607,0.023356471,0.026053856,0.066480626,0.047827885,0.064241052,0.648801556,0,0,1,0,0,0,0,0,0,1,0,0.0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000279689,0.002298611,0.580576307,0.0,0.0,0.603588105,0.630817121,0.604171729,0.635352974,0.643135075,0.576709283,0.830845771,0.805970149,0.915422886,0.21610705,0.000347793,0.0,0.000352921,6.63e-05,0.000116705,0.000154888,0.000107253,5.71e-05,0.000481626,0.000627381,0.000571381,0.000162641,0.0,6.38e-05,3.37e-05,0.000277276,0.000298885,0.000478078,0.0,0.000319425,0.000200948,0.000240529,0.000510972,0.000489421,0.000613681,5.23e-05,0.000566325,4.59e-05,0.000102688,0.000307255,0.000236457,0.000170328,0.0,5.43e-05,0.0,1.34e-05,0.000102236,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273893,0.000411419,0.443970117,0.0,0.0,0.004207439,0.017399142,0.071618618,0.0,0.0,0.0,0.0,0.0,0.0,0.216528256,0.001030498,0.001118794,0.002139246,0.00042067,0.000426577,0.000844844,0.000722547,0.000325514,0.0,0.001174098,0.000763981,0.000604601,0.000362016,0.000504266,0.000366103,0.00156938,0.001803795,0.000202821,0.00071385,0.000569821,0.002350621,0.000764539,0.0,0.0,0.001312374,0.0,0.001321425,0.000574072,0.000620499,0.000216414,0.000761276,0.0,0.001879181,0.0,0.0,0.0,0.004115016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ENSG00000279077,0.001329302,0.461223764,0.0,0.0,0.009744429,0.031684685,0.153016866,0.0,0.0,0.0,0.0,0.0,0.0,0.294418228,1.29e-05,7.89e-05,0.0,2.55e-06,8.65e-05,8.45e-05,0.0,0.000300767,0.000249022,0.0,0.0,3.18e-05,0.000111131,0.0,3.85e-05,0.000177456,0.0,0.0,0.0,7.58e-05,7.48e-05,0.0,0.000842413,0.0,8.77e-05,3.49e-05,0.0,0.0,7.87e-05,0.0,0.0,0.0,0.000102501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271989,0.000474565,0.701529705,0.007958602,0.049729447,0.093072864,0.07366206,0.144917835,0.099246231,0.0,0.0,0.069651741,0.0,0.0,0.216013665,0.00059683,0.0,0.001650586,0.000239655,0.00034609,0.0,0.000135478,9.33e-05,8.21e-05,0.000215102,0.0,0.000254569,0.0,0.0,2.41e-05,0.000105365,0.0,0.000754542,0.0,0.000157005,0.0,0.0,0.002030078,0.0,0.000401151,0.0,0.000271364,0.0,0.0,0.000325957,0.0,0.0,0.0,0.0,0.0,0.0,5.11e-05,0.0,0.00016003,0.0,6.38e-05,0.0,0.98915529,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279344,0.001644376,0.318925649,0.0,0.0,0.164985345,0.253415735,0.233878289,0.166216737,0.197840339,0.181642885,0.0,0.089552239,0.0,0.229131711,0.0,3.45e-05,0.0,2.55e-06,1.41e-05,5.63e-05,0.0,9.33e-05,6.57e-05,7.17e-05,0.0,0.0,2.36e-05,0.0,1.93e-05,6.1e-05,0.0,0.0,0.0,8.12e-06,5.61e-05,0.0,0.0,0.0,0.000180651,0.0,4.72e-05,0.0,4.81e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000247271,0.031556917,0.346140164,0.021037348,0.289062693,0.032887608,0.186325648,0.192576052,0.015570065,0.019588147,0.0,0.099502488,0.089552239,0.248756219,0.216095135,0.005573279,0.015781406,0.003236018,0.000573642,0.000295787,0.008483645,0.006660984,0.0006891,0.001212274,0.006506834,0.004590307,0.003694786,0.001532255,0.023926551,0.012245173,0.023424243,0.003455526,0.000692971,0.002678856,0.001314244,0.004042321,0.018589468,0.013340515,0.0,0.001418639,0.0,0.006583527,0.006957748,0.001289065,0.002102693,0.00249145,0.003756849,0.0,0.001824056,0.014533198,0.001364296,0.003846645,0.0,0.007519508,0.012642612,0.012259446,0.018589454,0.69744343,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000226397,0.002622148,0.39701174,0.0,0.0,0.037449477,0.062560976,0.160290513,0.040502228,0.066828676,0.0,0.069651741,0.0,0.0,0.222455886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000155274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81e-06,0.0,1.34e-06,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ENSG00000248925,0.00103571,0.57132693,0.004956386,0.0,0.001333333,0.004766082,0.089495262,0.228846154,0.0,0.0,0.039800995,0.0,0.0,0.215977641,0.001451285,0.000340074,0.000646118,8.67e-05,6.24e-05,0.0,0.000107253,0.0,0.0,0.0,0.0002889,0.0,0.0,0.0,0.0,0.000510187,0.000797026,5.19e-05,0.000967151,0.000120461,0.0,0.000833262,0.000372872,0.0,0.0,0.0,0.000436542,0.000708568,0.0,0.0,0.0,0.000549548,0.0,0.0,0.0,0.0,0.00086901,0.0,0.001192367,0.0,0.00060457,0.000217305,0.963489132,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261087,0.001794752,0.377623621,0.030098582,0.183791235,0.035434844,0.068503541,0.083140844,0.018413598,0.0,0.0,0.044776119,0.0,0.0,0.218234413,0.0,0.000625933,0.000298626,0.000130025,8.05e-05,0.000225292,0.000186282,0.000135155,0.000897575,0.001882142,0.000975842,0.000463174,0.000286245,0.000341973,0.000457628,0.000898373,5.77e-05,1.93e-05,0.0,0.000353262,0.00048134,0.000197578,0.000441922,0.0,0.000552579,0.0,0.000247767,0.000213227,0.000286216,0.000173666,0.001147682,0.000395289,0.0,0.0,0.000570818,0.0003812,0.000779553,0.000316375,0.002474004,0.000741892,0.003015116,0.002567296,0.7949342,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENSG00000280407,0.001764156,0.678406261,0.0,0.0,0.115313648,0.125850198,0.156817267,0.123154483,0.116672668,0.129636298,0.258706468,0.174129353,0.273631841,0.222783429,0.0,0.0,0.0,2.55e-06,6.04e-06,0.000211211,5.08e-05,0.000237949,0.0,0.000421241,3.85e-05,0.0,0.0,0.0,9.63e-06,0.000293912,0.0,0.0,0.000326222,0.0,1.4e-05,1.72e-05,0.000455732,0.0,2.66e-05,0.001098342,0.002300695,6.56e-06,0.000120167,5.34e-06,0.001136147,9.64e-05,0.0,0.0,0.0,0.0,0.00029393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000233154,0.035837112,0.39167556,0.017827706,0.025048176,0.001163934,0.001508197,0.013695034,0.126552336,0.12596097,0.165582496,0.0,0.0,0.0,0.225839383,0.0,9.36e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000136825,0.000788707,0.0,6.01e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.56e-05,0.0,0.0,1.64e-05,0.0,4.54e-05,0.0,0.0,0.0,0.000383109,0.00076109,0.0,0.0,0.0,0.001369174,0.0,0.000499288,0.0,0.997207894,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000233178,0.008171104,0.334044824,0.036899966,0.337662296,0.097944162,0.09571066,0.173061844,0.170707323,0.1932017,0.179205199,0.0,0.0,0.0,0.235613282,0.00063118,0.00106458,0.000678695,7.65e-05,9.26e-05,0.000725158,0.000383853,0.000504452,0.000714229,0.000985884,0.000327421,0.000608137,0.000291297,0.0,0.000491348,0.000643279,0.000498141,0.0,0.000506603,0.000378979,0.000186928,0.000180397,0.0,0.0,3.19e-05,0.0,0.000837689,0.000118095,4.15e-05,1.07e-05,0.000807414,0.000485273,0.000256252,0.0,0.000625181,0.000550623,0.000498403,0.0,0.000125702,0.000192384,0.000331969,0.000477449,0.458103156,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000263823,0.000985584,0.661330487,0.016528565,0.046974995,0.256368121,0.227478811,0.233649431,0.275142315,0.209361164,0.20113852,0.373134328,0.44278607,0.383084577,0.218875366,0.001318179,7.89e-05,0.003073131,0.000808197,0.000396394,0.000689956,0.000366919,7.23e-05,0.000347537,0.000958996,0.000821761,0.000954634,0.0,7.54e-05,8.67e-05,0.000510187,0.000634475,0.000202821,0.000495089,0.000401988,0.000182255,0.000566962,0.0,0.0,0.0,6.46e-05,0.0007551,0.000262433,0.000187898,0.000187025,5.19e-05,0.0,0.0,0.0,0.000208394,0.0,0.000638978,0.0,0.00019839,0.000737058,0.000470346,0.000650263,0.522071898,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000241313,0.002784242,0.570615439,0.027674975,0.119527391,0.058414729,0.323166667,0.40519026,0.281646787,0.267025779,0.209311274,0.930348259,0.925373134,1.0,0.23802385,0.0,0.000226716,0.0,3.82e-05,7.24e-05,0.000337938,0.0,0.000188455,0.000218921,0.000286803,0.0,0.0,1.68e-05,0.0,5.78e-05,9.98e-05,0.0,0.000532405,0.0,0.0,0.000144869,0.00210463,0.003079643,0.0,0.00070135,0.00012614,0.000719705,0.000183703,0.000513441,0.000301911,0.0003345,0.000453136,0.000314824,0.0,0.000851696,0.0,0.000638978,0.0,0.0030667,0.0,0.004598997,0.005416833,0.72839724,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000260219,0.001038964,0.665777303,0.003788251,0.0,0.234680641,0.158293465,0.205897028,0.206060606,0.067676768,0.055555556,0.099502488,0.069651741,0.009950249,0.220056403,0.0,0.000783649,0.001987219,0.000303393,0.000237434,0.000880046,0.000366919,0.000192263,0.000714229,0.002124132,0.001232642,0.000197998,3.54e-05,0.000341973,0.000298663,0.00368222,0.0,0.000397191,0.0,7.85e-05,0.001757124,0.002688772,0.002278659,0.001136963,0.000642904,5.13e-05,0.00090848,0.000672484,0.000351762,0.001907653,0.000951596,0.001288705,0.000187918,0.0,0.001467817,0.000452536,0.000817891,0.0,9.76e-05,0.0,0.000121979,0.0,0.787526169,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000264772,0.0059441,0.581465671,0.048974334,0.085073772,0.128913313,0.154673375,0.14314713,0.491853809,0.475781594,0.444958168,0.736318408,0.875621891,0.850746269,0.215981797,0.000755699,0.002710735,0.001780896,0.000300843,0.001527224,0.004062293,0.000987858,0.0042412,0.007916723,0.005054896,0.000751141,0.00132588,0.001358824,0.001315728,0.001580022,0.004647139,0.0,0.00333085,0.001627271,0.00348525,0.001789837,0.00394296,0.03416608,0.000323771,0.005913654,0.003495005,0.009214578,0.001115339,0.0,0.000611838,0.012157354,0.001410827,0.008717447,0.008862967,0.0,0.001107933,0.003015974,0.009108166,0.000955299,0.0,0.00236682,0.003241283,0.496789289,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238273,0.010242523,0.467982924,0.027740478,0.132924772,0.016330062,0.023453167,0.062528264,0.002305033,0.0,0.008835959,0.0,0.0,0.0,0.236863596,0.0,0.0,1.09e-05,0.0,1.41e-05,4.22e-05,1.69e-05,1.52e-05,2.46e-05,0.0,0.0,1.06e-05,1.01e-05,0.0,0.0,1.66e-05,0.000120603,0.0,6.91e-05,1.08e-05,0.0,0.0,9.67e-05,0.0,1.86e-05,6.15e-06,0.000165178,0.0,1.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000558124,0.0,0.000537487,0.000174981,0.855492702,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000257815,0.220851547,0.316435432,0.015524187,0.0,0.123670068,0.071836735,0.011337868,0.046464646,0.043097643,0.0,0.60199005,0.616915423,0.467661692,0.216047195,0.026698498,0.007910418,0.023846626,0.003617766,0.00223349,0.016565989,0.011272869,0.004366837,0.008272469,0.015675555,0.014849483,0.013813903,0.001505314,0.0,0.001580022,0.008967093,0.012201836,0.009309238,0.008063433,0.009483939,0.00501902,0.024499613,0.030216404,0.005865522,0.0050901,0.0,0.008848827,0.003759349,0.010775711,0.00200918,0.004094744,0.0,0.007336127,0.01028676,0.004140693,0.00541037,0.001175719,0.0,0.001460912,0.002290814,0.00326546,0.004089038,0.554187083,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000261476,0.001105364,0.454642476,0.008559045,0.093038426,0.004779528,0.009480315,0.01624342,0.027058824,0.0,0.0,0.0,0.0,0.0,0.217247907,0.0,0.000315431,0.000222612,0.00016062,0.00010262,0.000330897,4.52e-05,0.000409272,0.000894839,0.001344387,0.0,0.000272247,7.91e-05,0.0,0.000125246,0.000765281,0.0,0.000156945,0.000537306,0.000291001,0.000953333,0.000103084,0.0,0.0,0.000584458,0.0,0.000283162,0.0,0.000159495,0.0,0.000426776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000141217,0.0,0.000161824,3.22e-05,0.812174589,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269951,0.000393192,0.29544646,0.006593958,0.0,0.059824143,0.10642921,0.143202206,0.04023845,0.074515648,0.0,0.019900498,0.208955224,0.0,0.220287788,0.000845867,0.002612163,0.00036921,0.000181016,6.44e-05,0.001668568,0.001016082,0.002733556,0.000812743,0.002151019,0.000712621,0.001845625,0.000343494,0.0,0.000419091,0.001763473,0.000487654,0.00044186,0.001519809,0.000783674,0.000486013,0.004355296,0.008078883,0.0,0.000735886,0.0,0.001439409,0.001249836,0.002383678,0.000101528,0.000836251,0.00021532,0.001810847,0.002681762,0.000172151,0.0,0.002121406,0.000384986,0.000539148,0.0,0.001109147,0.001560079,0.596344422,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000198590,0.032002838,0.37620064,0.0,0.0,0.115306279,0.109026034,0.255108716,0.069820555,0.096900489,0.070473083,0.0,0.0,0.0,0.220553536,0.0,0.000463289,0.0,8.16e-05,0.000181094,0.000253453,0.0,0.000565366,0.002025017,0.003172754,0.000507181,0.000710672,0.000419265,6.96e-05,0.00037092,0.000565642,0.0,0.000111069,0.000188057,0.000672687,0.000471993,0.0,0.00255486,0.000128002,0.001261898,0.0,0.000967472,7.87e-05,0.000504702,0.0,0.000449845,0.0,0.0,0.0,0.0,0.0,7.67e-05,0.0,0.000331466,0.0,0.000674542,0.001074645,0.601600872,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
ENSG00000227017,0.001666509,0.442725009,0.006615793,0.671843723,0.139935065,0.021090909,0.245203577,0.035714286,0.0,0.0,0.114427861,0.0,0.0,0.219724149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63e-05,0.0,4.85e-05,1.73e-05,0.646504282,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261534,0.002415788,0.573639274,0.040513543,0.108551395,0.095606935,0.065015087,0.088441658,0.093700371,0.05108523,0.043673902,0.0,0.0,0.0,0.216634665,2.58e-05,0.000123215,0.0,1.02e-05,2.82e-05,0.001830496,0.002060389,0.000942277,0.000229867,0.00031369,0.00021186,0.0,0.004819026,0.004474636,0.003034799,0.001868838,0.000157308,0.0,4.22e-05,9.47e-06,0.000588824,0.000163216,0.000510972,0.000783074,0.000175337,0.000212285,0.001097255,0.001886235,0.003910893,0.00012023,0.005057874,0.001532949,0.000119584,0.0,0.0,0.0,0.000332268,6.86e-05,0.00039467,0.000824029,0.001049664,0.001615142,0.453677916,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENSG00000249592,0.012625761,0.526680896,0.016452145,0.251646789,0.000441558,0.000961039,0.051757998,0.003182686,0.0,0.0,0.0,0.0,0.0,0.216809798,0.0,0.001803871,0.001552854,0.000734261,0.001301863,0.001985384,0.0,0.003757688,0.004247063,0.006963926,0.002696404,0.006982969,0.0010911,0.000405731,0.00107904,0.007941173,0.000901898,0.001455964,0.002306579,0.003969801,0.003065621,0.001211236,0.003894436,0.001317672,0.006219167,0.0,0.003209174,0.001253116,0.003871565,0.001012605,0.008195256,0.00127585,0.00878334,0.0,0.000724848,0.004369314,0.003961661,0.00841824,0.00243392,0.006092331,0.007487441,0.010739581,0.354989275,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279602,0.000815678,0.451085023,0.0,0.0,0.025293182,0.033002273,0.081481229,0.0,0.0,0.0,0.0,0.0,0.0,0.226367275,0.0,0.001601798,0.0025899,0.000469111,0.000706266,0.0,0.000333049,0.002063492,0.007166919,0.005135559,0.002112183,0.0,0.002224295,0.00022605,0.0,0.001852201,0.001919154,0.0,0.003741955,2.03e-05,0.001051471,0.001881282,0.006960268,0.0,0.001912772,0.0,0.001238836,0.000121375,0.001059655,0.000293896,0.0,0.000343869,0.0,0.004491523,0.0,0.0,0.000357827,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
